file_name,original_path,inference_path,ground_truth,original_transcript_raw,original_transcript,inference_transcript_raw,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
1089-134686-0015,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0015.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0015_inference.wav,BUT THE DUSK DEEPENING IN THE SCHOOLROOM COVERED OVER HIS THOUGHTS THE BELL RANG," but the dusk, deepening in the schoolroom, covered over his thoughts. The bell rang.",BUT THE DUSK DEEPENING IN THE SCHOOLROOM COVERED OVER HIS THOUGHTS THE BELL RANG, but the dusk deepening in the schoolroom covered over his thoughts. The bell rang.,BUT THE DUSK DEEPENING IN THE SCHOOLROOM COVERED OVER HIS THOUGHTS THE BELL RANG,0.0,0.0,0.0,4.081911563873291,2.127996921539306,0.92102172936163
1089-134686-0037,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0037.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0037_inference.wav,IN THE SILENCE THEIR DARK FIRE KINDLED THE DUSK INTO A TAWNY GLOW, In the silence their dark fire kindled the dusk into a tawny glow.,IN THE SILENCE THEIR DARK FIRE KINDLED THE DUSK INTO A TAWNY GLOW, In the silence their dark fire kindled the dusk into a tawny glow.,IN THE SILENCE THEIR DARK FIRE KINDLED THE DUSK INTO A TAWNY GLOW,0.0,0.0,0.0,4.180646896362305,2.1267809867858887,0.9337556811759368
1089-134686-0007,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0007.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0007_inference.wav,A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL," A cold, lucid indifference reigned in his soul.",A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL," The cold, lucid indifference reigned in his soul.",THE COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL,0.0,0.375,0.375,4.180057525634766,2.285090208053589,0.923441729741991
1089-134686-0001,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0001.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0001_inference.wav,STUFF IT INTO YOU HIS BELLY COUNSELLED HIM," ""'Stuff it into you,' his belly counselled him.",STUFF IT INTO YOU HIS BELLY COUNSELLED HIM," ""'Stuff it into you,' his belly counselled him.",STUFF IT INTO YOU HIS BELLY COUNSELLED HIM,0.0,0.0,0.0,2.990992546081543,1.3220471143722534,0.8279093857263353
1089-134686-0000,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0000.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0000_inference.wav,HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE, he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE, he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE,0.0,0.0,0.0,3.998692274093628,1.9046053886413568,0.9258729522968812
1089-134686-0006,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0006.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0006_inference.wav,THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL, the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL, the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL,0.0,0.0,0.0,3.987281560897827,2.1902897357940674,0.9171467444223844
1089-134686-0023,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0023.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0023_inference.wav,WHY WAS THE SACRAMENT OF THE EUCHARIST INSTITUTED UNDER THE TWO SPECIES OF BREAD AND WINE IF JESUS CHRIST BE PRESENT BODY AND BLOOD SOUL AND DIVINITY IN THE BREAD ALONE AND IN THE WINE ALONE, why was the sacrament of the eucharist instituted under the two species of bread and wine if jesus christ be present body and blood soul and divinity in the bread alone and in the wine alone,WHY WAS THE SACRAMENT OF THE EUCHARIST INSTITUTED UNDER THE TWO SPECIES OF BREAD AND WINE IF JESUS CHRIST BE PRESENT BODY AND BLOOD SOUL AND DIVINITY IN THE BREAD ALONE AND IN THE WINE ALONE, why was the sacrament of the eucharist instituted under the two species of bread and wine if jesus christ be present body and blood soul and divinity in the bread alone and in the wine alone,WHY WAS THE SACRAMENT OF THE EUCHARIST INSTITUTED UNDER THE TWO SPECIES OF BREAD AND WINE IF JESUS CHRIST BE PRESENT BODY AND BLOOD SOUL AND DIVINITY IN THE BREAD ALONE AND IN THE WINE ALONE,0.0,0.0,0.0,4.296234607696533,2.037855863571167,0.9262053050382786
1089-134686-0002,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0002.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0002_inference.wav,AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS, After early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels.,AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS, After early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels.,AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS,0.0,0.0,0.0,3.9579086303710938,2.229508399963379,0.9021578628838942
1089-134686-0024,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0024.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0024_inference.wav,IF THE WINE CHANGE INTO VINEGAR AND THE HOST CRUMBLE INTO CORRUPTION AFTER THEY HAVE BEEN CONSECRATED IS JESUS CHRIST STILL PRESENT UNDER THEIR SPECIES AS GOD AND AS MAN, if the wine change into vinegar and the host crumble into corruption after they have been consecrated is jesus christ still present under their species as god and as man,IF THE WINE CHANGE INTO VINEGAR AND THE HOST CRUMBLE INTO CORRUPTION AFTER THEY HAVE BEEN CONSECRATED IS JESUS CHRIST STILL PRESENT UNDER THEIR SPECIES AS GOD AND AS MAN, if the wine change into vinegar and the host crumble into corruption after they have been consecrated is jesus christ still present under their species as god and as man,IF THE WINE CHANGE INTO VINEGAR AND THE HOST CRUMBLE INTO CORRUPTION AFTER THEY HAVE BEEN CONSECRATED IS JESUS CHRIST STILL PRESENT UNDER THEIR SPECIES AS GOD AND AS MAN,0.0,0.0,0.0,4.077074527740479,1.909844160079956,0.9246737892639766
1089-134686-0034,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0034.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0034_inference.wav,THE RECTOR PAUSED AND THEN SHAKING HIS CLASPED HANDS BEFORE HIM WENT ON," The rector paused, and then, shaking his clasped hands before him, went on.",THE RECTOR PAUSED AND THEN SHAKING HIS CLASPED HANDS BEFORE HIM WENT ON," The rector paused, and then, shaking his clasped hands before him, went on.",THE RECTOR PAUSED AND THEN SHAKING HIS CLASPED HANDS BEFORE HIM WENT ON,0.0,0.0,0.0,4.09999942779541,1.957353115081787,0.9277124596953372
1089-134686-0019,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0019.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0019_inference.wav,THE SENTENCE OF SAINT JAMES WHICH SAYS THAT HE WHO OFFENDS AGAINST ONE COMMANDMENT BECOMES GUILTY OF ALL HAD SEEMED TO HIM FIRST A SWOLLEN PHRASE UNTIL HE HAD BEGUN TO GROPE IN THE DARKNESS OF HIS OWN STATE, the sentence of st james which says that he who offends against one commandment becomes guilty of all had seemed to him first a swollen phrase until he had begun to grope in the darkness of his own state,THE SENTENCE OF ST JAMES WHICH SAYS THAT HE WHO OFFENDS AGAINST ONE COMMANDMENT BECOMES GUILTY OF ALL HAD SEEMED TO HIM FIRST A SWOLLEN PHRASE UNTIL HE HAD BEGUN TO GROPE IN THE DARKNESS OF HIS OWN STATE, the sentence of st james which says that he who offends against one commandment becomes guilty of all had seemed to him first a swollen phrase until he had begun to grope in the darkness of his own state,THE SENTENCE OF ST JAMES WHICH SAYS THAT HE WHO OFFENDS AGAINST ONE COMMANDMENT BECOMES GUILTY OF ALL HAD SEEMED TO HIM FIRST A SWOLLEN PHRASE UNTIL HE HAD BEGUN TO GROPE IN THE DARKNESS OF HIS OWN STATE,0.0769230769230769,0.0769230769230769,0.0,4.124485015869141,2.1904215812683105,0.934180490281534
1089-134686-0031,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0031.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0031_inference.wav,STEPHEN'S HEART BEGAN SLOWLY TO FOLD AND FADE WITH FEAR LIKE A WITHERING FLOWER, Stephen's heart began slowly to fold and fade with fear like a withering flower.,STEPHENS HEART BEGAN SLOWLY TO FOLD AND FADE WITH FEAR LIKE A WITHERING FLOWER, Stephen's heart began slowly to fold and fade with fear like a withering flower.,STEPHENS HEART BEGAN SLOWLY TO FOLD AND FADE WITH FEAR LIKE A WITHERING FLOWER,0.0,0.0,0.0,4.103139877319336,2.1354122161865234,0.9203952378659296
1089-134686-0028,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0028.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0028_inference.wav,THE RETREAT WILL BEGIN ON WEDNESDAY AFTERNOON IN HONOUR OF SAINT FRANCIS XAVIER WHOSE FEAST DAY IS SATURDAY," The retreat will begin on Wednesday afternoon in honor of St. Francis Xavier, whose feast day is Saturday.",THE RETREAT WILL BEGIN ON WEDNESDAY AFTERNOON IN HONOR OF ST FRANCIS XAVIER WHOSE FEAST DAY IS SATURDAY, The retreat will begin on Wednesday afternoon in honor of St. Francis Xavier whose feast day is Saturday.,THE RETREAT WILL BEGIN ON WEDNESDAY AFTERNOON IN HONOR OF ST FRANCIS XAVIER WHOSE FEAST DAY IS SATURDAY,0.2222222222222222,0.2222222222222222,0.0,3.95889663696289,2.039536952972412,0.9060247367077364
1089-134686-0020,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0020.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0020_inference.wav,IF A MAN HAD STOLEN A POUND IN HIS YOUTH AND HAD USED THAT POUND TO AMASS A HUGE FORTUNE HOW MUCH WAS HE OBLIGED TO GIVE BACK THE POUND HE HAD STOLEN ONLY OR THE POUND TOGETHER WITH THE COMPOUND INTEREST ACCRUING UPON IT OR ALL HIS HUGE FORTUNE, if a man had stolen a pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or all his huge fortune,IF A MAN HAD STOLEN A POUND IN HIS YOUTH AND HAD USED THAT POUND TO AMASS A HUGE FORTUNE HOW MUCH WAS HE OBLIGED TO GIVE BACK THE POUND HE HAD STOLEN ONLY OR THE POUND TOGETHER WITH THE COMPOUND INTEREST ACCRUING UPON IT OR ALL HIS HUGE FORTUNE, if a man had stolen a pound in his youth and had used that pound to amass a huge fortune how much was he obliged to give back the pound he had stolen only or the pound together with the compound interest accruing upon it or all his huge fortune,IF A MAN HAD STOLEN A POUND IN HIS YOUTH AND HAD USED THAT POUND TO AMASS A HUGE FORTUNE HOW MUCH WAS HE OBLIGED TO GIVE BACK THE POUND HE HAD STOLEN ONLY OR THE POUND TOGETHER WITH THE COMPOUND INTEREST ACCRUING UPON IT OR ALL HIS HUGE FORTUNE,0.0,0.0,0.0,3.972593069076538,1.9723210334777832,0.9166564467062234
1089-134686-0010,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0010.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0010_inference.wav,WELL NOW ENNIS I DECLARE YOU HAVE A HEAD AND SO HAS MY STICK," ""'Well now, Ennis, I declare you have a head and so has my stick.'",WELL NOW ENNIS I DECLARE YOU HAVE A HEAD AND SO HAS MY STICK," ""'Well now, Ennis, I declare you have a head and so has my stick,'",WELL NOW ENNIS I DECLARE YOU HAVE A HEAD AND SO HAS MY STICK,0.0,0.0,0.0,3.971326112747192,2.5920424461364746,0.9203094867920968
1089-134686-0009,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0009.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0009_inference.wav,AT MOST BY AN ALMS GIVEN TO A BEGGAR WHOSE BLESSING HE FLED FROM HE MIGHT HOPE WEARILY TO WIN FOR HIMSELF SOME MEASURE OF ACTUAL GRACE," At most, by an alms given to a beggar whose blessing he fled from, he might hope wearily to win for himself some measure of actual grace.",AT MOST BY AN ALMS GIVEN TO A BEGGAR WHOSE BLESSING HE FLED FROM HE MIGHT HOPE WEARILY TO WIN FOR HIMSELF SOME MEASURE OF ACTUAL GRACE, at most by an alms given to a beggar whose blessing he fled from he might hope wearily to win for himself some measure of actual grace,AT MOST BY AN ALMS GIVEN TO A BEGGAR WHOSE BLESSING HE FLED FROM HE MIGHT HOPE WEARILY TO WIN FOR HIMSELF SOME MEASURE OF ACTUAL GRACE,0.0,0.0,0.0,3.617486953735352,2.194230318069458,0.934826578887926
1089-134686-0036,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0036.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134686-0036_inference.wav,A GREAT SAINT SAINT FRANCIS XAVIER," a great saint, Saint Francis Xavier,",A GREAT SAINT SAINT FRANCIS XAVIER," a great saint, Saint Francis Xavier,",A GREAT SAINT SAINT FRANCIS XAVIER,0.0,0.0,0.0,2.640430688858032,1.1507949829101562,0.8250880575772581
1089-134691-0020,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0020.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0020_inference.wav,HELLO STEPHANOS HERE COMES THE DEDALUS," ""'Hello, Stephanos. Here comes the Daedalus.'",HELLO STEPHANOS HERE COMES THE DAEDALUS," ""'Hello, Stephanos. Here comes the Daedalus.'",HELLO STEPHANOS HERE COMES THE DAEDALUS,0.1666666666666666,0.1666666666666666,0.0,3.135845184326172,2.2910735607147217,0.8909137375086685
1089-134691-0025,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0025.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0025_inference.wav,A MOMENT BEFORE THE GHOST OF THE ANCIENT KINGDOM OF THE DANES HAD LOOKED FORTH THROUGH THE VESTURE OF THE HAZEWRAPPED CITY," A moment before, the ghost of the ancient kingdom of the Danes had looked forth through the vesture of the haze-wrapped city.",A MOMENT BEFORE THE GHOST OF THE ANCIENT KINGDOM OF THE DANES HAD LOOKED FORTH THROUGH THE VESTURE OF THE HAZEWRAPPED CITY," A moment before, the ghost of the ancient kingdom of the Danes had looked forth through the vesture of a he's-rat city.",A MOMENT BEFORE THE GHOST OF THE ANCIENT KINGDOM OF THE DANES HAD LOOKED FORTH THROUGH THE VESTURE OF A HESRAT CITY,0.0,0.4545454545454545,0.4545454545454545,3.876657247543335,1.8041648864746087,0.9068919108217356
1089-134691-0008,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0008.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0008_inference.wav,THE UNCOUTH FACES PASSED HIM TWO BY TWO STAINED YELLOW OR RED OR LIVID BY THE SEA AND AS HE STROVE TO LOOK AT THEM WITH EASE AND INDIFFERENCE A FAINT STAIN OF PERSONAL SHAME AND COMMISERATION ROSE TO HIS OWN FACE, the uncouth faces passed him two by two stained yellow or red or livid by the sea and as he strove to look at them with ease and indifference a faint stain of personal shame and commiseration rose to his own face,THE UNCOUTH FACES PASSED HIM TWO BY TWO STAINED YELLOW OR RED OR LIVID BY THE SEA AND AS HE STROVE TO LOOK AT THEM WITH EASE AND INDIFFERENCE A FAINT STAIN OF PERSONAL SHAME AND COMMISERATION ROSE TO HIS OWN FACE, the uncouth faces passed him two by two stained yellow or red or livid by the sea and as he strove to look at them with ease and indifference a faint stain of personal shame and commiseration rose to his own face,THE UNCOUTH FACES PASSED HIM TWO BY TWO STAINED YELLOW OR RED OR LIVID BY THE SEA AND AS HE STROVE TO LOOK AT THEM WITH EASE AND INDIFFERENCE A FAINT STAIN OF PERSONAL SHAME AND COMMISERATION ROSE TO HIS OWN FACE,0.0,0.0,0.0,4.121817588806152,2.1431884765625,0.9274846913267242
1089-134691-0002,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0002.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0002_inference.wav,HE SET OFF ABRUPTLY FOR THE BULL WALKING RAPIDLY LEST HIS FATHER'S SHRILL WHISTLE MIGHT CALL HIM BACK AND IN A FEW MOMENTS HE HAD ROUNDED THE CURVE AT THE POLICE BARRACK AND WAS SAFE," He set off abruptly for the bull, walking rapidly lest his father's shrill whistle might call him back, and in a few moments he had rounded the curve at the police barrack and was safe.",HE SET OFF ABRUPTLY FOR THE BULL WALKING RAPIDLY LEST HIS FATHERS SHRILL WHISTLE MIGHT CALL HIM BACK AND IN A FEW MOMENTS HE HAD ROUNDED THE CURVE AT THE POLICE BARRACK AND WAS SAFE, he set off abruptly for the bull walking rapidly lest his father's shrill whistle might call him back and in a few moments he had rounded the curve at the police barrack and was safe,HE SET OFF ABRUPTLY FOR THE BULL WALKING RAPIDLY LEST HIS FATHERS SHRILL WHISTLE MIGHT CALL HIM BACK AND IN A FEW MOMENTS HE HAD ROUNDED THE CURVE AT THE POLICE BARRACK AND WAS SAFE,0.0,0.0,0.0,4.095783233642578,2.3041205406188965,0.9267460326337548
1089-134691-0001,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0001.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0001_inference.wav,FOR A FULL HOUR HE HAD PACED UP AND DOWN WAITING BUT HE COULD WAIT NO LONGER," For a full hour he had paced up and down, waiting, but he could wait no longer.",FOR A FULL HOUR HE HAD PACED UP AND DOWN WAITING BUT HE COULD WAIT NO LONGER," For a full hour he had paced up and down, waiting. But he could wait no longer.",FOR A FULL HOUR HE HAD PACED UP AND DOWN WAITING BUT HE COULD WAIT NO LONGER,0.0,0.0,0.0,3.4794955253601074,1.9618219137191768,0.886603728582634
1089-134691-0005,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0005.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0005_inference.wav,WHOSE FEET ARE AS THE FEET OF HARTS AND UNDERNEATH THE EVERLASTING ARMS, whose feet are as the feet of hearts and underneath the everlasting arms.,WHOSE FEET ARE AS THE FEET OF HEARTS AND UNDERNEATH THE EVERLASTING ARMS, whose feet are as the feet of hearts and underneath the everlasting arms.,WHOSE FEET ARE AS THE FEET OF HEARTS AND UNDERNEATH THE EVERLASTING ARMS,0.0769230769230769,0.0769230769230769,0.0,3.6492490768432617,1.787388563156128,0.8834987529308487
1089-134691-0015,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0015.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0015_inference.wav,WORDS WAS IT THEIR COLOURS, Words. Was it their colors?,WORDS WAS IT THEIR COLORS, Was it their colors?,WAS IT THEIR COLORS,0.2,1.0,0.8,2.9719488620758057,1.376065015792847,0.7313916454984668
1089-134691-0022,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0022.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0022_inference.wav,HE STOOD STILL IN DEFERENCE TO THEIR CALLS AND PARRIED THEIR BANTER WITH EASY WORDS," He stood still in deference to their calls, and parried their banter with easy words.",HE STOOD STILL IN DEFERENCE TO THEIR CALLS AND PARRIED THEIR BANTER WITH EASY WORDS," He stood still in deference to their calls, and parried their banter with easy words.",HE STOOD STILL IN DEFERENCE TO THEIR CALLS AND PARRIED THEIR BANTER WITH EASY WORDS,0.0,0.0,0.0,4.170389175415039,2.11680555343628,0.917253724151002
1089-134691-0004,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0004.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0004_inference.wav,PRIDE AFTER SATISFACTION UPLIFTED HIM LIKE LONG SLOW WAVES," Pride after satisfaction uplifted him like long, slow waves.",PRIDE AFTER SATISFACTION UPLIFTED HIM LIKE LONG SLOW WAVES," Pride after satisfaction uplifted him like long, slow waves.",PRIDE AFTER SATISFACTION UPLIFTED HIM LIKE LONG SLOW WAVES,0.0,0.0,0.0,4.078299045562744,2.119319438934326,0.9034792229547433
1089-134691-0013,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0013.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0013_inference.wav,IDLE AND EMBITTERING FINALLY TO ARGUE AGAINST HIS OWN DISPASSIONATE CERTITUDE THAT THE COMMANDMENT OF LOVE BADE US NOT TO LOVE OUR NEIGHBOUR AS OURSELVES WITH THE SAME AMOUNT AND INTENSITY OF LOVE BUT TO LOVE HIM AS OURSELVES WITH THE SAME KIND OF LOVE, idle and embittering finally to argue against his own dispassionate certitude that the commandment of love bade us not to love our neighbor as ourselves with the same amount and intensity of love but to love him as ourselves with the same kind of love,IDLE AND EMBITTERING FINALLY TO ARGUE AGAINST HIS OWN DISPASSIONATE CERTITUDE THAT THE COMMANDMENT OF LOVE BADE US NOT TO LOVE OUR NEIGHBOR AS OURSELVES WITH THE SAME AMOUNT AND INTENSITY OF LOVE BUT TO LOVE HIM AS OURSELVES WITH THE SAME KIND OF LOVE, idle and embittering finally to argue against his own dispassionate certitude that the commandment of love bade us not to love our neighbor as ourselves with the same amount and intensity of love but to love him as ourselves with the same kind of love,IDLE AND EMBITTERING FINALLY TO ARGUE AGAINST HIS OWN DISPASSIONATE CERTITUDE THAT THE COMMANDMENT OF LOVE BADE US NOT TO LOVE OUR NEIGHBOR AS OURSELVES WITH THE SAME AMOUNT AND INTENSITY OF LOVE BUT TO LOVE HIM AS OURSELVES WITH THE SAME KIND OF LOVE,0.0222222222222222,0.0222222222222222,0.0,3.9072773456573486,2.272143602371216,0.9253826712069302
1089-134691-0006,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0006.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0006_inference.wav,THE PRIDE OF THAT DIM IMAGE BROUGHT BACK TO HIS MIND THE DIGNITY OF THE OFFICE HE HAD REFUSED, The pride of that dim image brought back to his mind the dignity of the office he had refused.,THE PRIDE OF THAT DIM IMAGE BROUGHT BACK TO HIS MIND THE DIGNITY OF THE OFFICE HE HAD REFUSED, The pride of that dim image brought back to his mind the dignity of the office he had refused.,THE PRIDE OF THAT DIM IMAGE BROUGHT BACK TO HIS MIND THE DIGNITY OF THE OFFICE HE HAD REFUSED,0.0,0.0,0.0,4.092061996459961,1.8552933931350708,0.9213881328610736
1089-134691-0023,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0023.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0023_inference.wav,IT WAS A PAIN TO SEE THEM AND A SWORD LIKE PAIN TO SEE THE SIGNS OF ADOLESCENCE THAT MADE REPELLENT THEIR PITIABLE NAKEDNESS," It was a pain to see them, and a sword-like pain to see the signs of adolescence that made repellent their pitiable nakedness.",IT WAS A PAIN TO SEE THEM AND A SWORDLIKE PAIN TO SEE THE SIGNS OF ADOLESCENCE THAT MADE REPELLENT THEIR PITIABLE NAKEDNESS," It was a pain to see them, and a sorby-like pain to see the signs of adolescence that made repellent their pitiable nakedness.",IT WAS A PAIN TO SEE THEM AND A SORBYLIKE PAIN TO SEE THE SIGNS OF ADOLESCENCE THAT MADE REPELLENT THEIR PITIABLE NAKEDNESS,0.0416666666666666,0.125,0.0833333333333333,3.7446155548095694,1.7306110858917236,0.9077896831603556
1089-134691-0011,/homes/jiasin/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0011.flac,/homes/jiasin/SecoustiCodec/semantic_outputs_librispeech_86/1089-134691-0011_inference.wav,THEIR PIETY WOULD BE LIKE THEIR NAMES LIKE THEIR FACES LIKE THEIR CLOTHES AND IT WAS IDLE FOR HIM TO TELL HIMSELF THAT THEIR HUMBLE AND CONTRITE HEARTS IT MIGHT BE PAID A FAR RICHER TRIBUTE OF DEVOTION THAN HIS HAD EVER BEEN A GIFT TENFOLD MORE ACCEPTABLE THAN HIS ELABORATE ADORATION, their piety would be like their names like their faces like their clothes and it was idle for him to tell himself that their humble and contrite hearts it might be paid a far richer tribute of devotion than his had ever been a gift tenfold more acceptable than his elaborate adoration,THEIR PIETY WOULD BE LIKE THEIR NAMES LIKE THEIR FACES LIKE THEIR CLOTHES AND IT WAS IDLE FOR HIM TO TELL HIMSELF THAT THEIR HUMBLE AND CONTRITE HEARTS IT MIGHT BE PAID A FAR RICHER TRIBUTE OF DEVOTION THAN HIS HAD EVER BEEN A GIFT TENFOLD MORE ACCEPTABLE THAN HIS ELABORATE ADORATION, their piety would be like their names like their faces like their clothes and it was idle for him to tell himself that their humble and contrite hearts it might be paid a far richer tribute of devotion than his had ever been a gift tenfold more acceptable than his elaborate adoration,THEIR PIETY WOULD BE LIKE THEIR NAMES LIKE THEIR FACES LIKE THEIR CLOTHES AND IT WAS IDLE FOR HIM TO TELL HIMSELF THAT THEIR HUMBLE AND CONTRITE HEARTS IT MIGHT BE PAID A FAR RICHER TRIBUTE OF DEVOTION THAN HIS HAD EVER BEEN A GIFT TENFOLD MORE ACCEPTABLE THAN HIS ELABORATE ADORATION,0.0,0.0,0.0,3.918064594268799,2.2913763523101807,0.9344664692497744
