file_name,original_path,inference_path,ground_truth,original_transcript_raw,original_transcript,inference_transcript_raw,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_25343463,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25343463.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_25343463_inference.wav,这样哪一个频道适合,这样哪一个频道适合?,这样哪一个频道适合,這樣來應該要拼到了40後,這樣來應該要拼到了後,0.0,1.0,1.0,4.0548906326293945,1.367973566055298,0.5749845698611392
common_voice_zh-TW_31394176,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31394176.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31394176_inference.wav,您现在收看的是,您现在收看的是,您现在收看的是,您现在收看的是,您现在收看的是,0.0,0.0,0.0,4.096999168395996,1.2589436769485474,0.7626233723735865
common_voice_zh-TW_32419820,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32419820.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_32419820_inference.wav,雾峰交流道,物风交流道,物风交流道,五分钟再聊天,五分钟再聊天,0.4,1.0,0.6,3.7593069076538086,1.2271690368652344,0.6715952239840531
common_voice_zh-TW_26674833,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26674833.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_26674833_inference.wav,地形、气候、海洋和港湾四方面,地形、气候、海洋和港湾四方面,地形气候海洋和港湾四方面,地形、氣候、海洋和台灣市方面,地形气候海洋和台湾市方面,0.14285714285714285,0.2857142857142857,0.14285714285714285,4.085812091827393,1.1037015914916992,0.7575051680413435
common_voice_zh-TW_27353063,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27353063.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27353063_inference.wav,在三个礼拜之内,在三个礼拜之内,在三个礼拜之内,在三个礼拜之内,在三个礼拜之内,0.0,0.0,0.0,3.589231252670288,1.284828782081604,0.7329961769831399
common_voice_zh-TW_19313771,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19313771.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19313771_inference.wav,八零年代的电视影集《飞狼》男主角过世了,巴黎的代表電視以及飛狼男主角過世了,巴黎的代表电视以及飞狼男主角过世了,我發現了 發現了 發現了 變成了 變成了 變成了,我發現了發現了發現了變成了變成了變成了,0.42105263157894735,0.9473684210526315,0.5263157894736842,1.5762250423431396,1.1392204761505127,0.4024998762201636
common_voice_zh-TW_19313185,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19313185.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19313185_inference.wav,然后别吃多,然後別吃多,然后别吃多,蘭後比斯是多,蘭後比斯是多,0.0,1.0,1.0,3.0369315147399902,1.1359748840332031,0.5103461352615065
common_voice_zh-TW_18754085,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18754085.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_18754085_inference.wav,由一群人先提出一些方案,有一群人先提出一些方案,有一群人先提出一些方案,有一些人先提出一些方案,有一些人先提出一些方案,0.0909090909090909,0.1818181818181818,0.0909090909090909,3.40378212928772,1.0511709451675415,0.695758852494445
common_voice_zh-TW_21270963,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21270963.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_21270963_inference.wav,现在不能用阿拉伯数字跟英文字,现在不能用阿拉伯数字跟英文字,现在不能用阿拉伯数字跟英文字,现在不得用阿拉伯数字跟英文字,现在不得用阿拉伯数字跟英文字,0.0,0.0714285714285714,0.0714285714285714,4.179917335510254,1.0759904384613037,0.7130720903803569
common_voice_zh-TW_19419500,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19419500.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19419500_inference.wav,为什么支持者会认为不当教材并无不妥呢？,为什么支持者会认为不当教材并无不妥呢?,为什么支持者会认为不当教材并无不妥呢,"为所莫知之习的博文,不但挑选好品物,不同的。",为所莫知之习的博文不但挑选好品物不同的,0.0,0.8888888888888888,0.8888888888888888,3.4083690643310547,1.1101746559143066,0.7040045960955513
common_voice_zh-TW_24719525,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24719525.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24719525_inference.wav,新世代年轻人,新世代年轻人,新世代年轻人,新时代年轻人,新时代年轻人,0.0,0.1666666666666666,0.1666666666666666,3.8870656490325928,1.1840602159500122,0.5842600623102173
common_voice_zh-TW_22789314,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22789314.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22789314_inference.wav,例如营所税、遗产税、赠与税,例如 银锁税 遗产税 赠与税,例如银锁税遗产税赠与税,這組已經是14次的演習,这组已经是次的演习,0.3076923076923077,1.0,0.6923076923076923,3.670435667037964,1.1263728141784668,0.6010669861883465
common_voice_zh-TW_24719617,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24719617.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24719617_inference.wav,民进党也没说明过？,民進黨也沒說明過,民进党也没说明过,民進黨也沒說你過。,民进党也没说你过,0.1111111111111111,0.2222222222222222,0.1111111111111111,3.806908369064331,1.1836453676223757,0.6948134201210514
common_voice_zh-TW_31145306,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31145306.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31145306_inference.wav,台湾的交流道,台灣的交流道,台湾的交流道,他问的交流道,他问的交流道,0.0,0.3333333333333333,0.3333333333333333,4.13575553894043,1.319908857345581,0.7457281197216226
common_voice_zh-TW_22788852,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22788852.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22788852_inference.wav,一见钟情，二见倾心，三件七五折,一鍵中情 二鍵傾心 三鍵七五折,一鍵中情二鍵傾心三鍵七五折,以前方天奥伦天天 上天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天,以前方天奥伦天天上天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天天,0.3846153846153846,1.0,0.6153846153846154,3.794616222381592,1.2662510871887207,0.7823189800189183
common_voice_zh-TW_30575829,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30575829.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30575829_inference.wav,衔接菲律宾海与南海,衔接菲律宾海与南海,衔接菲律宾海与南海,甚至非日便客与南海,甚至非日便客与南海,0.0,0.6666666666666666,0.6666666666666666,3.757690668106079,1.1032679080963137,0.7055316932131204
common_voice_zh-TW_30160728,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30160728.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30160728_inference.wav,建议是看看有谁可以弄一下,建議是看看有誰可以弄一下,建議是看看有誰可以弄一下,天一宿看他的妖祟可以弄一下,天一宿看他的妖祟可以弄一下,0.1666666666666666,0.5833333333333334,0.4166666666666667,3.366703987121582,1.123132348060608,0.7156481399671375
common_voice_zh-TW_22309311,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22309311.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22309311_inference.wav,全民公投至全民辩论均可,全民公投至全民辩论均可,全民公投至全民辩论均可,全民公投至全民辩论真可,全民公投至全民辩论真可,0.0,0.0909090909090909,0.0909090909090909,3.861645460128784,1.1166937351226809,0.5407539329755435
common_voice_zh-TW_22765251,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22765251.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22765251_inference.wav,为什么考虑离线版？,為什麼考慮離線版,为什么考虑离线版,为什么考虑离心办,为什么考虑离心办,0.1111111111111111,0.3333333333333333,0.2222222222222222,3.99107027053833,1.301957607269287,0.5602035457181364
common_voice_zh-TW_30336610,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30336610.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30336610_inference.wav,可是有疫情不太好,可是有疫情不太好,可是有疫情不太好,可恕要一天否计好,可恕要一天否计好,0.0,0.75,0.75,3.936671018600464,1.159682273864746,0.6966523451195049
common_voice_zh-TW_27358972,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27358972.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27358972_inference.wav,宋代是一个社会经济向前发展的阶段,宋代是一个社会经济向前发展的阶段,宋代是一个社会经济向前发展的阶段,首代是以保守为经济向前发展的阶段,首代是以保守为经济向前发展的阶段,0.0,0.3125,0.3125,3.091604709625244,1.1703089475631714,0.7061694859510433
common_voice_zh-TW_22789279,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22789279.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22789279_inference.wav,学钢琴的孩子不会变坏，学坏的孩子会变钢琴,學鋼琴的孩子不會變壞學壞的孩子會變鋼琴,学钢琴的孩子不会变坏学坏的孩子会变钢琴,"雪狗是拿一隻不為便的猴, 雪猴的頭都被人吃掉了。",雪狗是拿一隻不為便的猴雪猴的頭都被人吃掉了,0.05,0.95,0.8999999999999999,3.498796224594116,1.186130404472351,0.5528803673393433
common_voice_zh-TW_26674849,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26674849.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_26674849_inference.wav,需要大量的语料数据,需要大量的語料數據,需要大量的语料数据,"需要到達的,請留下信息",需要到達的請留下信息,0.0,0.7777777777777778,0.7777777777777778,4.126732349395752,1.4065853357315063,0.7674776346071848
common_voice_zh-TW_18797119,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18797119.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_18797119_inference.wav,供都市计划委员会参考,供都市计划委员会参考,供都市计划委员会参考,工都市计划委员会参考,工都市计划委员会参考,0.0,0.1,0.1,3.671103000640869,1.1565194129943848,0.7156838085662596
common_voice_zh-TW_28066408,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_28066408.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_28066408_inference.wav,一起来对全世界说悄悄话,一起来对全世界说悄悄话,一起来对全世界说悄悄话,一起來對全世界說小小話,一起来对全世界说小小话,0.0,0.18181818181818182,0.18181818181818182,3.603514909744263,1.2182176113128662,0.7291453245332692
common_voice_zh-TW_34047731,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_34047731.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_34047731_inference.wav,投影片是全黑的喔,投影片是全黑的喔,投影片是全黑的喔,投影界是缺害的哦,投影界是缺害的哦,0.0,0.5,0.5,2.9451870918273926,1.038782000541687,0.7050430958020328
common_voice_zh-TW_24478288,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24478288.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24478288_inference.wav,最无法接受的是真人版,最无法接受的是真人版,最无法接受的是真人版,最无法接受的是正人般,最无法接受的是正人般,0.0,0.2,0.2,3.978070020675659,1.1867883205413818,0.702417021335421
common_voice_zh-TW_22108726,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22108726.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22108726_inference.wav,这样可以跑马拉松赛吗？,这样可以跑马拉松赛吗?,这样可以跑马拉松赛吗,这样可以泡沫了什么?,这样可以泡沫了什么,0.0,0.6,0.6,4.020561218261719,1.1917977333068848,0.7484371428502838
common_voice_zh-TW_26946833,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26946833.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_26946833_inference.wav,就血型的基因而言,就血型的基因而言,就血型的基因而言,初学生得金额元,初学生得金额元,0.0,1.0,1.0,3.7989754676818848,1.1987165212631226,0.7149567291083987
common_voice_zh-TW_26783758,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26783758.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_26783758_inference.wav,位置接近,位置接近,位置接近,為之切記,為之切記,0.0,1.0,1.0,3.499223232269287,1.3263565301895142,0.7284046681559757
common_voice_zh-TW_32501292,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32501292.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_32501292_inference.wav,国北教大实小东侧门,国北教大使小冬侧门,国北教大使小冬侧门,郭北超大使小冬四十门,郭北超大使小冬四十门,0.2222222222222222,0.6666666666666666,0.4444444444444444,4.371833324432373,1.1274385452270508,0.7113863119579027
common_voice_zh-TW_19423462,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19423462.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19423462_inference.wav,最重要的是坚守中立,最重要的是堅守中立,最重要的是堅守中立,这说到的是天使所崇利,这说到的是天使所崇利,0.1111111111111111,0.8888888888888888,0.7777777777777777,3.790518760681152,1.1717321872711182,0.6635346674936151
common_voice_zh-TW_26826914,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26826914.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_26826914_inference.wav,王安石与张居正,王安石與張居正,王安石與張居正,我愛你 詹姝貞,我爱你詹姝贞,0.2857142857142857,1.0,0.7142857142857143,3.7602829933166495,1.3946999311447144,0.6995152757968192
common_voice_zh-TW_24719632,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24719632.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24719632_inference.wav,台风天前的台东,颱風天前的台東,颱風天前的台東,太風很強的太動,太风很强的太动,0.42857142857142855,0.7142857142857143,0.28571428571428575,3.542952299118042,1.1323487758636477,0.7044609943365173
common_voice_zh-TW_27003737,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27003737.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27003737_inference.wav,表示在夏商及商周之际,表示在下商及商周之际,表示在下商及商周之际,表述台下山提起这么多资讯,表述台下山提起这么多资讯,0.1,1.0,0.9,3.8241610527038574,1.1794781684875488,0.7566535971377425
common_voice_zh-TW_22720828,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22720828.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22720828_inference.wav,我们将会把系统建立起来,我們將會把系統建立起來,我们将会把系统建立起来,我们将会把虚头建立起来,我们将会把虚头建立起来,0.0,0.18181818181818182,0.18181818181818182,3.940509080886841,1.2383599281311035,0.7254600574995467
common_voice_zh-TW_25471054,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25471054.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_25471054_inference.wav,一个正面迎向一切挑战的新政府,一个正面迎向一切挑战的新政府,一个正面迎向一切挑战的新政府,以了成名影響一切淘汰的新政府,以了成名影響一切淘汰的新政府,0.0,0.5714285714285714,0.5714285714285714,3.64176082611084,1.1305100917816162,0.7915286040728778
common_voice_zh-TW_24846912,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24846912.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24846912_inference.wav,又有一些人或者团体,又有一些人或者团体,又有一些人或者团体,又有一些人watched Clancy,又有一些人,0.0,0.4444444444444444,0.4444444444444444,3.567121982574463,1.1253188848495483,0.7019397922644179
common_voice_zh-TW_19645222,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19645222.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19645222_inference.wav,应当可上修到八十几人,应当可上修到八十几轮,应当可上修到八十几轮,应当口丧相道罢食之人,应当口丧相道罢食之人,0.1,0.7,0.6,3.510420799255371,1.0958011150360107,0.7184422145231298
common_voice_zh-TW_27166240,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27166240.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27166240_inference.wav,但是某些地区,但是某些地區,但是某些地區,但是某些地區,但是某些地區,0.1666666666666666,0.1666666666666666,0.0,3.76063084602356,1.236178636550903,0.7499748805053945
common_voice_zh-TW_19243458,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19243458.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19243458_inference.wav,看到一台快译通翻译机,看到一台快易通翻譯機,看到一台快易通翻译机,看到一台快移動翻譯機,看到一台快移动翻译机,0.1,0.2,0.1,3.765289545059204,1.374910593032837,0.6453121252959026
common_voice_zh-TW_22765284,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22765284.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22765284_inference.wav,赋税署及五区国税局,赋税署及五居国税局,赋税署及五居国税局,4S或2或2.5SG,或或,0.1111111111111111,1.0,0.8888888888888888,3.7542166709899902,1.246311068534851,0.5878121950143501
common_voice_zh-TW_19231645,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19231645.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19231645_inference.wav,与审理案件不同,与审理案件不同,与审理案件不同,于生理安健不同,于生理安健不同,0.0,0.5714285714285714,0.5714285714285714,3.607220411300659,1.294853687286377,0.7885484909608714
common_voice_zh-TW_31242954,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31242954.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31242954_inference.wav,当时一张文宣海报,当时一张文宣海报,当时一张文宣海报,当时一张文宣海报,当时一张文宣海报,0.0,0.0,0.0,3.9906201362609854,1.1725226640701294,0.7360726301169013
common_voice_zh-TW_17760574,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17760574.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_17760574_inference.wav,我们前几天应该会去一趟剑桥,我們前幾天應該會去一趟劍橋,我们前几天应该会去一趟剑桥,我们前几天应该会去一趟电桥,我们前几天应该会去一趟电桥,0.0,0.07692307692307693,0.07692307692307693,4.11205005645752,1.074350118637085,0.704000976112517
common_voice_zh-TW_17383004,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17383004.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_17383004_inference.wav,赌场讨债更加凶狠、更加恶劣,獨長桃在更加兇狠更加惡劣,獨長桃在更加兇狠更加惡劣,獨唱頭菜更加兇狠更加有力,獨唱頭菜更加兇狠更加有力,0.5,0.5833333333333334,0.0833333333333333,3.877475023269653,1.4004545211791992,0.7774323439465867
common_voice_zh-TW_22006410,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22006410.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22006410_inference.wav,卖的周边商品,麦德周边商品,麦德周边商品,买豆子变香槟,买豆子变香槟,0.3333333333333333,1.0,0.6666666666666667,3.430594682693481,1.191983699798584,0.5602489978566975
common_voice_zh-TW_27965886,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27965886.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27965886_inference.wav,冰及水共处达热平衡,"冰與雪共浮達,又平衡",冰與雪共浮達又平衡,"本日法本庫大,也便然。",本日法本庫大也便然,0.5555555555555556,1.0,0.4444444444444444,3.17698335647583,1.166159749031067,0.7802542169188064
common_voice_zh-TW_21308878,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21308878.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_21308878_inference.wav,上面两句也可以列入资料库中,上面两句也可以列入资料库中,上面两句也可以列入资料库中,"上面呢,就有KDRU 自動呼動",上面呢就有自动呼动,0.0,0.8461538461538461,0.8461538461538461,4.32851505279541,1.1046873331069946,0.7126900829746503
common_voice_zh-TW_20853935,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20853935.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_20853935_inference.wav,那样吃不过瘾,那样吃不过瘾,那样吃不过瘾,那样吃不过瘾,那样吃不过瘾,0.0,0.0,0.0,3.7920970916748047,1.122550129890442,0.7516448492756105
common_voice_zh-TW_24477821,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477821.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24477821_inference.wav,就都转成中文了,就都转成中文了,就都转成中文了,就都转成L文了,就都转成文了,0.0,0.1428571428571428,0.1428571428571428,3.83260440826416,1.165392279624939,0.6541822541936051
common_voice_zh-TW_24697178,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24697178.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24697178_inference.wav,空气品质堪忧的一个周末,空气品质堪忧的一个周末,空气品质堪忧的一个周末,"我看你品尸的看一眼,你可偷摸?",我看你品尸的看一眼你可偷摸,0.0,1.0,1.0,3.045525074005127,1.1983535289764404,0.6636558752829731
common_voice_zh-TW_20850442,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20850442.mp3,/homes/jiasin/focalcodec/recons_12_5Hz/all_outputs_inference_common_voice/common_voice_zh-TW_20850442_inference.wav,会吓到本来的居民,会吓到本来的居民,会吓到本来的居民,会吓到本来的居民,会吓到本来的居民,0.0,0.0,0.0,3.917229652404785,1.1056839227676392,0.7527955400483208
