file_name,file_path,duration,transcription,speaker_id,asr_result,wer,MOS_Quality,MOS_Naturalness
3575-170457-0048,./librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0048.flac,5.555,HE REFUSED AT FIRST TO LISTEN TO THE CAREFUL ADVICE IT WAS REPUGNANT TO HIS LIBERAL NATURE,3575, He refused at first to listen to the careful advice. It was repugnant to his liberal nature.,0.0,4.480840682983398,4.039673328399658
7729-102255-0030,./librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0030.flac,7.25,HE SUMMONED HALF A DOZEN CITIZENS TO JOIN HIS POSSE WHO FOLLOWED OBEYED AND ASSISTED HIM,7729," He summoned half a dozen citizens to join his posse, who followed, obeyed, and assisted him.",0.0,4.592379570007324,3.8991904258728023
3575-170457-0049,./librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0049.flac,2.715,THIS DECISION WAS COMMUNICATED TO THE GIRLS,3575, This decision was communicated to the girls.,0.0,4.528165817260742,3.1124932765960693
3729-6852-0022,./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0022.flac,8.315,I ADDRESS HIM IN ITALIAN AND HE ANSWERS VERY WITTILY BUT HIS WAY OF SPEAKING MAKES ME SMILE AND I TELL HIM WHY,3729," I address him in Italian, and he answers very wittily, but his way of speaking makes me smile, and I tell him why.",0.0,4.033535480499268,3.939888238906861
7729-102255-0023,./librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0023.flac,5.5,THEIR DISTINCTIVE CHARACTERS HOWEVER DISPLAY ONE BROAD AND UNFAILING DIFFERENCE,7729, their distinctive characters however display one broad and unfailing difference,0.0,4.599739074707031,3.845880508422852
7176-88083-0018,./librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0018.flac,10.45,BUT THIS FREQUENTER OF THE HEIGHTS OF AIR FOR ALL HIS SAVAGE VALOR WAS TROUBLED AT THE LEAPING WAVES AND THE TOSSING FOAM OF THESE MAD RAPIDS HE DID NOT UNDERSTAND THEM,7176, but this frequenter of the heights of air for all his savage valor was troubled at the leaping waves and the tossing foam of these mad rapids he did not understand them,0.0,4.499625205993652,4.131894111633301
4446-2273-0012,./librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0012.flac,2.98,THANK YOU BUT I DON'T LIKE IT SO WELL AS THIS,4446," ""'Thank you, but I don't like it so well as this.'",0.0,4.122757911682129,3.638827800750733
4446-2273-0013,./librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0013.flac,2.625,HAVE YOU BEEN IN PARIS MUCH THESE LATE YEARS,4446," ""'Have you been in Paris much these late years?'",0.0,4.179754734039307,3.3031210899353027
7176-92135-0034,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0034.flac,4.465,THE DUCHESS OF SOUTHBRIDGE TO LORD REGGIE OH REGGIE WHAT DID YOU SAY,7176," The Duchess of Southbridge to Lord Reggie. Oh, Reggie, what did you say?",0.0,4.349156379699707,3.90587854385376
3729-6852-0028,./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0028.flac,5.265,ALL THESE HONEST PERSONS ARE WAITING THEIR TURN TO GET THEIR SNUFF BOXES FILLED,3729, All these honest persons are waiting their turn to get their snuff boxes filled.,0.0,3.786734342575073,3.3864998817443848
7176-92135-0036,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0036.flac,6.47,THE CROWD DRIFTS OFF LEAVING THE HERO AND HEROINE ALONE IN THE MIDDLE OF THE STAGE AND THEN YOU CAN BEGIN,7176," The crowd drifts off, leaving the hero and heroine alone in the middle of the stage, and then you can begin.",0.0,4.528393745422363,3.8618204593658447
7176-92135-0021,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0021.flac,2.565,I SAY I'VE BEEN WONDERING ABOUT THIS BUSINESS,7176," I say, I've been wondering about this business.",0.0,4.703683853149414,3.04841423034668
4446-2271-0003,./librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0003.flac,3.7,IT'S BEEN ON ONLY TWO WEEKS AND I'VE BEEN HALF A DOZEN TIMES ALREADY,4446," It's been on only two weeks, and I've been half a dozen times already.",0.0,3.5106215476989746,3.343247890472412
7176-92135-0017,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0017.flac,7.17,IN THE OLD BADLY MADE PLAY IT WAS FREQUENTLY NECESSARY FOR ONE OF THE CHARACTERS TO TAKE THE AUDIENCE INTO HIS CONFIDENCE,7176," In the old badly made play, it was frequently necessary for one of the characters to take the audience into his confidence.",0.0,4.7111406326293945,3.691227912902832
7176-92135-0013,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0013.flac,3.15,WE MODERNS HOWEVER SEE THE ABSURDITY OF IT,7176," We moderns, however, see the absurdity of it.",0.0,4.635361194610596,3.498067617416382
4446-2271-0001,./librispeech/LibriSpeech/test-clean/4446/2271/4446-2271-0001.flac,6.35,HE HAD PRECONCEIVED IDEAS ABOUT EVERYTHING AND HIS IDEA ABOUT AMERICANS WAS THAT THEY SHOULD BE ENGINEERS OR MECHANICS,4446," He had preconceived ideas about everything, and his idea about Americans was that they should be engineers or mechanics.",0.0,2.7479937076568604,3.147446155548096
7176-92135-0002,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0002.flac,3.415,BUT EVEN THE UNSUCCESSFUL DRAMATIST HAS HIS MOMENTS,7176, But even the unsuccessful dramatist has his moments.,0.0,4.4912590980529785,3.637688636779785
4077-13754-0016,./librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0016.flac,11.895,AND SO THE STORY OF MORMONISM RUNS ON ITS FINALE HAS NOT YET BEEN WRITTEN THE CURRENT PRESS PRESENTS CONTINUOUSLY NEW STAGES OF ITS PROGRESS NEW DEVELOPMENTS OF ITS PLAN,4077," And so the story of Mormonism runs on. Its finale has not yet been written. The current press presents continuously new stages of its progress, new developments of its plan.",0.0,3.888869047164917,3.837377548217773
3729-6852-0045,./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0045.flac,20.375,HE HAD A GOOD APPETITE COULD TELL A GOOD STORY WITHOUT LAUGHING WAS CELEBRATED FOR HIS WITTY REPARTEES AND HIS SOCIABLE MANNERS BUT HE SPENT HIS LIFE AT HOME SELDOM GOING OUT AND SEEING HARDLY ANYONE BECAUSE HE ALWAYS HAD A PIPE IN HIS MOUTH AND WAS SURROUNDED BY AT LEAST TWENTY CATS WITH WHICH HE WOULD AMUSE HIMSELF ALL DAY,3729, he had a good appetite could tell a good story without laughing was celebrated for his witty repartees and his sociable manners but he spent his life at home seldom going out and seeing hardly anyone because he always had a pipe in his mouth and was surrounded by at least twenty cats with which he would amuse himself all day,0.0,3.870831251144409,3.896133184432984
3729-6852-0046,./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0046.flac,12.605,HIS HOUSEKEEPER HAD THE MANAGEMENT OF EVERYTHING SHE NEVER ALLOWED HIM TO BE IN NEED OF ANYTHING AND SHE GAVE NO ACCOUNT OF HIS MONEY WHICH SHE KEPT ALTOGETHER BECAUSE HE NEVER ASKED HER TO RENDER ANY ACCOUNTS,3729, his housekeeper had the management of everything she never allowed him to be in need of anything and she gave no account of his money which she kept altogether because he never asked her to render any accounts,0.0,3.7928268909454346,4.081384658813477
7176-92135-0024,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0024.flac,4.1,TO BE OR NOT TO BE THAT IS THE QUESTION WHETHER TIS NOBLER,7176," To be or not to be, that is the question. Whether tis nobler...",0.0,4.600088596343994,4.064138412475586
4077-13751-0001,./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0001.flac,8.745,ITS ORIGIN WAS SMALL A GERM AN INSIGNIFICANT SEED HARDLY TO BE THOUGHT OF AS LIKELY TO AROUSE OPPOSITION,4077," Its origin was small, a germ, an insignificant seed, hardly to be thought of as likely to arouse opposition.",0.0,4.383848190307617,3.453850746154785
4446-2273-0024,./librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0024.flac,4.825,BARTLEY STARTED WHEN HILDA RANG THE LITTLE BELL BESIDE HER DEAR ME WHY DID YOU DO THAT,4446," Bartley started when Hilda rang the little bell beside her. ""'Dear me, why did you do that?'",0.0,3.4591917991638184,3.945389747619629
4446-2273-0023,./librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0023.flac,6.1,THE STRANGE WOMAN AND HER PASSIONATE SENTENCE THAT RANG OUT SO SHARPLY HAD FRIGHTENED THEM BOTH,4446, The strange woman and her passionate sentence that rang out so sharply had frightened them both.,0.0,4.129196166992188,4.250264644622803
4446-2273-0022,./librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0022.flac,5.865,THEY WERE BOTH REMEMBERING WHAT THE WOMAN HAD SAID WHEN SHE TOOK THE MONEY GOD GIVE YOU A HAPPY LOVE,4446, they were both remembering what the woman had said when she took the money god give you a happy love,0.0,4.319879055023193,4.191812038421631
7176-88083-0015,./librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0015.flac,2.335,ALMOST INSTANTLY HE WAS FORCED TO THE TOP,7176," Almost instantly he was forced to the top,",0.0,4.687361240386963,2.877775192260742
4446-2273-0020,./librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0020.flac,2.74,I THINK WE DID SHE ANSWERED DEMURELY,4446," ""'I think we did,' she answered demurely.",0.0,4.237177848815918,3.992156505584717
4446-2273-0019,./librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0019.flac,3.115,COME WE'LL HAVE OUR COFFEE IN THE OTHER ROOM AND YOU CAN SMOKE,4446," ""'Come, we'll have our coffee in the other room, and you can smoke.'",0.0,4.582706451416016,4.030379295349121
4446-2273-0018,./librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0018.flac,3.4,DO YOU REMEMBER THAT FIRST WALK WE TOOK TOGETHER IN PARIS,4446," ""'Do you remember that first walk we took together in Paris?'",0.0,4.403250694274902,4.262829780578613
4446-2273-0017,./librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0017.flac,2.74,HOW JOLLY IT WAS BEING YOUNG HILDA,4446," ""'How jolly it was being young, Hilda!'",0.0,3.8862736225128174,3.920010089874268
7176-88083-0016,./librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0016.flac,3.92,STRAIGHTWAY THE HAWK GLIDED FROM HIS PERCH AND DARTED AFTER HIM,7176," Straightway, the hawk glided from his perch and darted after him.",0.0,4.107359886169434,3.412605762481689
4446-2273-0015,./librispeech/LibriSpeech/test-clean/4446/2273/4446-2273-0015.flac,4.505,DON'T I THOUGH I'M SO SORRY TO HEAR IT HOW DID HER SON TURN OUT,4446," Don't I, though! I'm so sorry to hear it! How did her son turn out?",0.0,4.11553955078125,3.8743765354156494
7176-88083-0017,./librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0017.flac,3.66,BUT AT THIS POINT IN THE RAPIDS IT WAS IMPOSSIBLE FOR HIM TO STAY DOWN,7176, but at this point in the rapids it was impossible for him to stay down.,0.0,4.850249290466309,3.6202688217163086
3729-6852-0021,./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0021.flac,2.96,I THANK HIM AND TAKE MY LEAVE,3729," ""'I thank him and take my leave.'",0.0,3.742516279220581,2.5929596424102783
2961-960-0005,./librispeech/LibriSpeech/test-clean/2961/960/2961-960-0005.flac,10.355,IN THE PRESENT DAY WE ARE WELL AWARE THAT AN ANCIENT PHILOSOPHER IS TO BE INTERPRETED FROM HIMSELF AND BY THE CONTEMPORARY HISTORY OF THOUGHT,2961, in the present day we are well aware that an ancient philosopher is to be interpreted from himself and by the contemporary history of thought,0.0,3.116172790527344,3.96338415145874
7127-75946-0008,./librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0008.flac,4.46,DOES YOUR MAJESTY THEN NO LONGER BELIEVE THE DISLOYAL ATTEMPT,7127," Does Your Majesty, then, no longer believe the disloyal attempt?",0.0,3.842284917831421,3.860750436782837
4992-41797-0019,./librispeech/LibriSpeech/test-clean/4992/41797/4992-41797-0019.flac,4.755,OLIVE'S MOURNFUL BLACK EYES MET NANCY'S SPARKLING BROWN ONES,4992, Olive's mournful black eyes met Nancy's sparkling brown ones.,0.0,3.9002468585968018,3.4184556007385254
7176-92135-0005,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0005.flac,5.47,BUT SUPPOSE YOU SAID I'M FOND OF WRITING MY PEOPLE ALWAYS SAY MY LETTERS HOME ARE GOOD ENOUGH FOR PUNCH,7176, but suppose you said i'm fond of writing my people always say my letters home are good enough for punch,0.0,4.46496057510376,3.948161363601685
4077-13754-0004,./librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0004.flac,4.985,ALREADY A NORTH AND A SOUTH WERE TALKED OF WHY NOT SET UP ALSO A WEST,4077," Already a north and a south were talked of, why not set up also a west?",0.0,4.27167272567749,3.3658652305603027
4077-13754-0003,./librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0003.flac,5.68,MOREOVER HAD THE PEOPLE BEEN INCLINED TO REBELLION WHAT GREATER OPPORTUNITY COULD THEY HAVE WISHED,4077," Moreover, had the people been inclined to rebellion, what greater opportunity could they have wished?",0.0,3.674747228622437,3.818670272827149
4077-13754-0002,./librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0002.flac,17.78,IT WAS THROUGH FLOYD'S ADVICE THAT BUCHANAN ORDERED THE MILITARY EXPEDITION TO UTAH OSTENSIBLY TO INSTALL CERTAIN FEDERAL OFFICIALS AND TO REPRESS AN ALLEGED INFANTILE REBELLION WHICH IN FACT HAD NEVER COME INTO EXISTENCE BUT IN REALITY TO FURTHER THE INTERESTS OF THE SECESSIONISTS,4077, it was through floyd's advice that buchanan ordered the military expedition to utah ostensibly to install certain federal officials and to repress an alleged infantile rebellion which in fact had never come into existence but in reality to further the interests of the secessionists,0.0,3.789429426193237,3.6958746910095215
4077-13754-0001,./librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0001.flac,3.77,BUT A WORD FURTHER CONCERNING THE EXPEDITION IN GENERAL,4077, but a word further concerning the expedition in general.,0.0,3.9946811199188232,3.5106937885284424
4077-13754-0000,./librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0000.flac,4.78,THE ARMY FOUND THE PEOPLE IN POVERTY AND LEFT THEM IN COMPARATIVE WEALTH,4077, The army found the people in poverty and left them in comparative wealth.,0.0,4.046384811401367,3.5405044555664062
4077-13751-0021,./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0021.flac,19.705,IT WILL BE OBSERVED THAT AN ORGANIZED MOB AIDED BY MANY OF THE CIVIL AND MILITARY OFFICERS OF MISSOURI WITH GOVERNOR BOGGS AT THEIR HEAD HAVE BEEN THE PROMINENT ACTORS IN THIS BUSINESS INCITED TOO IT APPEARS AGAINST THE MORMONS BY POLITICAL HATRED AND BY THE ADDITIONAL MOTIVES OF PLUNDER AND REVENGE,4077, it will be observed that an organized mob aided by many of the civil and military officers of missouri with governor boggs at their head have been the prominent actors in this business incited too it appears against the mormons by political hatred and by the additional motives of plunder and revenge,0.0,4.156491279602051,3.691137552261353
7176-92135-0008,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0008.flac,4.43,LEND ME YOUR EAR FOR TEN MINUTES AND YOU SHALL LEARN JUST WHAT STAGECRAFT IS,7176," Lend me your ear for ten minutes, and you shall learn just what stagecraft is.",0.0,4.739821434020996,3.922341823577881
4077-13751-0019,./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0019.flac,2.92,WHO BEGAN THE QUARREL WAS IT THE MORMONS,4077, Who began the quarrel? Was it the Mormons?,0.0,4.500205039978027,3.403623104095459
7176-92135-0010,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0010.flac,2.16,HAM TO BE OR NOT TO BE,7176," Ham, to be or not to be?",0.0,4.33859920501709,3.3930227756500244
4077-13751-0017,./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0017.flac,5.095,OH WHAT A RECORD TO READ WHAT A PICTURE TO GAZE UPON HOW AWFUL THE FACT,4077," Oh, what a record to read! What a picture to gaze upon! How awful the fact!",0.0,4.643733024597168,3.181960344314575
4077-13754-0008,./librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0008.flac,19.91,IT HAS BEEN MY PRIVILEGE TO TREAD THE SOIL OF MANY LANDS TO OBSERVE THE CUSTOMS AND STUDY THE HABITS OF MORE NATIONS THAN ONE AND I HAVE YET TO FIND THE PLACE AND MEET THE PEOPLE WHERE AND WITH WHOM THE PURITY OF MAN AND WOMAN IS HELD MORE PRECIOUS THAN AMONG THE MALIGNED MORMONS IN THE MOUNTAIN VALLEYS OF THE WEST,4077, it has been my privilege to tread the soil of many lands to observe the customs and study the habits of more nations than one and i have yet to find the place and meet the people where and with whom the purity of man and woman is held more precious than among the maligned mormons in the mountain valleys of the west,0.0,3.5513532161712646,3.952734231948853
7176-92135-0011,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0011.flac,2.885,NOW THE OBJECT OF THIS SOLILOQUY IS PLAIN,7176," Now, the object of this soliloquy is plain.",0.0,4.747982025146484,3.594533920288086
6829-68771-0029,./librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0029.flac,8.945,BETH WAS A BEAUTIFUL GIRL THE HANDSOMEST OF THE THREE COUSINS BY FAR YET ELIZA SURPASSED HER IN NATURAL CHARM AND SEEMED WELL AWARE OF THE FACT,6829, beth was a beautiful girl the handsomest of the three cousins by far yet eliza surpassed her in natural charm and seemed well aware of the fact,0.0,4.5231781005859375,3.6751532554626474
4077-13751-0013,./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0013.flac,4.315,THEIR SUFFERINGS HAVE NEVER YET BEEN FITLY CHRONICLED BY HUMAN SCRIBE,4077, Their sufferings have never yet been fitly chronicled by human scribe.,0.0,3.95883584022522,3.356650114059448
7176-92135-0012,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0012.flac,16.4,INDEED IRRESOLUTION BEING THE KEYNOTE OF HAMLET'S SOLILOQUY A CLEVER PLAYER COULD TO SOME EXTENT INDICATE THE WHOLE THIRTY LINES BY A SILENT WORKING OF THE JAW BUT AT THE SAME TIME IT WOULD BE IDLE TO DENY THAT HE WOULD MISS THE FINER SHADES OF THE DRAMATIST'S MEANING,7176, indeed irresolution being the keynote of hamlet's soliloquy a clever player could to some extent indicate the whole thirty lines by a silent working of the jaw but at the same time it would be idle to deny that he would miss the finer shades of the dramatist's meaning,0.0,4.611186504364014,4.085094928741455
7176-92135-0016,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0016.flac,7.545,THIS WOULD BE AN EASY WAY OF DOING IT BUT IT WOULD NOT BE THE BEST WAY FOR THE REASON THAT IT IS TOO EASY TO CALL ATTENTION TO ITSELF,7176," This would be an easy way of doing it, but it would not be the best way for the reason that it is too easy to call attention to itself.",0.0,4.631718635559082,4.139779090881348
7127-75946-0006,./librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0006.flac,7.98,HE HAS GIVEN THEM WITH TOO MUCH GRACE NOT TO HAVE OTHERS STILL TO GIVE IF THEY ARE REQUIRED WHICH IS THE CASE AT THE PRESENT MOMENT,7127," He has given them with too much grace not to have others still to give, if they are required, which is the case at the present moment.",0.0,4.067317008972168,3.898287296295166
5105-28233-0010,./librispeech/LibriSpeech/test-clean/5105/28233/5105-28233-0010.flac,13.595,UNLIKE HIS MASTER HE MADE NO PRETENSION TO ANY GIFT OF POETIC POWER BUT HIS INEXHAUSTIBLE MEMORY MADE HIM A LIVING ENCYCLOPAEDIA AND FOR HIS STOCK OF ANECDOTES AND TROOPER'S TALES HE WAS MATCHLESS,5105, unlike his master he made no pretension to any gift of poetic power but his inexhaustible memory made him a living encyclopaedia and for his stock of anecdotes and troopers tales he was matchless,0.0,4.1599836349487305,3.66345739364624
5105-28240-0000,./librispeech/LibriSpeech/test-clean/5105/28240/5105-28240-0000.flac,5.455,FAST AS HIS LEGS COULD CARRY HIM SERVADAC HAD MADE HIS WAY TO THE TOP OF THE CLIFF,5105," Fast as his legs could carry him, Servadac had made his way to the top of the cliff.",0.0,4.167662143707275,3.465983867645264
6930-75918-0012,./librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0012.flac,1.94,IT IS ANNOYANCE THEN,6930, It is annoyance then.,0.0,3.2911570072174072,2.459433078765869
6829-68771-0036,./librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0036.flac,5.2,ELIZA CLOSED THE DOOR BEHIND HER WITH A DECIDED SLAM AND A KEY CLICKED IN THE LOCK,6829, Eliza closed the door behind her with a decided slam and a key clicked in the lock,0.0,4.233946800231934,3.745882987976074
6930-75918-0001,./librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0001.flac,14.225,THE ENGLISH FORWARDED TO THE FRENCH BASKETS OF FLOWERS OF WHICH THEY HAD MADE A PLENTIFUL PROVISION TO GREET THE ARRIVAL OF THE YOUNG PRINCESS THE FRENCH IN RETURN INVITED THE ENGLISH TO A SUPPER WHICH WAS TO BE GIVEN THE NEXT DAY,6930, the english forwarded to the french baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess the french in return invited the english to a supper which was to be given the next day,0.0,3.0812289714813232,3.909643173217773
6930-76324-0007,./librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0007.flac,2.82,NOW WHAT HAVE YOU TO SAY CYNTHIA SPRAGUE,6930," ""'Now what have you to say, Cynthia Sprague?'",0.0,3.800557374954224,3.362028121948242
4077-13751-0015,./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0015.flac,13.475,A SMALL SETTLEMENT HAD BEEN FOUNDED BY MORMON FAMILIES ON SHOAL CREEK AND HERE ON THE THIRTIETH OF OCTOBER EIGHTEEN THIRTY EIGHT A COMPANY OF TWO HUNDRED AND FORTY FELL UPON THE HAPLESS SETTLERS AND BUTCHERED A SCORE,4077, a small settlement had been founded by mormon families on shoal creek and here on the thirtieth of october eighteen thirty eight a company of two hundred and forty fell upon the hapless settlers and butchered a score,0.0,4.498189926147461,3.5126357078552246
5683-32879-0021,./librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0021.flac,4.09,DORCAS IN HER STRANGE WAY WAS MOVED,5683," Dorcas, in her strange way, was moved.",0.0,4.32955265045166,3.44837498664856
7176-92135-0004,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0004.flac,2.425,FRANKLY I CANNOT ALWAYS SAY,7176," Frankly, I cannot always say",0.0,4.459824562072754,3.710354804992676
61-70970-0002,./librispeech/LibriSpeech/test-clean/61/70970/61-70970-0002.flac,4.165,MOST OF ALL ROBIN THOUGHT OF HIS FATHER WHAT WOULD HE COUNSEL,61, Most of all Robin thought of his father. What would he counsel?,0.0,4.060263633728027,3.59822940826416
61-70968-0060,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0060.flac,3.735,NO THANKS I AM GLAD TO GIVE YOU SUCH EASY HAPPINESS,61, No thanks. I am glad to give you such easy happiness.,0.0,4.035789489746094,3.532057523727417
61-70968-0058,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0058.flac,1.82,WILL YOU FORGIVE ME NOW,61, Will you forgive me now?,0.0,3.667927026748657,3.061386108398437
61-70968-0057,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0057.flac,5.065,THESE ESCAPADES ARE NOT FOR OLD GAMEWELL LAD HIS DAY HAS COME TO TWILIGHT,61," These escapades are not for old Gamewell, lad. His day has come to twilight.",0.0,4.312442302703857,3.489534854888916
61-70968-0056,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0056.flac,3.565,THE WINE DID CERTAINLY BRING BACK THE COLOR TO THE SQUIRE'S CHEEKS,61, The wine did certainly bring back the color to the squire's cheeks.,0.0,4.318876266479492,3.800437211990357
61-70968-0055,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0055.flac,3.965,ROBIN WAS GLAD WHEN AT LENGTH THEY WERE LEFT TO THEIR OWN DEVICES,61," Robin was glad when, at length, they were left to their own devices.",0.0,4.1722941398620605,3.3608648777008057
6930-76324-0000,./librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0000.flac,3.025,GOLIATH MAKES ANOTHER DISCOVERY,6930, Goliath makes another discovery.,0.0,3.2903542518615723,3.440769910812378
61-70968-0053,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0053.flac,4.22,HE IS MY ESQUIRE EXCELLENCY RETURNED ROBIN WITH DIGNITY,61," ""'He is my esquire, Excellency,' returned Robin with dignity.",0.0,3.716076374053955,3.725732803344727
61-70968-0052,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0052.flac,2.65,BUT WHO IS THIS FELLOW PLUCKING AT YOUR SLEEVE,61, But who is this fellow plucking at your sleeve?,0.0,3.5977509021759038,3.1757187843322754
6930-76324-0002,./librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0002.flac,5.56,THE POOR LITTLE THINGS CRIED CYNTHIA THINK OF THEM HAVING BEEN TURNED TO THE WALL ALL THESE YEARS,6930, the poor little things cried cynthia think of them having been turned to the wall all these years,0.0,3.563375234603882,3.474461317062378
61-70968-0049,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0049.flac,8.25,HAVE YOUR WILL CHILD IF THE BOY ALSO WILLS IT MONTFICHET ANSWERED FEELING TOO ILL TO OPPOSE ANYTHING VERY STRONGLY JUST THEN,61," ""'Have your will, child, if the boy also wills it,' Montfichet answered, feeling too ill to oppose anything very strongly just then.",0.0,4.23094654083252,3.7125396728515625
6930-75918-0000,./librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0000.flac,3.505,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,6930, Concord returned to its place amidst the tents.,0.0,3.363280773162842,3.142144203186035
61-70970-0003,./librispeech/LibriSpeech/test-clean/61/70970/61-70970-0003.flac,3.835,IF FOR A WHIM YOU BEGGAR YOURSELF I CANNOT STAY YOU,61," If, for a whim, you beggar yourself, I cannot stay you.",0.0,4.2043938636779785,3.285646677017212
61-70968-0048,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0048.flac,3.02,AND HENRY MIGHT RETURN TO ENGLAND AT ANY MOMENT,61, and Henry might return to England at any moment.,0.0,4.472362995147705,3.0931265354156494
61-70968-0046,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0046.flac,3.55,NOTTINGHAM CASTLE WAS REACHED AND ADMITTANCE WAS DEMANDED,61," Nottingham Castle was reached, and admittance was demanded.",0.0,3.9356555938720703,3.8795206546783447
61-70968-0045,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0045.flac,3.475,PRAY FOLLOW US WITH MINE AND MY LORD SHERIFF'S MEN,61," Pray follow us, with mine and my Lord Sheriff's men.",0.0,4.31827449798584,3.526169776916504
61-70968-0044,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0044.flac,2.77,IT WILL NOT BE SAFE FOR YOU TO STAY HERE NOW,61, It will not be safe for you to stay here now.,0.0,4.214178562164307,2.943793535232544
61-70968-0043,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0043.flac,6.735,FRIENDS SAID MONTFICHET FAINTLY TO THE WRESTLERS BEAR US ESCORT SO FAR AS THE SHERIFF'S HOUSE,61," ""'Friends,' said Montfichet faintly to the wrestlers, ""'bear us escort so far as the sheriff's house.'",0.0,4.087543487548828,3.4723052978515625
61-70968-0042,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0042.flac,2.785,MONTFICHET CALLED OUT FOR ROBIN TO GIVE HIM AN ARM,61, Montfichet called out for Robin to give him an arm.,0.0,3.4986348152160645,3.799771547317505
61-70970-0005,./librispeech/LibriSpeech/test-clean/61/70970/61-70970-0005.flac,2.02,THE LAD HAD CHECKED HIM THEN,61, The lad had checked him then.,0.0,4.299920082092285,3.2759125232696533
