file_name,file_path,duration,transcription,speaker_id,asr_result,wer,MOS_Quality,MOS_Naturalness
2094-142345-0009,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0009.flac,14.405,FOR THE GREAT BARN DOORS ARE THROWN WIDE OPEN AND MEN ARE BUSY THERE MENDING THE HARNESS UNDER THE SUPERINTENDENCE OF MISTER GOBY THE WHITTAW OTHERWISE SADDLER WHO ENTERTAINS THEM WITH THE LATEST TREDDLESTON GOSSIP,2094, for the great barn doors are thrown wide open and men are busy there mending the harness under the superintendence of mr goby the whittaw otherwise saddler who entertains them with the latest treadlestone gossip,0.05714285714285714,4.126620292663574,4.3061418533325195
2094-142345-0010,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0010.flac,30.615,HETTY SORREL OFTEN TOOK THE OPPORTUNITY WHEN HER AUNT'S BACK WAS TURNED OF LOOKING AT THE PLEASING REFLECTION OF HERSELF IN THOSE POLISHED SURFACES FOR THE OAK TABLE WAS USUALLY TURNED UP LIKE A SCREEN AND WAS MORE FOR ORNAMENT THAN FOR USE AND SHE COULD SEE HERSELF SOMETIMES IN THE GREAT ROUND PEWTER DISHES THAT WERE RANGED ON THE SHELVES ABOVE THE LONG DEAL DINNER TABLE OR IN THE HOBS OF THE GRATE WHICH ALWAYS SHONE LIKE JASPER,2094," Hetty Searle often took the opportunity, when her aunt's back was turned, of looking at the pleasing reflection of herself in those polished services. For the oak table was usually turned up like a screen, and was more for ornament than for use. And she could see herself sometimes in the great round pewter dishes that were arranged on the shelves above the long deal dinner table, or in the hobs of the grate which always shone like jasper. Thank you for watching.",0.08860759493670886,4.019132614135742,4.422902584075928
2094-142345-0011,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0011.flac,16.26,DO NOT SUPPOSE HOWEVER THAT MISSUS POYSER WAS ELDERLY OR SHREWISH IN HER APPEARANCE SHE WAS A GOOD LOOKING WOMAN NOT MORE THAN EIGHT AND THIRTY OF FAIR COMPLEXION AND SANDY HAIR WELL SHAPEN LIGHT FOOTED,2094, do not suppose however that mrs poyser was elderly or shrewish in her appearance she was a good-looking woman not more than eight-and-thirty of fair complexion and sandy hair well shapen light-footed,0.2222222222222222,4.086615562438965,4.246177673339844
2094-142345-0012,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0012.flac,16.13,THE FAMILY LIKENESS BETWEEN HER AND HER NIECE DINAH MORRIS WITH THE CONTRAST BETWEEN HER KEENNESS AND DINAH'S SERAPHIC GENTLENESS OF EXPRESSION MIGHT HAVE SERVED A PAINTER AS AN EXCELLENT SUGGESTION FOR A MARTHA AND MARY,2094, the family likeness between her and her niece dinah morris with the contrast between her keenness and dinah's seraphic gentleness of expression might have served a painter as an excellent suggestion for a martha and mary,0.0,3.682384490966797,4.143796920776367
2094-142345-0013,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0013.flac,14.25,HER TONGUE WAS NOT LESS KEEN THAN HER EYE AND WHENEVER A DAMSEL CAME WITHIN EARSHOT SEEMED TO TAKE UP AN UNFINISHED LECTURE AS A BARREL ORGAN TAKES UP A TUNE PRECISELY AT THE POINT WHERE IT HAD LEFT OFF,2094, her tongue was not less keen than her eye and whenever a damsel came within earshot seemed to take up an unfinished lecture as a barrel-organ takes up a tune precisely at the point where it had left off,0.05,4.0052490234375,4.143234729766846
2094-142345-0014,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0014.flac,12.995,THE FACT THAT IT WAS CHURNING DAY WAS ANOTHER REASON WHY IT WAS INCONVENIENT TO HAVE THE WHITTAWS AND WHY CONSEQUENTLY MISSUS POYSER SHOULD SCOLD MOLLY THE HOUSEMAID WITH UNUSUAL SEVERITY,2094, the fact that it was churning day was another reason why it was inconvenient to have the widows and why consequently mrs poyser should scold molly the housemaid with unusual severity,0.06451612903225806,4.236149787902832,4.303370952606201
2094-142345-0015,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0015.flac,15.015,TO ALL APPEARANCE MOLLY HAD GOT THROUGH HER AFTER DINNER WORK IN AN EXEMPLARY MANNER HAD CLEANED HERSELF WITH GREAT DISPATCH AND NOW CAME TO ASK SUBMISSIVELY IF SHE SHOULD SIT DOWN TO HER SPINNING TILL MILKING TIME,2094, to all appearance molly had got through her after-dinner work in an exemplary manner had cleaned herself with great despatch and now came to ask submissively if she should sit down to her spinning till milking time,0.07894736842105263,4.132617950439453,4.2026753425598145
2094-142345-0016,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0016.flac,2.26,SPINNING INDEED,2094," ""'Spinning, indeed.'",0.0,3.8810815811157227,2.2748212814331055
2094-142345-0017,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0017.flac,2.835,I NEVER KNEW YOUR EQUALS FOR GALLOWSNESS,2094, I never knew your equals for gallowsness.,0.0,4.316551208496094,3.180415630340576
2094-142345-0018,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0018.flac,3.155,WHO TAUGHT YOU TO SCRUB A FLOOR I SHOULD LIKE TO KNOW,2094," ""'Who taught you to scrub a floor, I should like to know?'",0.0,3.9619364738464355,2.836397171020508
2094-142345-0019,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0019.flac,2.66,COMB THE WOOL FOR THE WHITTAWS INDEED,2094," ""'Comb the wool for the widows, indeed.'",0.14285714285714285,3.0953831672668457,2.6415109634399414
2094-142345-0020,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0020.flac,2.435,THAT'S WHAT YOU'D LIKE TO BE DOING IS IT,2094," That's what you'd like to be doing, is it?",0.0,4.08024787902832,2.051816463470459
2094-142345-0021,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0021.flac,5.335,THAT'S THE WAY WITH YOU THAT'S THE ROAD YOU'D ALL LIKE TO GO HEADLONGS TO RUIN,2094," That's the way with you. That's the road you'd all like to go, headlongs to ruin.",0.0,4.126519203186035,3.9191017150878906
2094-142345-0022,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0022.flac,2.28,MISTER OTTLEY'S INDEED,2094," ""'Mr. Oatley's indeed.'",0.6666666666666666,3.9901304244995117,2.834867000579834
2094-142345-0023,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0023.flac,5.18,YOU'RE A RARE UN FOR SITTING DOWN TO YOUR WORK A LITTLE WHILE AFTER IT'S TIME TO PUT BY,2094," ""'You are a rarin' for sitting down to your work a little while after it's time to put by.'",0.21052631578947367,4.210339546203613,3.706434726715088
2094-142345-0024,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0024.flac,5.27,MUNNY MY IRON'S TWITE TOLD PEASE PUT IT DOWN TO WARM,2094," Money, my iron's twight told, Pease put it down to warm.",0.18181818181818182,3.8800737857818604,3.66752290725708
2094-142345-0025,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0025.flac,3.595,COLD IS IT MY DARLING BLESS YOUR SWEET FACE,2094," Cold is it, my darling. Bless your sweet face.",0.0,3.9819068908691406,3.141251802444458
2094-142345-0026,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0026.flac,2.825,SHE'S GOING TO PUT THE IRONING THINGS AWAY,2094, She's going to put the ironing things away.,0.0,3.4549310207366943,2.401857852935791
2094-142345-0027,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0027.flac,5.63,MUNNY I TOULD IKE TO DO INTO DE BARN TO TOMMY TO SEE DE WHITTAWD,2094, Money I did like to do into the barn to Tommy to see the widowed.,0.4,4.066904544830322,3.919344663619995
2094-142345-0028,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0028.flac,6.84,NO NO NO TOTTY UD GET HER FEET WET SAID MISSUS POYSER CARRYING AWAY HER IRON,2094," ""'No, no, no. Toddy'd get her feet wet,' said Mrs. Poyser, carrying away her iron.'",0.1875,4.070023536682129,4.114727973937988
2094-142345-0029,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0029.flac,8.525,DID EVER ANYBODY SEE THE LIKE SCREAMED MISSUS POYSER RUNNING TOWARDS THE TABLE WHEN HER EYE HAD FALLEN ON THE BLUE STREAM,2094, did ever anybody see the like screamed mrs poyser running towards the table when her eye had fallen on the blue stream,0.045454545454545456,4.191347122192383,4.175352573394775
2094-142345-0030,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0030.flac,16.12,TOTTY HOWEVER HAD DESCENDED FROM HER CHAIR WITH GREAT SWIFTNESS AND WAS ALREADY IN RETREAT TOWARDS THE DAIRY WITH A SORT OF WADDLING RUN AND AN AMOUNT OF FAT ON THE NAPE OF HER NECK WHICH MADE HER LOOK LIKE THE METAMORPHOSIS OF A WHITE SUCKLING PIG,2094, toddie however had descended from her chair with great swiftness and was already in retreat towards the dairy with a sort of waddling run and an amount of fat on the nape of her neck which made her look like the metamorphosis of a white suckling pig,0.02127659574468085,4.1501054763793945,4.178354263305664
2094-142345-0031,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0031.flac,2.78,AND SHE WAS VERY FOND OF YOU TOO AUNT RACHEL,2094," ""'And she was very fond of you, too, Aunt Rachel.'",0.0,4.284891128540039,3.2953834533691406
2094-142345-0032,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0032.flac,3.24,I OFTEN HEARD HER TALK OF YOU IN THE SAME SORT OF WAY,2094," ""'I often heard her talk of you in the same sort of way.'",0.0,4.154382228851318,3.77919864654541
2094-142345-0033,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0033.flac,12.865,WHEN SHE HAD THAT BAD ILLNESS AND I WAS ONLY ELEVEN YEARS OLD SHE USED TO SAY YOU'LL HAVE A FRIEND ON EARTH IN YOUR AUNT RACHEL IF I'M TAKEN FROM YOU FOR SHE HAS A KIND HEART AND I'M SURE I'VE FOUND IT SO,2094, when she had that bad illness and i was only eleven years old she used to say you'll have a friend on earth in your aunt rachel if i'm taken from you for she has a kind heart and i'm sure i've found it so,0.0,3.694662094116211,4.272655487060547
2094-142345-0034,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0034.flac,7.99,AND THERE'S LINEN IN THE HOUSE AS I COULD WELL SPARE YOU FOR I'VE GOT LOTS O SHEETING AND TABLE CLOTHING AND TOWELLING AS ISN'T MADE UP,2094," And there's linen in the house, as I could well spare you, for I got lots of sheeting and table clothing and toweling as isn't made up.",0.1111111111111111,4.111143112182617,4.191135883331299
2094-142345-0035,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0035.flac,3.575,BUT NOT MORE THAN WHAT'S IN THE BIBLE AUNT SAID DINAH,2094," ""'But not more than what's in the Bible, and,' said Dinah.",0.09090909090909091,3.9776265621185303,3.1801865100860596
2094-142345-0036,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0036.flac,6.915,NAY DEAR AUNT YOU NEVER HEARD ME SAY THAT ALL PEOPLE ARE CALLED TO FORSAKE THEIR WORK AND THEIR FAMILIES,2094, nay dear aunt you never heard me say that all people are called to forsake their work and their families,0.0,4.244942665100098,3.996875286102295
2094-142345-0037,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0037.flac,10.49,WE CAN ALL BE SERVANTS OF GOD WHEREVER OUR LOT IS CAST BUT HE GIVES US DIFFERENT SORTS OF WORK ACCORDING AS HE FITS US FOR IT AND CALLS US TO IT,2094, we can all be servants of god wherever our lot is cast but he gives us different sorts of work according as he fits us for it and calls us to it,0.0,4.155729293823242,4.155627727508545
2094-142345-0038,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0038.flac,20.25,I CAN NO MORE HELP SPENDING MY LIFE IN TRYING TO DO WHAT I CAN FOR THE SOULS OF OTHERS THAN YOU COULD HELP RUNNING IF YOU HEARD LITTLE TOTTY CRYING AT THE OTHER END OF THE HOUSE THE VOICE WOULD GO TO YOUR HEART YOU WOULD THINK THE DEAR CHILD WAS IN TROUBLE OR IN DANGER AND YOU COULDN'T REST WITHOUT RUNNING TO HELP HER AND COMFORT HER,2094, i can no more help spending my life in trying to do what i can for the souls of others than you could help running if you heard little toddie crying at the other end of the house the voice would go to your heart you would think the dear child was in trouble or in danger and you couldn't rest without running to help her and comfort her,0.014492753623188406,3.9805352687835693,4.274918556213379
2094-142345-0039,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0039.flac,6.28,I'VE STRONG ASSURANCE THAT NO EVIL WILL HAPPEN TO YOU AND MY UNCLE AND THE CHILDREN FROM ANYTHING I'VE DONE,2094, I have strong assurance that no evil will happen to you and my uncle and the children from anything I have done.,0.2,4.098911762237549,4.0480732917785645
2094-142345-0040,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0040.flac,2.385,I DIDN'T PREACH WITHOUT DIRECTION,2094, I didn't preach without direction.,0.0,3.870483160018921,2.3760886192321777
2094-142345-0041,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0041.flac,1.42,DIRECTION,2094, Direction.,0.0,3.710144281387329,2.1379940509796143
2094-142345-0042,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0042.flac,2.455,I HANNA COMMON PATIENCE WITH YOU,2094, I had a common patience with you.,0.3333333333333333,3.9403512477874756,3.2031311988830566
2094-142345-0043,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0043.flac,7.35,BY THIS TIME THE TWO GENTLEMEN HAD REACHED THE PALINGS AND HAD GOT DOWN FROM THEIR HORSES IT WAS PLAIN THEY MEANT TO COME IN,2094," By this time the two gentlemen had reached the palings, and had got down from their horses. It was plain they meant to come in.",0.0,3.975235939025879,3.9962642192840576
2094-142345-0044,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0044.flac,3.52,SAID MISTER IRWINE WITH HIS STATELY CORDIALITY,2094," said Mr. Irwin, with his stately cordiality.",0.2857142857142857,4.147019386291504,3.4873154163360596
2094-142345-0045,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0045.flac,3.005,OH SIR DON'T MENTION IT SAID MISSUS POYSER,2094," ""'Oh, sir, don't mention it,' said Mrs. Poyser.",0.125,4.139988422393799,3.132441282272339
2094-142345-0046,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0046.flac,1.905,I DELIGHT IN YOUR KITCHEN,2094, My delight in your kitchen.,0.2,3.9585988521575928,1.900713324546814
2094-142345-0047,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0047.flac,2.21,POYSER IS NOT AT HOME IS HE,2094," ""'Poyser is not at home, is he?'",0.0,3.931781053543091,1.9701640605926514
2094-142345-0048,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0048.flac,6.39,SAID CAPTAIN DONNITHORNE SEATING HIMSELF WHERE HE COULD SEE ALONG THE SHORT PASSAGE TO THE OPEN DAIRY DOOR,2094," said Captain Donnythorne, seating himself where he could see along the short passage to the open dairy door.",0.05555555555555555,4.0143961906433105,3.9678497314453125
2094-142345-0049,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0049.flac,6.125,NO SIR HE ISN'T HE'S GONE TO ROSSETER TO SEE MISTER WEST THE FACTOR ABOUT THE WOOL,2094, no sir he isn't he's gone to rossiter to see mr west the factor about the wool,0.11764705882352941,4.145571708679199,3.9688563346862793
2094-142345-0050,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0050.flac,4.045,BUT THERE'S FATHER THE BARN SIR IF HE'D BE OF ANY USE,2094," But there's father in the barn, sir, if he'd be of any use.",0.08333333333333333,3.9037973880767822,3.5166308879852295
2094-142345-0051,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0051.flac,5.31,NO THANK YOU I'LL JUST LOOK AT THE WHELPS AND LEAVE A MESSAGE ABOUT THEM WITH YOUR SHEPHERD,2094," No, thank you. I'll just look at the whelps and leave a message about them with your shepherd.",0.0,4.2459330558776855,3.7335243225097656
2094-142345-0052,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0052.flac,6.53,I MUST COME ANOTHER DAY AND SEE YOUR HUSBAND I WANT TO HAVE A CONSULTATION WITH HIM ABOUT HORSES,2094, I must come another day and see your husband. I want to have a consultation with him about horses.,0.0,3.845876932144165,4.052926063537598
2094-142345-0053,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0053.flac,3.395,FOR IF HE'S ANYWHERE ON THE FARM WE CAN SEND FOR HIM IN A MINUTE,2094, for if he is anywhere on the farm we can send for him in a minute.,0.13333333333333333,4.149543762207031,3.5757107734680176
2094-142345-0054,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0054.flac,5.68,OH SIR SAID MISSUS POYSER RATHER ALARMED YOU WOULDN'T LIKE IT AT ALL,2094," ""'Oh, sir,' said Mrs. Poyser, rather alarmed. ""'You wouldn't like it at all.'",0.07692307692307693,3.9205329418182373,3.7007484436035156
2094-142345-0055,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0055.flac,2.655,BUT YOU KNOW MORE ABOUT THAT THAN I DO SIR,2094," ""'But you know more about that than I do, sir.'",0.0,4.019020080566406,3.0598196983337402
2094-142345-0056,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0056.flac,3.84,I THINK I SHOULD BE DOING YOU A SERVICE TO TURN YOU OUT OF SUCH A PLACE,2094," ""'I think I should be doing you a service to turn you out of such a place.'",0.0,4.222030162811279,3.65677547454834
2094-142345-0057,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0057.flac,10.08,I KNOW HIS FARM IS IN BETTER ORDER THAN ANY OTHER WITHIN TEN MILES OF US AND AS FOR THE KITCHEN HE ADDED SMILING I DON'T BELIEVE THERE'S ONE IN THE KINGDOM TO BEAT IT,2094, i know his farm is in better order than any other within ten miles of us and as for the kitchen he added smiling i don't believe there's one in the kingdom to beat it,0.0,4.091189384460449,4.225225925445557
2094-142345-0058,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0058.flac,4.93,BY THE BY I'VE NEVER SEEN YOUR DAIRY I MUST SEE YOUR DAIRY MISSUS POYSER,2094, by the by i've never seen your dairy i must see your dairy mrs poyser,0.06666666666666667,4.12103271484375,3.708738327026367
2094-142345-0059,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0059.flac,10.01,THIS MISSUS POYSER SAID BLUSHING AND BELIEVING THAT THE CAPTAIN WAS REALLY INTERESTED IN HER MILK PANS AND WOULD ADJUST HIS OPINION OF HER TO THE APPEARANCE OF HER DAIRY,2094, this mrs poycer said blushing and believing that the captain was really interested in her milk-pans and would adjust his opinion of her to the appearance of her dairy,0.13333333333333333,4.122847557067871,3.9893229007720947
2094-142345-0060,./librispeech/LibriSpeech/test-clean/2094/142345/2094-142345-0060.flac,2.71,OH I'VE NO DOUBT IT'S IN CAPITAL ORDER,2094," ""'Oh, I've no doubt. It's in capital order.'",0.0,4.135834217071533,3.0931453704833984
2300-131720-0000,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0000.flac,5.08,THE PARIS PLANT LIKE THAT AT THE CRYSTAL PALACE WAS A TEMPORARY EXHIBIT,2300," The Paris plant, like that at the Crystal Palace, was a temporary exhibit.",0.0,4.774044990539551,4.025158405303955
2300-131720-0001,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0001.flac,14.63,THE LONDON PLANT WAS LESS TEMPORARY BUT NOT PERMANENT SUPPLYING BEFORE IT WAS TORN OUT NO FEWER THAN THREE THOUSAND LAMPS IN HOTELS CHURCHES STORES AND DWELLINGS IN THE VICINITY OF HOLBORN VIADUCT,2300, the london plant was less temporary but not permanent supplying before it was torn out no fewer than three thousand lamps in hotels churches stores and dwellings in the vicinity of holborn viaduct,0.0,4.627309322357178,4.381385803222656
2300-131720-0002,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0002.flac,13.115,THERE MESSRS JOHNSON AND HAMMER PUT INTO PRACTICE MANY OF THE IDEAS NOW STANDARD IN THE ART AND SECURED MUCH USEFUL DATA FOR THE WORK IN NEW YORK OF WHICH THE STORY HAS JUST BEEN TOLD,2300, there messrs johnson and hammer put into practice many of the ideas now standard in the art and secured much useful data for the work in new york of which the story has just been told,0.0,4.662692546844482,4.319380283355713
2300-131720-0003,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0003.flac,16.76,THE DYNAMO ELECTRIC MACHINE THOUGH SMALL WAS ROBUST FOR UNDER ALL THE VARYING SPEEDS OF WATER POWER AND THE VICISSITUDES OF THE PLANT TO WHICH IT BELONGED IT CONTINUED IN ACTIVE USE UNTIL EIGHTEEN NINETY NINE SEVENTEEN YEARS,2300," The dynamo-electric machine, though small, was robust, for under all the varying speeds of water power and the vicissitudes of the plant to which it belonged, it continued in active use until 1899, 17 years.",0.15789473684210525,4.587118625640869,4.476966857910156
2300-131720-0004,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0004.flac,19.91,OWING TO HIS INSISTENCE ON LOW PRESSURE DIRECT CURRENT FOR USE IN DENSELY POPULATED DISTRICTS AS THE ONLY SAFE AND TRULY UNIVERSAL PROFITABLE WAY OF DELIVERING ELECTRICAL ENERGY TO THE CONSUMERS EDISON HAS BEEN FREQUENTLY SPOKEN OF AS AN OPPONENT OF THE ALTERNATING CURRENT,2300," Owing to his insistence on low pressure, direct current for use in densely populated districts as the only safe and truly universal, profitable way of delivering electrical energy to the consumers, Edison has been frequently spoken of as an opponent of the alternating current.",0.0,4.725210189819336,4.428703308105469
2300-131720-0005,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0005.flac,6.9,WHY IF WE ERECT A STATION AT THE FALLS IT IS A GREAT ECONOMY TO GET IT UP TO THE CITY,2300, why if we erect a station at the falls it is a great economy to get it up to the city,0.0,4.625949382781982,4.2815656661987305
2300-131720-0006,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0006.flac,4.12,THERE SEEMS NO GOOD REASON FOR BELIEVING THAT IT WILL CHANGE,2300," There seems no good reason for believing that it will change.""",0.0,4.333311080932617,3.9466090202331543
2300-131720-0007,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0007.flac,13.445,BROAD AS THE PRAIRIES AND FREE IN THOUGHT AS THE WINDS THAT SWEEP THEM HE IS IDIOSYNCRATICALLY OPPOSED TO LOOSE AND WASTEFUL METHODS TO PLANS OF EMPIRE THAT NEGLECT THE POOR AT THE GATE,2300, broad as the prairies and free in thought as the winds that swept them he is idiosyncratically opposed to loose and wasteful methods to plans of empire that neglect the poor at the gate,0.029411764705882353,4.492305755615234,4.382998466491699
2300-131720-0008,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0008.flac,9.125,EVERYTHING HE HAS DONE HAS BEEN AIMED AT THE CONSERVATION OF ENERGY THE CONTRACTION OF SPACE THE INTENSIFICATION OF CULTURE,2300," Everything he has done has been aimed at the conservation of energy, the contraction of space, the intensification of culture.",0.0,4.488201141357422,3.9107673168182373
2300-131720-0009,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0009.flac,9.605,FOR SOME YEARS IT WAS NOT FOUND FEASIBLE TO OPERATE MOTORS ON ALTERNATING CURRENT CIRCUITS AND THAT REASON WAS OFTEN URGED AGAINST IT SERIOUSLY,2300, For some years it was not found feasible to operate motors on alternating current circuits and that reason was often urged against it seriously.,0.0,4.634305000305176,4.172306537628174
2300-131720-0010,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0010.flac,10.82,IT COULD NOT BE USED FOR ELECTROPLATING OR DEPOSITION NOR COULD IT CHARGE STORAGE BATTERIES ALL OF WHICH ARE EASILY WITHIN THE ABILITY OF THE DIRECT CURRENT,2300," It could not be used for electroplating or deposition, nor could it charge storage batteries, all of which are easily within the ability of the direct current.",0.0,4.542344093322754,3.893054962158203
2300-131720-0011,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0011.flac,15.875,BUT WHEN IT CAME TO BE A QUESTION OF LIGHTING A SCATTERED SUBURB A GROUP OF DWELLINGS ON THE OUTSKIRTS A REMOTE COUNTRY RESIDENCE OR A FARM HOUSE THE ALTERNATING CURRENT IN ALL ELEMENTS SAVE ITS DANGER WAS AND IS IDEAL,2300, but when it came to be a question of lighting a scattered suburb a group of dwellings on the outskirts a remote country residence or a farmhouse the alternating current in all elements save its danger was and is ideal,0.04878048780487805,4.488426685333252,4.388090133666992
2300-131720-0012,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0012.flac,11.145,EDISON WAS INTOLERANT OF SHAM AND SHODDY AND NOTHING WOULD SATISFY HIM THAT COULD NOT STAND CROSS EXAMINATION BY MICROSCOPE TEST TUBE AND GALVANOMETER,2300," Edison was intolerant of sham and shoddy, and nothing would satisfy him that could not stand cross-examination by microscope, test tube, and galvanometer.",0.08333333333333333,4.4641032218933105,4.378927230834961
2300-131720-0013,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0013.flac,13.89,UNLESS HE COULD SECURE AN ENGINE OF SMOOTHER RUNNING AND MORE EXACTLY GOVERNED AND REGULATED THAN THOSE AVAILABLE FOR HIS DYNAMO AND LAMP EDISON REALIZED THAT HE WOULD FIND IT ALMOST IMPOSSIBLE TO GIVE A STEADY LIGHT,2300, unless he could secure an engine of smoother running and more exactly governed and regulated than those available for his dynamo and lamp edison realized that he would find it almost impossible to give a steady light,0.0,4.621273994445801,4.449546813964844
2300-131720-0014,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0014.flac,3.75,MISTER EDISON WAS A LEADER FAR AHEAD OF THE TIME,2300, Mr. Edison was a leader far ahead of the time.,0.1,3.6828858852386475,3.4838409423828125
2300-131720-0015,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0015.flac,8.875,HE OBTAINED THE DESIRED SPEED AND LOAD WITH A FRICTION BRAKE ALSO REGULATOR OF SPEED BUT WAITED FOR AN INDICATOR TO VERIFY IT,2300," He obtained the desired speed and load with a friction brake, also regulator of speed, but waited for an indicator to verify it.",0.0,4.398800849914551,4.355548858642578
2300-131720-0016,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0016.flac,20.015,THEN AGAIN THERE WAS NO KNOWN WAY TO LUBRICATE AN ENGINE FOR CONTINUOUS RUNNING AND MISTER EDISON INFORMED ME THAT AS A MARINE ENGINE STARTED BEFORE THE SHIP LEFT NEW YORK AND CONTINUED RUNNING UNTIL IT REACHED ITS HOME PORT SO AN ENGINE FOR HIS PURPOSES MUST PRODUCE LIGHT AT ALL TIMES,2300, then again there was no known way to lubricate an engine for continuous running and mr edison informed me that as a marine engine started before the ship left new york and continued running until it reached its home port so an engine for his purposes must produce light at all times.,0.019230769230769232,4.565235137939453,4.465144634246826
2300-131720-0017,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0017.flac,19.915,EDISON HAD INSTALLED HIS HISTORIC FIRST GREAT CENTRAL STATION SYSTEM IN NEW YORK ON THE MULTIPLE ARC SYSTEM COVERED BY HIS FEEDER AND MAIN INVENTION WHICH RESULTED IN A NOTABLE SAVING IN THE COST OF CONDUCTORS AS AGAINST A STRAIGHT TWO WIRE SYSTEM THROUGHOUT OF THE TREE KIND,2300, edison had installed his historic first great central station system in new york on the multiple arc system covered by his feeder and main invention which resulted in a notable saving in the cost of conductors as against a straight two-wire system throughout of the tree kind,0.041666666666666664,4.556025505065918,4.398802757263184
2300-131720-0018,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0018.flac,12.54,HE SOON FORESAW THAT STILL GREATER ECONOMY WOULD BE NECESSARY FOR COMMERCIAL SUCCESS NOT ALONE FOR THE LARGER TERRITORY OPENING BUT FOR THE COMPACT DISTRICTS OF LARGE CITIES,2300," He soon foresaw that still greater economy would be necessary for commercial success, not alone for the larger territory opening, but for the compact district of large cities.",0.03571428571428571,4.4929728507995605,4.364973545074463
