file_name,original_path,inference_path,ground_truth,original_transcript_raw,original_transcript,inference_transcript_raw,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_27325300,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27325300.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_27325300_inference.wav,下车时觉得可惜,下车时觉得可惜,下车时觉得可惜,下抽死絕對可惜,下抽死絕對可惜,0.0,0.5714285714285714,0.5714285714285714,3.847978591918945,1.5977003574371338,0.7146808653235474
common_voice_zh-TW_33170809,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_33170809.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_33170809_inference.wav,灵魂不归法律管,灵魂不归法律管,灵魂不归法律管,灵魂不归法于寡,灵魂不归法于寡,0.0,0.2857142857142857,0.2857142857142857,1.9237055778503416,1.144275426864624,0.6529078860103533
common_voice_zh-TW_19424359,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19424359.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_19424359_inference.wav,并且有意识地去改善一段关系,并且有意识地去改善一段关系。,并且有意识地去改善一段关系,并且有意思的去改善一段关系。,并且有意思的去改善一段关系,0.0,0.1538461538461538,0.1538461538461538,3.629046678543091,1.7168549299240112,0.7405769519923282
common_voice_zh-TW_35099786,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35099786.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_35099786_inference.wav,换气可以降温三度,換氣可以降溫三度,換氣可以降溫三度,換氣可以降溫三度,換氣可以降溫三度,0.375,0.375,0.0,3.3584017753601074,1.2163121700286863,0.6451746173884194
common_voice_zh-TW_17582117,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17582117.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_17582117_inference.wav,分秒不空过,分秒不空過,分秒不空過,分秒不抗过,分秒不抗过,0.2,0.2,0.0,3.5980961322784424,1.753716230392456,0.7273062283243764
common_voice_zh-TW_22006056,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22006056.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_22006056_inference.wav,让任何有想法的人,让任何有想法的人,让任何有想法的人,歡迎來到我的頻道,歡迎來到我的頻道,0.0,1.0,1.0,2.8319692611694336,1.3879112005233765,0.6370104402836989
common_voice_zh-TW_22460734,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460734.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_22460734_inference.wav,也不只是司法人的家务事,也不只是司法人的家务事,也不只是司法人的家务事,也不只是司法人的家务事,也不只是司法人的家务事,0.0,0.0,0.0,3.771327972412109,1.2523443698883057,0.6670059610014857
common_voice_zh-TW_22773731,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22773731.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_22773731_inference.wav,沟通研议修正内容,沟通演繹修正內容,沟通演繹修正內容,高超演藝消遣內容,高超演藝消遣內容,0.375,0.875,0.5,2.243661880493164,1.3182125091552734,0.4670039756132815
common_voice_zh-TW_31454780,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31454780.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_31454780_inference.wav,南京泉源街口东南侧,南京全園街口東南側,南京全園街口東南側,南京全年街口東南車,南京全年街口东南车,0.4444444444444444,0.3333333333333333,-0.1111111111111111,3.032094717025757,1.3235652446746826,0.7041708888875432
common_voice_zh-TW_27325006,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27325006.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_27325006_inference.wav,张居正死后,张居正死后,张居正死后,張力軍陣時後,张力军阵时后,0.0,0.8,0.8,3.830989122390747,1.77150297164917,0.7295948638836376
common_voice_zh-TW_31277656,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31277656.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_31277656_inference.wav,新埔交流道,新普交流道,新普交流道,新铺交流道,新铺交流道,0.2,0.2,0.0,3.8556809425354,1.7129557132720947,0.7416539283288296
common_voice_zh-TW_24697537,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24697537.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_24697537_inference.wav,跟伺服器上运行的程式,跟伺服器上运行的城市,跟伺服器上运行的城市,文字福氣上平行的春節,文字福氣上平行的春節,0.2,0.7,0.4999999999999999,3.0695719718933105,1.17557954788208,0.5919737428181399
common_voice_zh-TW_18735145,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18735145.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_18735145_inference.wav,让住户了解计划内容,让住户了解计划内容,让住户了解计划内容,讓住戶了解計畫內容,让住户了解计划内容,0.0,0.0,0.0,4.084216594696045,1.7610753774642944,0.744695784841459
common_voice_zh-TW_35101161,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35101161.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_35101161_inference.wav,但你要有底线不当好人,那你要由底线不当好轮,那你要由底线不当好轮,而你又要提升了高考人,而你又要提升了高考人,0.3,0.8,0.5,2.40885591506958,1.2345277070999146,0.6310330795938027
common_voice_zh-TW_27003548,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27003548.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_27003548_inference.wav,可落于目镜的焦距内,可落于木镜的焦距内,可落于木镜的焦距内,好多位於木徑的教具內,好多位於木徑的教具內,0.1111111111111111,1.0,0.8888888888888888,2.256965160369873,1.3630019426345823,0.6646332914195067
common_voice_zh-TW_26674804,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26674804.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_26674804_inference.wav,作者以为骡贵马贱,作者以為羅貴馬賤,作者以為羅貴馬賤,作者以為落外馬賤,作者以為落外馬賤,0.625,0.625,0.0,2.4372057914733887,1.182612419128418,0.565007195758915
common_voice_zh-TW_22771287,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22771287.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_22771287_inference.wav,因为母鲨大，所以公鲨小,因为母沙大所以公沙小,因为母沙大所以公沙小,英文母沙大所以公沙小,英文母沙大所以公沙小,0.2,0.4,0.2,4.071124076843262,1.4217777252197266,0.7433718065851037
common_voice_zh-TW_26980606,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26980606.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_26980606_inference.wav,搜集各式各样的预测,收集各式各樣的預測,收集各式各樣的預測,"所以,你就是一個很好的女人。",所以你就是一個很好的女人,0.4444444444444444,1.0,0.5555555555555556,2.2915709018707275,1.1247172355651855,0.6143331133749856
common_voice_zh-TW_24846679,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24846679.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_24846679_inference.wav,额外弄一个活动限定的页面,額外弄一個活動限定的頁面,额外弄一个活动限定的页面,額外弄一個活動限定的移民,额外弄一个活动限定的移民,0.0,0.16666666666666666,0.16666666666666666,2.3081068992614746,1.3783936500549316,0.6126381965080756
common_voice_zh-TW_30160896,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30160896.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_30160896_inference.wav,猫空空中缆车,貓空空中纜車,猫空空中缆车,我從空中完成,我從空中完成,0.0,0.6666666666666666,0.6666666666666666,3.205512046813965,1.3477870225906372,0.5573751383675345
common_voice_zh-TW_19336409,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19336409.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_19336409_inference.wav,现在将镜头还给棚内主播,現在將鏡頭還給棚內主播,現在將鏡頭還給棚內主播,现在将镜头还给朋友主播。,现在将镜头还给朋友主播,0.6363636363636364,0.1818181818181818,-0.4545454545454545,2.754247665405273,1.5248727798461914,0.7078026924973839
common_voice_zh-TW_19324360,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19324360.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_19324360_inference.wav,要求中天电视台更正错误报导内容,要求中天電視台更正錯誤報導內容,要求中天电视台更正错误报导内容,要求装填电池台跟将车物搞到雷浪,要求装填电池台跟将车物搞到雷浪,0.0,0.7333333333333333,0.7333333333333333,2.3507444858551025,1.2549976110458374,0.6070266899601832
common_voice_zh-TW_31457418,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31457418.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_31457418_inference.wav,树林国民运动中心,树林国民运动中心,树林国民运动中心,秀林國民運動中心,秀林国民运动中心,0.0,0.125,0.125,3.627269983291626,1.6298363208770752,0.6543634126306949
common_voice_zh-TW_27359084,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27359084.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_27359084_inference.wav,拿到中华民国国籍,拿到中华民国国籍,拿到中华民国国籍,来到中华民国国籍,来到中华民国国籍,0.0,0.125,0.125,2.627282857894897,1.6503629684448242,0.6670642768069284
common_voice_zh-TW_19645237,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19645237.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_19645237_inference.wav,所倡议的开放政府伙伴关系,所倡議的開放政府和國安關係,所倡议的开放政府和国安关系,所倡議的開放熱活和亂關係,所倡議的開放熱活和亂關係,0.25,0.6666666666666666,0.41666666666666663,3.231663703918457,1.5183115005493164,0.665918131519371
common_voice_zh-TW_22011832,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22011832.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_22011832_inference.wav,地上本没有路,地上本没有路,地上本没有路,提升便利用户,提升便利用户,0.0,1.0,1.0,3.759486436843872,1.3402397632598877,0.7235386192889252
common_voice_zh-TW_30481801,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30481801.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_30481801_inference.wav,澎湖县观光景点,澎湖縣觀光景點,澎湖县观光景点,婆婆是否很光靜?,婆婆是否很光靜,0.0,1.0,1.0,3.135885000228882,1.2628556489944458,0.7068098682787473
common_voice_zh-TW_30481509,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30481509.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_30481509_inference.wav,和平东路,和平東路,和平東路,普遍公務,普遍公務,0.25,1.0,0.75,2.498478889465332,1.3444715738296509,0.6525755490040811
common_voice_zh-TW_19739090,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19739090.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_19739090_inference.wav,是否符合本市都市更新规定,是否符合本市都市分析规定,是否符合本市都市分析规定,这张不合格是都是Wrangle worthy,这张不合格是都是,0.1666666666666666,0.8333333333333334,0.6666666666666667,2.760483741760254,1.1750798225402832,0.5976305635085343
common_voice_zh-TW_22004844,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22004844.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_22004844_inference.wav,最近，我和越来越多朋友撞衫,最近我和越来越多朋友撞山,最近我和越来越多朋友撞山,所以我还会对来更多朋友称赛,所以我还会对来更多朋友称赛,0.0833333333333333,0.6666666666666666,0.5833333333333333,2.554776430130005,1.4880679845809937,0.6818958940145358
common_voice_zh-TW_18009495,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18009495.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_18009495_inference.wav,这是我们成功的秘密,这是我们成功的秘密,这是我们成功的秘密,这是我们成功的秘密,这是我们成功的秘密,0.0,0.0,0.0,3.01772403717041,1.2701328992843628,0.6856150405313362
common_voice_zh-TW_19424376,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19424376.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_19424376_inference.wav,然后买也是维力出的蒸煮面,然后买也是唯利出的蒸煮面,然后买也是唯利出的蒸煮面,然后拿一些是微粒粗的中筑面,然后拿一些是微粒粗的中筑面,0.1666666666666666,0.6666666666666666,0.5,3.520587682723999,1.5018796920776367,0.7385340411320115
common_voice_zh-TW_27358697,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27358697.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_27358697_inference.wav,十五到十九题为阅读测验,15-19题 伪阅读测验,题伪阅读测验,15-19级伪略读测验,级伪略读测验,0.5454545454545454,0.7272727272727273,0.1818181818181818,2.004038095474243,1.4370875358581543,0.7099808015665059
common_voice_zh-TW_18670736,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18670736.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_18670736_inference.wav,第四百一十三次,第413次,第次,第四把一手放伏,第四把一手放伏,0.7142857142857143,0.5714285714285714,-0.1428571428571429,3.630446672439575,1.4153956174850464,0.696738716468565
common_voice_zh-TW_19336445,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19336445.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_19336445_inference.wav,这个频道以后录的东西都会释出,這個頻道以後錄的東西都會釋出,这个频道以后录的东西都会释出,這個頻道以後錄的東西都會釋出,这个频道以后录的东西都会释出,0.0,0.0,0.0,3.2558279037475586,1.5208778381347656,0.6580713348072291
common_voice_zh-TW_18735154,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18735154.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_18735154_inference.wav,所以也希望带一二位来列席,所以也希望帶一二位來練習,所以也希望帶一二位來練習,所以也希望帶一二位來練習,所以也希望帶一二位來練習,0.3333333333333333,0.3333333333333333,0.0,3.805692195892334,1.6875030994415283,0.7225253427351611
common_voice_zh-TW_19261073,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19261073.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_19261073_inference.wav,我们应该要协助他们专业的嘴砲,我們應該要協助他們專業的嘴炮,我们应该要协助他们专业的嘴炮,我們物幹要寫出他們昨天的回頭,我們物幹要寫出他們昨天的回頭,0.07142857142857142,0.7142857142857143,0.6428571428571429,1.5859726667404177,1.2518986463546753,0.4826611529995256
common_voice_zh-TW_25000719,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25000719.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_25000719_inference.wav,今天来的议员好像年纪都比我小,今天來的議員好像年紀都比我小,今天来的议员好像年纪都比我小,今天來的一月好像年紀都比我小,今天來的一月好像年紀都比我小,0.0,0.2857142857142857,0.2857142857142857,3.7141387462615967,1.7079342603683472,0.6647997243623917
common_voice_zh-TW_30575844,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30575844.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_30575844_inference.wav,南投县云龙桥,南投县云龙桥,南投县云龙桥,馒头下里云涌潮,馒头下里云涌潮,0.0,1.0,1.0,3.866591930389404,1.4730193614959717,0.7367218296375692
common_voice_zh-TW_19324408,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19324408.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_19324408_inference.wav,语音辨识需要大量的语音资料,语音辨识需要大量的语音资料,语音辨识需要大量的语音资料,"哎呀,你是不是要打到我的眼睛了?",哎呀你是不是要打到我的眼睛了,0.0,1.0,1.0,2.546980857849121,1.4165571928024292,0.6196199163209551
common_voice_zh-TW_24477683,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477683.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_24477683_inference.wav,汀州路三段,丁周璐三段,丁周璐三段,请求你三段,请求你三段,0.6,0.6,0.0,3.80049467086792,1.9564749002456665,0.7087871976060559
common_voice_zh-TW_26845993,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26845993.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_26845993_inference.wav,宗教大都厉行禁欲主义,宗教大都例行禁欲辱役,宗教大都例行禁欲辱役,宗教大都例行正日如应,宗教大都例行正日如应,0.3,0.5,0.2,2.2012641429901123,1.4129083156585691,0.5968710658182381
common_voice_zh-TW_26946596,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26946596.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_26946596_inference.wav,联合世界上之民族,聯合世界上之民族,聯合世界上之民族,联合世界上七民族,联合世界上七民族,0.125,0.125,0.0,2.74371075630188,1.4177932739257812,0.682775480907408
common_voice_zh-TW_19966222,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19966222.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_19966222_inference.wav,当然湿的时候不要拿去插电,当然吃的时候不要拿去插电,当然吃的时候不要拿去插电,包然吃的时候不要拿最差的,包然吃的时候不要拿最差的,0.0833333333333333,0.4166666666666667,0.3333333333333333,1.298606038093567,1.0812917947769165,0.6862628121774431
common_voice_zh-TW_31451718,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31451718.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_31451718_inference.wav,我手机号码是不是泄露了,我手機號碼是不是洩漏了,我手机号码是不是泄漏了,我手机号码是不是泄露了?,我手机号码是不是泄露了,0.09090909090909091,0.0,-0.09090909090909091,4.023344039916992,1.9115207195281985,0.6576124614447656
common_voice_zh-TW_27165507,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27165507.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_27165507_inference.wav,撷取中国和西方文化中的优美因素,接取中国和西方文化中的优美因素,接取中国和西方文化中的优美因素,接觸中國和西方文化中的優美因素,接触中国和西方文化中的优美因素,0.06666666666666667,0.13333333333333333,0.06666666666666667,3.658053398132324,2.113844633102417,0.7213690232935195
common_voice_zh-TW_24477888,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477888.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_24477888_inference.wav,清廉的官员不会收贿,清廉的官员不会收贿,清廉的官员不会收贿,清廉的官人不会收贿,清廉的官人不会收贿,0.0,0.1111111111111111,0.1111111111111111,3.2385079860687256,1.8151572942733765,0.6399593134845786
common_voice_zh-TW_32281800,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32281800.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_32281800_inference.wav,台北科技大学亿光大楼,台北科技大学翼光大楼,台北科技大学翼光大楼,台北科技大学易匡大楼,台北科技大学易匡大楼,0.1,0.2,0.1,3.07905912399292,1.3240203857421875,0.7240980781489496
common_voice_zh-TW_17580086,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17580086.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_17580086_inference.wav,每个人都对其他人有贡献,每個人都對其他人有貢獻,每個人都對其他人有貢獻,每個人都對其他人有貢獻,每個人都對其他人有貢獻,0.3636363636363636,0.3636363636363636,0.0,3.605206727981568,1.384554386138916,0.6538498816483534
common_voice_zh-TW_31250592,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31250592.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_31250592_inference.wav,都不需要花钱买广告,都不需要花钱买广告,都不需要花钱买广告,都不需要花钱买广告,都不需要花钱买广告,0.0,0.0,0.0,2.136301755905152,1.503279685974121,0.6685974815814981
common_voice_zh-TW_30673600,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30673600.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_30673600_inference.wav,常用备忘跟提示,常用备忘跟提示,常用备忘跟提示,常用備忘跟啟示,常用備忘跟啟示,0.0,0.2857142857142857,0.2857142857142857,3.994938850402832,1.162764549255371,0.6566223921732828
common_voice_zh-TW_35100045,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35100045.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_35100045_inference.wav,慢飙股台积电的启示录,曼彪古台基点的骑士路,曼彪古台基点的骑士路,慢掉骨抬肌的歧视度,慢掉骨抬肌的歧视度,0.8,0.8,0.0,3.362556219100952,1.2055726051330566,0.6584008959293375
common_voice_zh-TW_25471136,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25471136.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_25471136_inference.wav,余款作为公共用途,余款作为公共用途,余款作为公共用途,以款作为公共用途,以款作为公共用途,0.0,0.125,0.125,3.774668216705322,1.6684056520462036,0.6632759672245477
common_voice_zh-TW_32162559,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32162559.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_32162559_inference.wav,沪尾艺文休闲园区,护卫一文消险园区,护卫一文消险园区,呼吻一文消息演出,呼吻一文消息演出,0.625,0.875,0.25,3.6000564098358154,1.3689446449279783,0.6689085286465644
common_voice_zh-TW_19336397,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19336397.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_19336397_inference.wav,淋雨直播骂政府,淋雨直播罵政府,淋雨直播罵政府,淋浴及拨骂政府,淋浴及拨骂政府,0.1428571428571428,0.4285714285714285,0.2857142857142857,2.6579480171203613,1.6491239070892334,0.7236078123287075
common_voice_zh-TW_24479842,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24479842.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_24479842_inference.wav,笔写语气叫笔吻,鼻泻语气叫鼻吻,鼻泻语气叫鼻吻,比赛也是一招必问,比赛也是一招必问,0.4285714285714285,1.0,0.5714285714285714,3.3306808471679688,1.3528448343276978,0.6979818426322493
common_voice_zh-TW_18882730,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18882730.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_recon/common_voice_zh-TW_18882730_inference.wav,进行总质询,进行总咨询,进行总咨询,進行咱們資訊,进行咱们资讯,0.2,0.8,0.6000000000000001,2.663206100463867,1.211034893989563,0.6804951111926104
