file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_18882859,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18882859_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18882859_merged_inference.wav,变更士林区天母地目,變更是靈虛天母地母,應跟404 進入經過,變更是靈虛天母地母,应跟进入经过,0.5555555555555556,1.0,0.4444444444444444,2.933611869812012,1.1527682542800903,0.6731292672965509
common_voice_zh-TW_18882872,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18882872_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18882872_merged_inference.wav,我们应该发挥我们的优势,我們應該發揮我們的優勢,我们应该稍微为我们的优势,我們應該發揮我們的優勢,我们应该稍微为我们的优势,0.7272727272727273,0.2727272727272727,-0.4545454545454546,2.681567430496216,1.1455564498901367,0.6983395157902538
common_voice_zh-TW_18930384,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18930384_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18930384_merged_inference.wav,请研考会提出新方案,请研考会提出新方案,请研考会提出新方案,请研考会提出新方案,请研考会提出新方案,0.0,0.0,0.0,3.489956378936768,1.5553834438323977,0.7255748729465572
common_voice_zh-TW_18935356,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18935356_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18935356_merged_inference.wav,政府之决策执行自有一套,政府之决策执行自有一套,政府之决策执行自由套,政府之决策执行自有一套,政府之决策执行自由套,0.0,0.1818181818181818,0.1818181818181818,2.7915821075439453,1.3641676902770996,0.3718205909411687
common_voice_zh-TW_18941418,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18941418_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18941418_merged_inference.wav,基地邻近古迹「紫藤庐」,基地鄰近古蹟子藤爐,GTV進口G字參錄,基地鄰近古蹟子藤爐,进口字参录,0.5454545454545454,1.0,0.4545454545454546,3.1494929790496826,1.1990909576416016,0.5389838352010387
common_voice_zh-TW_18941445,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18941445_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18941445_merged_inference.wav,我要给你一个任务,我要给你一个任务,我要给你一份任务,我要给你一个任务,我要给你一份任务,0.0,0.125,0.125,2.5571749210357666,1.21056866645813,0.4917241402570286
common_voice_zh-TW_18959178,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18959178_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18959178_merged_inference.wav,换发开业证书,焕发开业证书,漢化開業證書,焕发开业证书,汉化开业证书,0.16666666666666666,0.3333333333333333,0.16666666666666666,2.6428470611572266,1.1648943424224854,0.6193094462204283
common_voice_zh-TW_18959244,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18959244_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18959244_merged_inference.wav,官方包括政府及民意机关,官方包括政府及民意機關,我們方法包括進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進入進,官方包括政府及民意机关,我们方法包括进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进入进,0.0,24.545454545454547,24.545454545454547,2.881059169769287,1.103367567062378,0.2849267159856375
common_voice_zh-TW_18963045,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18963045_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18963045_merged_inference.wav,新闻局是最重要的舆情反映机关,新聞局是最重要的輿情反應機關,"請問主持人是非洲小弟,請回應自己。",新闻局是最重要的舆情反应机关,请问主持人是非洲小弟请回应自己,0.07142857142857142,1.0714285714285714,1.0,2.122233867645264,1.134749174118042,0.2454955901533109
common_voice_zh-TW_18982692,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18982692_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18982692_merged_inference.wav,首先报告场所的寻觅过程,首先報告場所的尋覓過程,首先包括潮州的寻觅过程,首先报告场所的寻觅过程,首先包括潮州的寻觅过程,0.0,0.36363636363636365,0.36363636363636365,1.7899653911590576,1.1781187057495115,0.2599194481403978
common_voice_zh-TW_18982693,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18982693_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18982693_merged_inference.wav,阳台可见海，风景很不错,"阳台可见海,风景很不错。",陽台口徑和光子門的主,阳台可见海风景很不错,陽台口徑和光子門的主,0.0,0.9,0.9,1.7760392427444458,1.2200162410736084,0.2724497542301874
common_voice_zh-TW_18998194,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998194_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998194_merged_inference.wav,所以我们必须走在前面,所以我们必须走在前面,所以我们必须走在前面,所以我们必须走在前面,所以我们必须走在前面,0.0,0.0,0.0,3.32926869392395,1.6641860008239746,0.7599159916240174
common_voice_zh-TW_18998216,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998216_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998216_merged_inference.wav,台北火车站大厅,台北火车站大厅,台北火球站大厅,台北火车站大厅,台北火球站大厅,0.0,0.1428571428571428,0.1428571428571428,3.0121591091156006,1.1566766500473022,0.7038085817165567
common_voice_zh-TW_18998220,2.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998220_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998220_merged_inference.wav,无分男女、宗教、种族、阶级、党派,无分男女、宗教、种族、阶级、党派,五色男女宗教主族阶级党派,无分男女宗教种族阶级党派,五色男女宗教主族阶级党派,0.0,0.25,0.25,2.7847845554351807,1.180541753768921,0.2647846521328985
common_voice_zh-TW_18998230,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998230_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998230_merged_inference.wav,请用适当的设计,請用適當的設計,其右是缸的设计,请用适当的设计,其右是缸的设计,0.0,0.5714285714285714,0.5714285714285714,3.5232863426208496,1.4829634428024292,0.7611332861297583
common_voice_zh-TW_18998261,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998261_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998261_merged_inference.wav,所有或管理机关,所有或管理机关,所有活泼的金箍,所有或管理机关,所有活泼的金箍,0.0,0.7142857142857143,0.7142857142857143,2.3066835403442383,1.1131699085235596,0.586281489182697
common_voice_zh-TW_18998286,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998286_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998286_merged_inference.wav,让你现出原形！,让你现出原形,要你献出人心?,让你现出原形,要你献出人心,0.0,0.6666666666666666,0.6666666666666666,2.487750291824341,1.041667103767395,0.5584561574466768
common_voice_zh-TW_18998288,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998288_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998288_merged_inference.wav,前一刻我们还在交接,前一刻我们还在交接,前一刻我們還在交接,前一刻我们还在交接,前一刻我們還在交接,0.0,0.2222222222222222,0.2222222222222222,3.4336791038513184,1.5797799825668335,0.3831529341051944
common_voice_zh-TW_18998294,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998294_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998294_merged_inference.wav,并免收装机费及基本频道收视费,並免收裝機費及基本頻道收視費。,并免收装机费及基本频道收视费,并免收装机费及基本频道收视费,并免收装机费及基本频道收视费,0.0,0.0,0.0,3.301272392272949,1.170650601387024,0.2939154943279136
common_voice_zh-TW_18998342,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998342_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998342_merged_inference.wav,只要做出成绩,只要做出成績,只要做出筹集,只要做出成績,只要做出筹集,0.1666666666666666,0.3333333333333333,0.1666666666666666,2.8650014400482178,1.0826853513717651,0.6457505908213345
common_voice_zh-TW_18998357,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998357_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998357_merged_inference.wav,承恩生日快乐！,"全安,生日快乐!",请不吝点赞 订阅 转发 打赏支持明镜与点点栏目,全安生日快乐,请不吝点赞订阅转发打赏支持明镜与点点栏目,0.3333333333333333,1.0,0.6666666666666667,1.886000752449036,1.0227867364883425,0.4082381882956735
common_voice_zh-TW_18998402,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998402_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998402_merged_inference.wav,将再积极交涉,将在积极交涉,在这一条上,将在积极交涉,在这一条上,0.1666666666666666,1.0,0.8333333333333334,3.023291826248169,1.1187664270401,0.6937157664643675
common_voice_zh-TW_18998407,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998407_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998407_merged_inference.wav,今天可直接进入议题的讨论,今天可直接進入議題的討論,丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁,今天可直接进入议题的讨论,丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁丁,0.0,18.5,18.5,2.999711751937866,1.0936238765716553,0.697509101091091
common_voice_zh-TW_18998454,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998454_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998454_merged_inference.wav,收费方式及适用对象,收费方式及适用对象,收費方式及使用代價,收费方式及适用对象,收費方式及使用代價,0.0,0.4444444444444444,0.4444444444444444,3.687634468078613,1.2841322422027588,0.7549675381299129
common_voice_zh-TW_18998455,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998455_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998455_merged_inference.wav,中山路一段一百六十号,中山路一段160号,主宰为一段160号,中山路一段号,主宰为一段号,0.4,0.7,0.2999999999999999,3.5505740642547607,1.1261508464813232,0.7056729849797938
common_voice_zh-TW_18998461,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998461_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998461_merged_inference.wav,还可以在适当时机提出,还可以在适当时机提出,还可以在世道寻经题说,还可以在适当时机提出,还可以在世道寻经题说,0.0,0.6,0.6,3.590293407440185,1.346127152442932,0.7433701440668928
common_voice_zh-TW_18998463,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998463_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998463_merged_inference.wav,这点可否于公文中说明,這點可否於公文中說明,现在可否以公文中出名?,这点可否于公文中说明,现在可否以公文中出名,0.0,0.5,0.5,3.1609160900115967,1.0824346542358398,0.6067221293396028
common_voice_zh-TW_18998490,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998490_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998490_merged_inference.wav,如仅是整理可能无法沟通,如警示整理可能无法沟通,目前是准利可能发沟通,如警示整理可能无法沟通,目前是准利可能发沟通,0.1818181818181818,0.5454545454545454,0.3636363636363636,2.6451244354248047,1.217513084411621,0.7357733389049976
common_voice_zh-TW_18998492,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18998492_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18998492_merged_inference.wav,如有结论亦请提出研究,"如有結論,亦請提出研究。",若解論 亦請提出研究,如有結論亦請提出研究,若解論亦請提出研究,0.3,0.5,0.2,2.79744553565979,1.3927879333496094,0.7479319912274012
common_voice_zh-TW_18999574,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_18999574_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_18999574_merged_inference.wav,调阅内容符合政府资讯公开法,第二日內容符合政府資訊公開法,第六任內容服務 政府資訊工科法,第二日内容符合政府资讯公开法,第六任内容服务政府资讯工科法,0.23076923076923078,0.5384615384615384,0.30769230769230765,2.02514910697937,1.1872825622558594,0.1878210489148639
common_voice_zh-TW_19067770,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19067770_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19067770_merged_inference.wav,共同成为稳定社会之磐石,共同成為穩定社會之磐石,互同成為穩定上位置盤石,共同成为稳定社会之磐石,互同成為穩定上位置盤石,0.0,0.6363636363636364,0.6363636363636364,3.5390994548797607,1.4456501007080078,0.6256731757046844
common_voice_zh-TW_19067774,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19067774_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19067774_merged_inference.wav,性别认同不是出于意识选择,性別認同不是出於意識選擇,性别认同不是出于意识选择,性别认同不是出于意识选择,性别认同不是出于意识选择,0.0,0.0,0.0,3.3893260955810547,1.2421557903289795,0.6958054514730907
common_voice_zh-TW_19227141,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19227141_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19227141_merged_inference.wav,会让人置身事外,会让人置身事外,為該人置身事外,会让人置身事外,為該人置身事外,0.0,0.2857142857142857,0.2857142857142857,2.2311606407165527,1.2521418333053589,0.6609027096890951
common_voice_zh-TW_19227236,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19227236_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19227236_merged_inference.wav,是不是也可以拿来抄,是不是也可以拿来抄?,是不是也可以来唱?,是不是也可以拿来抄,是不是也可以来唱,0.0,0.2222222222222222,0.2222222222222222,2.551490306854248,1.6648879051208496,0.7155678073063223
common_voice_zh-TW_19227247,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19227247_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19227247_merged_inference.wav,请到登记处进行登记,请到登记处进行登记,請把文字處理成文字,请到登记处进行登记,请把文字处理成文字,0.0,0.7777777777777778,0.7777777777777778,2.445204973220825,1.1445863246917725,0.7020431576217767
common_voice_zh-TW_19227248,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19227248_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19227248_merged_inference.wav,若能参加相对论之旅,若能参加相对论之旅,若能參加三倍的論證日,若能参加相对论之旅,若能參加三倍的論證日,0.0,0.7777777777777778,0.7777777777777778,2.2694180011749268,1.0916119813919067,0.589917643229684
common_voice_zh-TW_19227258,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19227258_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19227258_merged_inference.wav,依现行人民团体法规定,一线型人民团体法规定,你現在是你那名一般的發財主,一线型人民团体法规定,你現在是你那名一般的發財主,0.3,1.0,0.7,2.7847466468811035,1.1520633697509766,0.6036241602548882
common_voice_zh-TW_19227278,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19227278_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19227278_merged_inference.wav,再请各位表达意见,再請各位表達意見,非常多的来听,再請各位表達意見,非常多的来听,0.375,1.0,0.625,2.613027334213257,1.1934360265731812,0.6760135641184412
common_voice_zh-TW_19227279,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19227279_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19227279_merged_inference.wav,除了托育、托幼以外,除了脱浴脱肉以外,"手腕好遠,頭腦很遜",除了脱浴脱肉以外,手腕好遠頭腦很遜,0.5,1.0,0.5,2.35054349899292,1.5066649913787842,0.6845264666059283
common_voice_zh-TW_19228069,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19228069_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19228069_merged_inference.wav,来筹划各方面的作业,来筹划各方面的作业,来潮话客岸边的作业,来筹划各方面的作业,来潮话客岸边的作业,0.0,0.5555555555555556,0.5555555555555556,2.448929071426392,1.1886638402938845,0.650383474175413
common_voice_zh-TW_19228086,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19228086_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19228086_merged_inference.wav,星聚点的热炒自助吧还不错,新句點的熱炒蜘蛛肉還不錯,"新聚点的有点讨责,比较大海不错",新句点的热炒蜘蛛肉还不错,新聚点的有点讨责比较大海不错,0.4166666666666667,0.75,0.3333333333333333,2.205935001373291,1.3082233667373655,0.5513914858006399
common_voice_zh-TW_19228100,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19228100_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19228100_merged_inference.wav,凝聚力量让大家配合完成,凝聚力量讓大家配合完成,您注意到让大家配合完成,凝聚力量讓大家配合完成,您注意到让大家配合完成,0.0909090909090909,0.3636363636363636,0.2727272727272727,2.7253873348236084,1.1006922721862793,0.624903124785729
common_voice_zh-TW_19228204,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19228204_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19228204_merged_inference.wav,较私地为低,教師的微低,叫神不为地,教師的微低,叫神不为地,0.8,0.8,0.0,2.816722869873047,1.3800201416015625,0.6735971278761382
common_voice_zh-TW_19228217,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19228217_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19228217_merged_inference.wav,从山坡上轻轻地爬下来了,从山坡上轻轻地爬下来了,這算不上提供的拍攝內容了,从山坡上轻轻地爬下来了,這算不上提供的拍攝內容了,0.0,0.9090909090909092,0.9090909090909092,2.34355092048645,1.1461247205734253,0.4057963737084517
common_voice_zh-TW_19228226,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_19228226_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_19228226_merged_inference.wav,新北市并非主要养鸟县市,新北市并非主要养鸟县市,"先來這邊的表演,我現在先去",新北市并非主要养鸟县市,先來這邊的表演我現在先去,0.0,1.0,1.0,2.252565383911133,1.1877446174621582,0.7237502890248615
