file_name,original_path,inference_path,ground_truth,original_transcript,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_24846561,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24846561.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_24846561.wav,鴻海集團創辦人郭台銘,鸿海集团创办人郭台铭,河海集團創備人 郭凱琳,0.5,0.4,-0.09999999999999998,2.590071678161621,1.123521089553833,0.5608259515341874
common_voice_zh-TW_27459953,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27459953.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_27459953.wav,看到大家都動起來了,看到大家都動起來了,看多大家伙动起来呢,0.0,0.5555555555555556,0.5555555555555556,2.318923234939575,1.4736459255218506,0.6008796755888058
common_voice_zh-TW_21278997,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21278997.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_21278997.wav,因為有在主流媒體上看到科學界的記者會,因為有在主流媒體上看到科學界的記者會,因為有在屬於Navysound可以到科學界的基礎上,0.0,0.5,0.5,3.080571413040161,1.2611865997314453,0.6454334760251688
common_voice_zh-TW_19251431,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19251431.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_19251431.wav,推薦這個做法給其他人,推薦這個做法給其他人,推荐这个做法给其他人,0.0,0.4,0.4,2.650402545928955,1.4250324964523315,0.5206486581627225
common_voice_zh-TW_19809889,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19809889.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_19809889.wav,防水保固至少兩年,防水保固至少2年,防水保護至少2年,0.125,0.25,0.125,1.66469144821167,1.4490790367126465,0.5671416416485755
common_voice_zh-TW_31394065,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31394065.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_31394065.wav,踢開黨委鬧革命,"踢开党围,闹革命!",體系系統為 無辜面!,0.5714285714285714,1.0,0.4285714285714286,2.345372200012207,1.0525654554367065,0.47799501860529564
common_voice_zh-TW_24506381,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24506381.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_24506381.wav,到底為什麼會這樣想呢？,到底為什麼會這樣想呢?,到底为什么会这样子呢?,0.0,0.6,0.6,2.929426670074463,1.570420265197754,0.6621212511676878
common_voice_zh-TW_24792784,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24792784.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_24792784.wav,想到之前吃的苦,想到之前吃的苦,想到之前吃的苦,0.0,0.0,0.0,2.600804090499878,1.3657050132751465,0.6725577023529208
common_voice_zh-TW_30577347,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30577347.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_30577347.wav,大家拍自己食物上傳,大家拍自己食物上传,大家拍自己书上传,0.1111111111111111,0.3333333333333333,0.2222222222222222,3.7225818634033203,1.2796427011489868,0.7138977779788206
common_voice_zh-TW_27003741,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27003741.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_27003741.wav,主要與執行過程及反對力量有關,主要與執行過程及反對力量有關,主要與執行過程及反對力量有關,0.0,0.0,0.0,2.5301289558410645,1.353512167930603,0.6992806653602793
common_voice_zh-TW_22417097,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22417097.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_22417097.wav,臺灣的處境很困難,台灣的處境很困難,台灣的處境很困難,0.125,0.125,0.0,3.759803056716919,1.7223715782165527,0.6628185400050479
common_voice_zh-TW_32426255,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32426255.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_32426255.wav,臺中國家歌劇院,台中國家歌劇院,台中国加德剧院,0.14285714285714285,0.7142857142857143,0.5714285714285714,4.087789535522461,1.5632333755493164,0.7629281557955107
common_voice_zh-TW_24839252,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24839252.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_24839252.wav,我們是對講機樂團,我们是对响机乐团,我们是DSMC Airtime,0.75,0.75,0.0,3.309682607650757,1.1974080801010132,0.5860688184492195
common_voice_zh-TW_19336417,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19336417.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_19336417.wav,在網路發明前,在網路發明前,在网路发明前,0.0,0.3333333333333333,0.3333333333333333,3.055471181869507,1.566096305847168,0.7500528515871305
common_voice_zh-TW_35111506,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35111506.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_35111506.wav,教你新鮮有趣的話術精進技巧,教你新鲜有趣的画术精进技巧,教你新鲜有趣的话术精进技巧,0.3076923076923077,0.3076923076923077,0.0,3.109363317489624,1.2003147602081299,0.6639969475275346
common_voice_zh-TW_30459982,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30459982.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_30459982.wav,臺北市萬華區和平西路三段,台北市萬華區和平溪路三段,台北市外滑坪亚运行领先报案,0.16666666666666666,0.9166666666666666,0.75,2.623852252960205,1.341731071472168,0.6672293032603303
common_voice_zh-TW_17626464,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17626464.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_17626464.wav,我們一起享用,我们一起享用,我们一起享用,0.16666666666666666,0.16666666666666666,0.0,3.846778154373169,1.540670394897461,0.7116937699121931
common_voice_zh-TW_31481484,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31481484.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_31481484.wav,榮新加昌路口南側,荣兴家仓路口南侧,游行家超路口暗色,0.625,0.75,0.125,2.6335744857788086,1.249361515045166,0.6674340716311475
common_voice_zh-TW_24477976,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477976.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_24477976.wav,最近減少去香港吧！,最近减少去香港吧,最近减少去香港吧,0.125,0.125,0.0,3.194819927215576,1.363385796546936,0.6739706471677285
common_voice_zh-TW_22766636,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22766636.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_22766636.wav,塞翁之意不在馬,塞翁之翼不在嗎,這就是我們今天要來的,0.2857142857142857,1.0,0.7142857142857143,2.837895393371582,1.1366167068481445,0.37464023111735095
common_voice_zh-TW_18778443,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18778443.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_18778443.wav,不再是謊話連篇的社會,不再是谎话连篇的社会,我在社會畫臉的社會,0.4,0.7,0.29999999999999993,1.9575506448745728,1.4467631578445435,0.6993290439702698
common_voice_zh-TW_19424374,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19424374.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_19424374.wav,遇到英文就儘量打成中文,遇到英文就盡量打成中文,必到英文就盡量打成中文,0.09090909090909091,0.18181818181818182,0.09090909090909091,3.737652540206909,1.5472214221954346,0.7213027330655956
common_voice_zh-TW_28066549,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_28066549.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_28066549.wav,這是歷史事實,这是历史事实,大家好我是Sharon,0.5,1.0,0.5,3.3567914962768555,1.3810594081878662,0.5298038215697983
common_voice_zh-TW_33187887,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_33187887.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_33187887.wav,飛天巨桃歷險記,飞天巨头历险记,翻天去桃李县市,0.7142857142857143,0.7142857142857143,0.0,2.4172723293304443,1.2217541933059692,0.682742631537131
common_voice_zh-TW_32426163,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32426163.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_32426163.wav,都能進入公開語料庫,都能进入公开语料库,都能进入公开饮料库,0.4444444444444444,0.4444444444444444,0.0,3.5575385093688965,1.3545746803283691,0.7282616344973514
common_voice_zh-TW_31113790,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31113790.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_31113790.wav,調動全國資源進行布局,調動全國資源進行佈局,調動全國資源進行佈局,0.1,0.1,0.0,3.164539098739624,1.5412966012954712,0.7086720006618962
common_voice_zh-TW_21329182,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21329182.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_21329182.wav,太妃糖蛋塔還滿好吃的,太妃糖蛋塔還蠻好吃的,太非常淡它还蛮好吃的,0.1,0.6,0.5,3.4902842044830322,1.686417579650879,0.6289387376079447
common_voice_zh-TW_26785164,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26785164.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_26785164.wav,他所拍攝的紀錄片,他所拍摄的纪录片,卡索拍摄的纪录片,0.375,0.625,0.25,3.5947721004486084,1.3180773258209229,0.5749465267790801
common_voice_zh-TW_24477499,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477499.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_24477499.wav,到底那篇文章作者是誰？,到底那篇文章作者是谁?,到底那篇文章作者是谁?,0.1,0.1,0.0,3.001303195953369,1.3717011213302612,0.6766429858679611
common_voice_zh-TW_18262656,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18262656.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_18262656.wav,令人無法逃脫,令人无法逃脱,另一種無法拷脫,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.4076504707336426,1.54142165184021,0.7415377889195661
common_voice_zh-TW_26775894,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26775894.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_26775894.wav,上了車總要揀個靠窗的好位置坐,上了車種要撿個靠窗的好位置做,"上了车的时候,我俩紧的靠上大号位置去",0.21428571428571427,0.8571428571428571,0.6428571428571428,2.421804428100586,1.0878024101257324,0.6063878787812398
common_voice_zh-TW_24477479,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477479.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_24477479.wav,西廠指的是西德模式,西藏指的是西德摩世,西城指的是西德摩斯,0.3333333333333333,0.3333333333333333,0.0,3.13820219039917,1.356135606765747,0.6187233170775106
common_voice_zh-TW_35109835,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35109835.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_35109835.wav,五大類思考力,五大类思考力,五大类思考力,0.16666666666666666,0.16666666666666666,0.0,2.8230528831481934,1.1821385622024536,0.6496927766776575
common_voice_zh-TW_22118723,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22118723.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_22118723.wav,就轉傳給真的假的吧,就转传给真的假的吧,"我都在那邊,真的假的啊",0.3333333333333333,0.6666666666666666,0.3333333333333333,1.7965693473815918,1.0872138738632202,0.5781320790660602
common_voice_zh-TW_26943470,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26943470.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_26943470.wav,鼓勵大家自己架,鼓励大家自己嫁,古地革家之地,0.2857142857142857,0.8571428571428571,0.5714285714285714,3.445070505142212,1.7203783988952637,0.7295110814236664
common_voice_zh-TW_19393415,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19393415.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_19393415.wav,做法是夾雜在中文句子中,作法是夾雜在中文句子中,吐法式夹杂在中文句子中,0.09090909090909091,0.36363636363636365,0.2727272727272727,3.579428195953369,1.630934476852417,0.6781020945655227
common_voice_zh-TW_31769257,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31769257.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_31769257.wav,捷運新店區公所站,捷运新店区公所在,捷御仙殿去高所在,0.375,0.75,0.375,2.3746981620788574,1.3475842475891113,0.6339611063706522
common_voice_zh-TW_22120722,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22120722.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_22120722.wav,給你滿滿的大平台,给你满满的大平台,給你媽媽的大便貝,0.375,0.5,0.125,3.214054584503174,1.0476027727127075,0.5658410167567867
common_voice_zh-TW_18262662,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18262662.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_18262662.wav,我這裡沒有多餘的床,我这里没有多余的床,我這裡沒有多餘的船,0.4444444444444444,0.1111111111111111,-0.3333333333333333,3.3024728298187256,1.5265520811080933,0.6951264018148836
common_voice_zh-TW_22460714,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460714.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_22460714.wav,去捍衛民主自由的生活方式,去捍衛民主自由的生活方式,去捍衛民主自由的生活方式,0.0,0.0,0.0,4.126662254333496,1.3465816974639893,0.707622620754726
common_voice_zh-TW_21544103,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21544103.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_21544103.wav,還出現亡者顯靈之術,还出现王者显灵之术,还出现王者显灵之兽,0.6666666666666666,0.6666666666666666,0.0,3.4903903007507324,1.4572176933288574,0.6122219465596284
common_voice_zh-TW_22771153,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22771153.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_22771153.wav,整個討論的成果丶議題,整个讨论的成果一提,整个讨论的成果一体,0.6,0.6,0.0,3.488327741622925,1.504507303237915,0.7407343473376486
common_voice_zh-TW_31595728,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31595728.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_31595728.wav,新北市客家文化園區,新北市客家文化園區,這都被是過奏化的演出,0.0,1.0,1.0,2.0097904205322266,1.0773603916168213,0.6868054014539476
common_voice_zh-TW_31483228,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31483228.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_31483228.wav,臺大舊體育館西側,台大舊體育館西側,排大救濟医馆西侧,0.125,0.75,0.625,2.1728930473327637,1.3462693691253662,0.5841989681081027
common_voice_zh-TW_32497703,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32497703.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_32497703.wav,南洋觀光美食街,南洋观光美食街,满阳观光美食间,0.14285714285714285,0.5714285714285714,0.42857142857142855,4.161927700042725,1.5146245956420898,0.7692776618948853
common_voice_zh-TW_37953044,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_37953044.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_37953044.wav,理解你的內在冰山,理解你的内在冰山,一圈一段的一条平分,0.125,1.0,0.875,3.5132625102996826,1.466325283050537,0.7275924570906754
common_voice_zh-TW_31399425,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31399425.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_31399425.wav,政治歸政治，苓膏龜苓膏,"政治归政治,林高归林高。","眾志歸眾界,靈高歸靈高。",0.6,0.9,0.30000000000000004,4.010250091552734,1.3554670810699463,0.7047170653777723
common_voice_zh-TW_24478013,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24478013.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_24478013.wav,高層在西方,高層在西方,凹城在西方,0.0,0.4,0.4,3.374480962753296,1.423159122467041,0.7476326343192881
common_voice_zh-TW_30160606,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30160606.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_30160606.wav,第二條南北向的高速公路,第二條南北向的高速公路,第二条南北上的高速公路,0.0,0.18181818181818182,0.18181818181818182,3.288135051727295,1.161427617073059,0.6385868973578633
common_voice_zh-TW_28066571,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_28066571.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_28066571.wav,能量在使用中相互轉換,能量在使用中互相转换,容量在使用中互相转换,0.4,0.5,0.09999999999999998,2.462822914123535,1.5631706714630127,0.7092798397215524
common_voice_zh-TW_26865718,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26865718.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_26865718.wav,下列敘述何者符合此一意義？,夏天叙述和者符合此一意义,夏烈士水火头子 福厄子一一一,0.4166666666666667,1.0,0.5833333333333333,2.5114476680755615,1.4354820251464844,0.5968263494348707
common_voice_zh-TW_24524950,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24524950.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_24524950.wav,這個好像可以來做,這個好像可以來做,这个好像可以来做,0.0,0.375,0.375,3.4875385761260986,1.4295775890350342,0.6373504878798291
common_voice_zh-TW_32166447,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32166447.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_32166447.wav,臺大思亮館東南側,台大飼料館東南側,台大食糧館東南車,0.375,0.5,0.125,3.3305206298828125,1.5424823760986328,0.7216816840027773
common_voice_zh-TW_22460749,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460749.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_22460749.wav,促成內部和解,促成内部和解,初晨妹不害节,0.16666666666666666,1.0,0.8333333333333334,3.5973384380340576,1.2373058795928955,0.7516698252545713
common_voice_zh-TW_19315042,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19315042.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_19315042.wav,撒奇萊雅語、噶瑪蘭語,撒奇萊雅格瓦萊,三千萬元 若來,0.5555555555555556,1.0,0.4444444444444444,1.255971908569336,1.127834677696228,0.5072117775012591
common_voice_zh-TW_27529179,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27529179.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_27529179.wav,有了全民健保之後,有了全民健保之後,以我全民健保之后,0.0,0.375,0.375,2.8539538383483887,1.375589370727539,0.6781883663925586
common_voice_zh-TW_19320337,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19320337.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_19320337.wav,需要迴避多數同學上廁所的時間,需要迴避多數同學上廁所的時間,他俩外比多了都觉得像是说是天赋,0.0,1.0,1.0,1.2977641820907593,1.0829908847808838,0.478197127041104
common_voice_zh-TW_18784448,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18784448.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_18784448.wav,果然和我的預測一樣,果然和我的预测一样,果然和我的预测一样,0.3333333333333333,0.3333333333333333,0.0,3.47446608543396,2.1914851665496826,0.7617058843902945
common_voice_zh-TW_27325298,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27325298.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_27325298.wav,量值是鋼球的五倍,量值是钢球的5倍,量只是钢球的五倍,0.25,0.25,0.0,3.5707924365997314,1.362844467163086,0.7026228286745017
common_voice_zh-TW_22362272,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22362272.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_22362272.wav,比方說「資訊管理學系」的本體是管理,"比方说,资讯管理学系的本体是管理","比方说,这句碗里学习的本体是碗里",0.3333333333333333,0.6666666666666666,0.3333333333333333,2.995319128036499,1.5771293640136719,0.579488999758882
common_voice_zh-TW_27166244,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27166244.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_27166244.wav,搜不太到相關資料,搜不太到相關資料,收不太到消息資料,0.0,0.375,0.375,3.6561689376831055,2.022294282913208,0.712055563350782
common_voice_zh-TW_24719527,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24719527.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_24719527.wav,好像可以去重新定義,好像可以去重新定义,好像可以去重新定义,0.1111111111111111,0.1111111111111111,0.0,3.206115245819092,1.3377400636672974,0.608430959152525
common_voice_zh-TW_31322734,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31322734.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_31322734.wav,前天餐廳還是正常運作中,前天餐厅还是正常运作中,咸添餐的還是正常的info中,0.2727272727272727,0.45454545454545453,0.18181818181818182,2.903327226638794,1.4544949531555176,0.6621138457088717
common_voice_zh-TW_21960431,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21960431.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_21960431.wav,我早上睡過頭了,我早上睡过头了。,我早上睡过头了。,0.2857142857142857,0.2857142857142857,0.0,2.733612537384033,1.5566043853759766,0.7030637629887164
common_voice_zh-TW_21270521,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21270521.mp3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/common_voice_recon/common_voice_zh-TW_21270521.wav,才能將問題一一破解,才能將問題一一佈局,才能將問題一一破解,0.2222222222222222,0.0,-0.2222222222222222,3.0661723613739014,1.4279022216796875,0.5977373875735484
