file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
1284-1181-0016,2.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-1181-0016_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-1181-0016_merged_inference.wav,I AM NOT ALLOWED TO PERFORM MAGIC EXCEPT FOR MY OWN AMUSEMENT HE TOLD HIS VISITORS AS HE LIGHTED A PIPE WITH A CROOKED STEM AND BEGAN TO SMOKE, i am not allowed to perform magic except for my own amusement he told his visitors as he lighted a pipe with a crooked stem and began to smoke, except for my own amusement he told his visitors as he lit a pipe with a crook in stem and began to smoke,I AM NOT ALLOWED TO PERFORM MAGIC EXCEPT FOR MY OWN AMUSEMENT HE TOLD HIS VISITORS AS HE LIGHTED A PIPE WITH A CROOKED STEM AND BEGAN TO SMOKE,EXCEPT FOR MY OWN AMUSEMENT HE TOLD HIS VISITORS AS HE LIT A PIPE WITH A CROOK IN STEM AND BEGAN TO SMOKE,0.0,1.0,1.0,2.684000015258789,1.137170672416687,0.1317706996845048
1284-1181-0017,2.0s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-1181-0017_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-1181-0017_merged_inference.wav,THE WIZARD OF OZ WHO USED TO BE A HUMBUG AND KNEW NO MAGIC AT ALL HAS BEEN TAKING LESSONS OF GLINDA AND I'M TOLD HE IS GETTING TO BE A PRETTY GOOD WIZARD BUT HE IS MERELY THE ASSISTANT OF THE GREAT SORCERESS," The Wizard of Oz, who used to be a humbug and knew no magic at all, has been taking lessons of Glinda, and I'm told he is getting to be a pretty good wizard, but he is merely the assistant of the great sorceress.", the wizard of oz who used to be a humbug and new novatic of all has been taking lessons of the limp and i'm told he is getting to be a pretty good wizard but he is merely the assistant to the great sorceress,THE WIZARD OF OZ WHO USED TO BE A HUMBUG AND KNEW NO MAGIC AT ALL HAS BEEN TAKING LESSONS OF GLINDA AND IM TOLD HE IS GETTING TO BE A PRETTY GOOD WIZARD BUT HE IS MERELY THE ASSISTANT OF THE GREAT SORCERESS,THE WIZARD OF OZ WHO USED TO BE A HUMBUG AND NEW NOVATIC OF ALL HAS BEEN TAKING LESSONS OF THE LIMP AND IM TOLD HE IS GETTING TO BE A PRETTY GOOD WIZARD BUT HE IS MERELY THE ASSISTANT TO THE GREAT SORCERESS,0.0,0.3409090909090909,0.3409090909090909,3.5302810668945312,1.212904691696167,0.18456850367478922
1284-1181-0018,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-1181-0018_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-1181-0018_merged_inference.wav,IT TRULY IS ASSERTED THE MAGICIAN," ""'It truly is,' asserted the magician."," ""'It truly is,' asserted the magician.""",IT TRULY IS ASSERTED THE MAGICIAN,IT TRULY IS ASSERTED THE MAGICIAN,0.0,0.0,0.0,3.953794479370117,1.1109473705291748,0.6856962024411885
1284-1181-0019,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-1181-0019_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-1181-0019_merged_inference.wav,I NOW USE THEM AS ORNAMENTAL STATUARY IN MY GARDEN, I now use them as ornamental statuary in my garden., I now use them as ornamental statuary in my garden.,I NOW USE THEM AS ORNAMENTAL STATUARY IN MY GARDEN,I NOW USE THEM AS ORNAMENTAL STATUARY IN MY GARDEN,0.0,0.0,0.0,3.4167046546936035,1.233863115310669,0.5986029311184289
1284-1181-0020,2.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-1181-0020_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-1181-0020_merged_inference.wav,DEAR ME WHAT A CHATTERBOX YOU'RE GETTING TO BE UNC REMARKED THE MAGICIAN WHO WAS PLEASED WITH THE COMPLIMENT, dear me what a chatterbox you're getting to be unc remarked the magician who was pleased with the compliment," ""'Dieu me, one of Chattox are getting to be onked,' remarked the magician, who was pleased with the compliment.",DEAR ME WHAT A CHATTERBOX YOURE GETTING TO BE UNC REMARKED THE MAGICIAN WHO WAS PLEASED WITH THE COMPLIMENT,DIEU ME ONE OF CHATTOX ARE GETTING TO BE ONKED REMARKED THE MAGICIAN WHO WAS PLEASED WITH THE COMPLIMENT,0.0,1.0,1.0,3.8468215465545654,1.166438102722168,0.3139030272401999
1284-134647-0000,2.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-134647-0000_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-134647-0000_merged_inference.wav,THE GRATEFUL APPLAUSE OF THE CLERGY HAS CONSECRATED THE MEMORY OF A PRINCE WHO INDULGED THEIR PASSIONS AND PROMOTED THEIR INTEREST, The grateful applause of the clergy has consecrated the memory of a prince who indulged their passions and promoted their interest., The grateful applause of the clergy has consecrated the number of a prince who indulged their passions and promoted their interest.,THE GRATEFUL APPLAUSE OF THE CLERGY HAS CONSECRATED THE MEMORY OF A PRINCE WHO INDULGED THEIR PASSIONS AND PROMOTED THEIR INTEREST,THE GRATEFUL APPLAUSE OF THE CLERGY HAS CONSECRATED THE NUMBER OF A PRINCE WHO INDULGED THEIR PASSIONS AND PROMOTED THEIR INTEREST,0.0,0.23809523809523808,0.23809523809523808,4.0442047119140625,1.405375599861145,0.1844884875314405
1284-134647-0001,2.0s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-134647-0001_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-134647-0001_merged_inference.wav,THE EDICT OF MILAN THE GREAT CHARTER OF TOLERATION HAD CONFIRMED TO EACH INDIVIDUAL OF THE ROMAN WORLD THE PRIVILEGE OF CHOOSING AND PROFESSING HIS OWN RELIGION, the edict of milan the great charter of toleration had confirmed to each individual of the roman world the privilege of choosing and professing his own religion, the edit of malam the great charter of toleration i confirm to each individual of the common world the privilege of choosing and professing his own religion,THE EDICT OF MILAN THE GREAT CHARTER OF TOLERATION HAD CONFIRMED TO EACH INDIVIDUAL OF THE ROMAN WORLD THE PRIVILEGE OF CHOOSING AND PROFESSING HIS OWN RELIGION,THE EDIT OF MALAM THE GREAT CHARTER OF TOLERATION I CONFIRM TO EACH INDIVIDUAL OF THE COMMON WORLD THE PRIVILEGE OF CHOOSING AND PROFESSING HIS OWN RELIGION,0.0,0.4074074074074074,0.4074074074074074,3.9655797481536865,1.4653466939926147,0.17196367261194073
1284-134647-0002,2.0s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-134647-0002_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-134647-0002_merged_inference.wav,BUT THIS INESTIMABLE PRIVILEGE WAS SOON VIOLATED WITH THE KNOWLEDGE OF TRUTH THE EMPEROR IMBIBED THE MAXIMS OF PERSECUTION AND THE SECTS WHICH DISSENTED FROM THE CATHOLIC CHURCH WERE AFFLICTED AND OPPRESSED BY THE TRIUMPH OF CHRISTIANITY, but this inestimable privilege was soon violated with the knowledge of truth the emperor imbibed the maxims of persecution and the sects which dissented from the catholic church were afflicted and oppressed by the triumph of christianity, but this inestimable privilege was soon violated with the knowledge of truth the emperor embodied the maxims of persecution and the sects which dissented from the catholic church were afflicted and oppressed by the triumph of christianity,BUT THIS INESTIMABLE PRIVILEGE WAS SOON VIOLATED WITH THE KNOWLEDGE OF TRUTH THE EMPEROR IMBIBED THE MAXIMS OF PERSECUTION AND THE SECTS WHICH DISSENTED FROM THE CATHOLIC CHURCH WERE AFFLICTED AND OPPRESSED BY THE TRIUMPH OF CHRISTIANITY,BUT THIS INESTIMABLE PRIVILEGE WAS SOON VIOLATED WITH THE KNOWLEDGE OF TRUTH THE EMPEROR EMBODIED THE MAXIMS OF PERSECUTION AND THE SECTS WHICH DISSENTED FROM THE CATHOLIC CHURCH WERE AFFLICTED AND OPPRESSED BY THE TRIUMPH OF CHRISTIANITY,0.0,0.10810810810810811,0.10810810810810811,3.5935912132263184,1.458216905593872,0.16849595058822195
1284-134647-0003,2.0s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-134647-0003_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-134647-0003_merged_inference.wav,CONSTANTINE EASILY BELIEVED THAT THE HERETICS WHO PRESUMED TO DISPUTE HIS OPINIONS OR TO OPPOSE HIS COMMANDS WERE GUILTY OF THE MOST ABSURD AND CRIMINAL OBSTINACY AND THAT A SEASONABLE APPLICATION OF MODERATE SEVERITIES MIGHT SAVE THOSE UNHAPPY MEN FROM THE DANGER OF AN EVERLASTING CONDEMNATION, constantine easily believed that the heretics who presumed to dispute his opinions or to oppose his commands were guilty of the most absurd and criminal obstinacy and that a seasonable application of moderate severities might save those unhappy men from the danger of an everlasting condemnation, constantine easily believed that the heretics who presumed to dispute his opinions or to oppose his commands were guilty of the most absurd and criminal obstinacy and that a reasonable application of moderate severities might save those unhappy men from the danger of an everlasting condemnation,CONSTANTINE EASILY BELIEVED THAT THE HERETICS WHO PRESUMED TO DISPUTE HIS OPINIONS OR TO OPPOSE HIS COMMANDS WERE GUILTY OF THE MOST ABSURD AND CRIMINAL OBSTINACY AND THAT A SEASONABLE APPLICATION OF MODERATE SEVERITIES MIGHT SAVE THOSE UNHAPPY MEN FROM THE DANGER OF AN EVERLASTING CONDEMNATION,CONSTANTINE EASILY BELIEVED THAT THE HERETICS WHO PRESUMED TO DISPUTE HIS OPINIONS OR TO OPPOSE HIS COMMANDS WERE GUILTY OF THE MOST ABSURD AND CRIMINAL OBSTINACY AND THAT A REASONABLE APPLICATION OF MODERATE SEVERITIES MIGHT SAVE THOSE UNHAPPY MEN FROM THE DANGER OF AN EVERLASTING CONDEMNATION,0.0,0.021739130434782608,0.021739130434782608,3.726837158203125,1.4251004457473755,0.15483464277829168
1284-134647-0004,2.0s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-134647-0004_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-134647-0004_merged_inference.wav,SOME OF THE PENAL REGULATIONS WERE COPIED FROM THE EDICTS OF DIOCLETIAN AND THIS METHOD OF CONVERSION WAS APPLAUDED BY THE SAME BISHOPS WHO HAD FELT THE HAND OF OPPRESSION AND PLEADED FOR THE RIGHTS OF HUMANITY," Some of the penal regulations were copied from the Edicts of Diocletian, and this method of conversion was applauded by the same bishops who had felt the hand of oppression and pleaded for the rights of humanity.", some of the penal regulations were copied from the edicts of diocletian and this method of conversion was applauded by the same bishops who had fell behind on oppression and pleaded for the rights of humanity,SOME OF THE PENAL REGULATIONS WERE COPIED FROM THE EDICTS OF DIOCLETIAN AND THIS METHOD OF CONVERSION WAS APPLAUDED BY THE SAME BISHOPS WHO HAD FELT THE HAND OF OPPRESSION AND PLEADED FOR THE RIGHTS OF HUMANITY,SOME OF THE PENAL REGULATIONS WERE COPIED FROM THE EDICTS OF DIOCLETIAN AND THIS METHOD OF CONVERSION WAS APPLAUDED BY THE SAME BISHOPS WHO HAD FELL BEHIND ON OPPRESSION AND PLEADED FOR THE RIGHTS OF HUMANITY,0.0,0.16216216216216217,0.16216216216216217,3.728733539581299,1.4318183660507202,0.1654381014456886
1284-134647-0005,2.0s,12,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-134647-0005_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-134647-0005_merged_inference.wav,THEY ASSERTED WITH CONFIDENCE AND ALMOST WITH EXULTATION THAT THE APOSTOLICAL SUCCESSION WAS INTERRUPTED THAT ALL THE BISHOPS OF EUROPE AND ASIA WERE INFECTED BY THE CONTAGION OF GUILT AND SCHISM AND THAT THE PREROGATIVES OF THE CATHOLIC CHURCH WERE CONFINED TO THE CHOSEN PORTION OF THE AFRICAN BELIEVERS WHO ALONE HAD PRESERVED INVIOLATE THE INTEGRITY OF THEIR FAITH AND DISCIPLINE, they asserted with confidence and almost with exultation that the apostolical succession was interrupted that all the bishops of europe and asia were infected by the contagion of guilt and schism and that the prerogatives of the catholic church were confined to the chosen portion of the african believers who alone had preserved inviolate the integrity of their faith and discipline, they asserted with confidence and almost with exultation that the apostolical succession was interrupted that all the bishops of europe and asia were infected by a contagion of guilt and schism and that the prerogatives of the catholic church were confined to the chosen portion of the african believers who alone had preserved inviolate the integrity of their faith and discipline,THEY ASSERTED WITH CONFIDENCE AND ALMOST WITH EXULTATION THAT THE APOSTOLICAL SUCCESSION WAS INTERRUPTED THAT ALL THE BISHOPS OF EUROPE AND ASIA WERE INFECTED BY THE CONTAGION OF GUILT AND SCHISM AND THAT THE PREROGATIVES OF THE CATHOLIC CHURCH WERE CONFINED TO THE CHOSEN PORTION OF THE AFRICAN BELIEVERS WHO ALONE HAD PRESERVED INVIOLATE THE INTEGRITY OF THEIR FAITH AND DISCIPLINE,THEY ASSERTED WITH CONFIDENCE AND ALMOST WITH EXULTATION THAT THE APOSTOLICAL SUCCESSION WAS INTERRUPTED THAT ALL THE BISHOPS OF EUROPE AND ASIA WERE INFECTED BY A CONTAGION OF GUILT AND SCHISM AND THAT THE PREROGATIVES OF THE CATHOLIC CHURCH WERE CONFINED TO THE CHOSEN PORTION OF THE AFRICAN BELIEVERS WHO ALONE HAD PRESERVED INVIOLATE THE INTEGRITY OF THEIR FAITH AND DISCIPLINE,0.0,0.04918032786885246,0.04918032786885246,3.378864288330078,1.3359358310699463,0.16077802691772108
1284-134647-0006,2.0s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-134647-0006_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-134647-0006_merged_inference.wav,BISHOPS VIRGINS AND EVEN SPOTLESS INFANTS WERE SUBJECTED TO THE DISGRACE OF A PUBLIC PENANCE BEFORE THEY COULD BE ADMITTED TO THE COMMUNION OF THE DONATISTS," Bishops, virgins, and even spotless infants were subjected to the disgrace of a public penance before they could be admitted to the communion of the Donatists.", bishops virgins and even spotless infants were subjected to the disgrace of a public penance before they could be admitted to the communion of the,BISHOPS VIRGINS AND EVEN SPOTLESS INFANTS WERE SUBJECTED TO THE DISGRACE OF A PUBLIC PENANCE BEFORE THEY COULD BE ADMITTED TO THE COMMUNION OF THE DONATISTS,BISHOPS VIRGINS AND EVEN SPOTLESS INFANTS WERE SUBJECTED TO THE DISGRACE OF A PUBLIC PENANCE BEFORE THEY COULD BE ADMITTED TO THE COMMUNION OF THE,0.0,0.38461538461538464,0.38461538461538464,3.9249467849731445,1.4315297603607178,0.2081771359436252
1284-134647-0007,2.0s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1284-134647-0007_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1284-134647-0007_merged_inference.wav,PROSCRIBED BY THE CIVIL AND ECCLESIASTICAL POWERS OF THE EMPIRE THE DONATISTS STILL MAINTAINED IN SOME PROVINCES PARTICULARLY IN NUMIDIA THEIR SUPERIOR NUMBERS AND FOUR HUNDRED BISHOPS ACKNOWLEDGED THE JURISDICTION OF THEIR PRIMATE, proscribed by the civil and ecclesiastical powers of the empire the donatists still maintained in some provinces particularly in numidia their superior numbers and four hundred bishops acknowledged the jurisdiction of their primate, proscribed by the symbol and ecclesiastical powers of the empire the donatists still maintained in some provinces particularly in the media their superior numbers and four hundred bishops acknowledged the jurisdiction of their primate,PROSCRIBED BY THE CIVIL AND ECCLESIASTICAL POWERS OF THE EMPIRE THE DONATISTS STILL MAINTAINED IN SOME PROVINCES PARTICULARLY IN NUMIDIA THEIR SUPERIOR NUMBERS AND FOUR HUNDRED BISHOPS ACKNOWLEDGED THE JURISDICTION OF THEIR PRIMATE,PROSCRIBED BY THE SYMBOL AND ECCLESIASTICAL POWERS OF THE EMPIRE THE DONATISTS STILL MAINTAINED IN SOME PROVINCES PARTICULARLY IN THE MEDIA THEIR SUPERIOR NUMBERS AND FOUR HUNDRED BISHOPS ACKNOWLEDGED THE JURISDICTION OF THEIR PRIMATE,0.0,0.30303030303030304,0.30303030303030304,3.8531882762908936,1.2984566688537598,0.18659008502918867
1320-122612-0000,2.0s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1320-122612-0000_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1320-122612-0000_merged_inference.wav,SINCE THE PERIOD OF OUR TALE THE ACTIVE SPIRIT OF THE COUNTRY HAS SURROUNDED IT WITH A BELT OF RICH AND THRIVING SETTLEMENTS THOUGH NONE BUT THE HUNTER OR THE SAVAGE IS EVER KNOWN EVEN NOW TO PENETRATE ITS WILD RECESSES, since the period of our tale the active spirit of the country has surrounded it with a belt of rich and thriving settlements though none but the hunter or the savage is ever known even now to penetrate its wild recesses, since the period of our tale the active spirit of the country has surrounded it with a belt of rich and thriving settlements though none but the hunter or the savage is ever known even now to penetrate its wild recesses,SINCE THE PERIOD OF OUR TALE THE ACTIVE SPIRIT OF THE COUNTRY HAS SURROUNDED IT WITH A BELT OF RICH AND THRIVING SETTLEMENTS THOUGH NONE BUT THE HUNTER OR THE SAVAGE IS EVER KNOWN EVEN NOW TO PENETRATE ITS WILD RECESSES,SINCE THE PERIOD OF OUR TALE THE ACTIVE SPIRIT OF THE COUNTRY HAS SURROUNDED IT WITH A BELT OF RICH AND THRIVING SETTLEMENTS THOUGH NONE BUT THE HUNTER OR THE SAVAGE IS EVER KNOWN EVEN NOW TO PENETRATE ITS WILD RECESSES,0.0,0.0,0.0,3.918991804122925,1.4359716176986694,0.2269391338951398
1320-122612-0001,2.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1320-122612-0001_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1320-122612-0001_merged_inference.wav,THE DEWS WERE SUFFERED TO EXHALE AND THE SUN HAD DISPERSED THE MISTS AND WAS SHEDDING A STRONG AND CLEAR LIGHT IN THE FOREST WHEN THE TRAVELERS RESUMED THEIR JOURNEY, the dews were suffered to exhale and the sun had dispersed the mists and was shedding a strong and clear light in the forest when the travelers resumed their journey," The deers were suffered to exhale, and the sun had dispersed the mist, and was shedding a strong and clear light in the forest when the travelers resumed their journey.",THE DEWS WERE SUFFERED TO EXHALE AND THE SUN HAD DISPERSED THE MISTS AND WAS SHEDDING A STRONG AND CLEAR LIGHT IN THE FOREST WHEN THE TRAVELERS RESUMED THEIR JOURNEY,THE DEERS WERE SUFFERED TO EXHALE AND THE SUN HAD DISPERSED THE MIST AND WAS SHEDDING A STRONG AND CLEAR LIGHT IN THE FOREST WHEN THE TRAVELERS RESUMED THEIR JOURNEY,0.0,0.1,0.1,4.005715847015381,1.2608946561813354,0.2769932553402289
1320-122612-0002,2.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1320-122612-0002_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1320-122612-0002_merged_inference.wav,AFTER PROCEEDING A FEW MILES THE PROGRESS OF HAWKEYE WHO LED THE ADVANCE BECAME MORE DELIBERATE AND WATCHFUL," After proceeding a few miles, the progress of Hawkeye, who led the advance, became more deliberate and watchful."," After proceeding a few miles, the progress of Hakkar, who led the advance, became more deliberate and watchful.",AFTER PROCEEDING A FEW MILES THE PROGRESS OF HAWKEYE WHO LED THE ADVANCE BECAME MORE DELIBERATE AND WATCHFUL,AFTER PROCEEDING A FEW MILES THE PROGRESS OF HAKKAR WHO LED THE ADVANCE BECAME MORE DELIBERATE AND WATCHFUL,0.0,0.2222222222222222,0.2222222222222222,3.9211268424987793,1.2670788764953613,0.24633538981769693
1320-122612-0003,2.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1320-122612-0003_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1320-122612-0003_merged_inference.wav,HE OFTEN STOPPED TO EXAMINE THE TREES NOR DID HE CROSS A RIVULET WITHOUT ATTENTIVELY CONSIDERING THE QUANTITY THE VELOCITY AND THE COLOR OF ITS WATERS, he often stopped to examine the trees nor did he cross a rivulet without attentively considering the quantity the velocity and the colour of its waters, he often stopped to examine the trees nor did he cross the rivulet without attentively considering the quantity the velocity and the colour of its waters,HE OFTEN STOPPED TO EXAMINE THE TREES NOR DID HE CROSS A RIVULET WITHOUT ATTENTIVELY CONSIDERING THE QUANTITY THE VELOCITY AND THE COLOUR OF ITS WATERS,HE OFTEN STOPPED TO EXAMINE THE TREES NOR DID HE CROSS THE RIVULET WITHOUT ATTENTIVELY CONSIDERING THE QUANTITY THE VELOCITY AND THE COLOUR OF ITS WATERS,0.038461538461538464,0.15384615384615385,0.11538461538461539,4.244691848754883,1.4351917505264282,0.2614809333331429
1320-122612-0004,2.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1320-122612-0004_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1320-122612-0004_merged_inference.wav,DISTRUSTING HIS OWN JUDGMENT HIS APPEALS TO THE OPINION OF CHINGACHGOOK WERE FREQUENT AND EARNEST," Distrusting his own judgment, his appeals to the opinion of Chingachgook were frequent and earnest."," Distrusting his own judgment, his appeals to the opinion of Ching-Chuk were frequent and earnest.",DISTRUSTING HIS OWN JUDGMENT HIS APPEALS TO THE OPINION OF CHINGACHGOOK WERE FREQUENT AND EARNEST,DISTRUSTING HIS OWN JUDGMENT HIS APPEALS TO THE OPINION OF CHINGCHUK WERE FREQUENT AND EARNEST,0.0,0.26666666666666666,0.26666666666666666,3.8779854774475098,1.3700696229934692,0.36669051176485956
1320-122612-0005,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1320-122612-0005_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1320-122612-0005_merged_inference.wav,YET HERE ARE WE WITHIN A SHORT RANGE OF THE SCAROONS AND NOT A SIGN OF A TRAIL HAVE WE CROSSED," Yet here are we, within a short range of the Skaroons, and not a sign of a trail have we crossed."," Yet here we, within a short range of Escaroons, and not a sign of a trail have we crossed.",YET HERE ARE WE WITHIN A SHORT RANGE OF THE SKAROONS AND NOT A SIGN OF A TRAIL HAVE WE CROSSED,YET HERE WE WITHIN A SHORT RANGE OF ESCAROONS AND NOT A SIGN OF A TRAIL HAVE WE CROSSED,0.047619047619047616,0.3333333333333333,0.2857142857142857,4.3306756019592285,1.4391179084777832,0.44773875442615013
1320-122612-0006,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1320-122612-0006_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1320-122612-0006_merged_inference.wav,LET US RETRACE OUR STEPS AND EXAMINE AS WE GO WITH KEENER EYES, Let us retrace our steps and examine as we go with keener eyes.," Let us retrace our steps, examine as we go, with keener eyes.",LET US RETRACE OUR STEPS AND EXAMINE AS WE GO WITH KEENER EYES,LET US RETRACE OUR STEPS EXAMINE AS WE GO WITH KEENER EYES,0.0,0.3076923076923077,0.3076923076923077,4.353049278259277,1.1862127780914307,0.4304938962165727
1320-122612-0007,2.0s,3,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1320-122612-0007_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1320-122612-0007_merged_inference.wav,CHINGACHGOOK HAD CAUGHT THE LOOK AND MOTIONING WITH HIS HAND HE BADE HIM SPEAK," Chingachgook had caught the look, and motioning with his hand, he bade him speak."," Chingachgook had caught the look, and motioning with his hand, he bade him speak.",CHINGACHGOOK HAD CAUGHT THE LOOK AND MOTIONING WITH HIS HAND HE BADE HIM SPEAK,CHINGACHGOOK HAD CAUGHT THE LOOK AND MOTIONING WITH HIS HAND HE BADE HIM SPEAK,0.0,0.0,0.0,4.431325435638428,1.2747238874435425,0.40388760451029665
1320-122612-0008,2.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1320-122612-0008_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1320-122612-0008_merged_inference.wav,THE EYES OF THE WHOLE PARTY FOLLOWED THE UNEXPECTED MOVEMENT AND READ THEIR SUCCESS IN THE AIR OF TRIUMPH THAT THE YOUTH ASSUMED, The eyes of the whole party followed the unexpected movement and read their success in the air of triumph that the youth assumed., The eyes of the whole party followed the unexpected movement and rather success in the air of triumph that the youth assumed.,THE EYES OF THE WHOLE PARTY FOLLOWED THE UNEXPECTED MOVEMENT AND READ THEIR SUCCESS IN THE AIR OF TRIUMPH THAT THE YOUTH ASSUMED,THE EYES OF THE WHOLE PARTY FOLLOWED THE UNEXPECTED MOVEMENT AND RATHER SUCCESS IN THE AIR OF TRIUMPH THAT THE YOUTH ASSUMED,0.0,0.17391304347826086,0.17391304347826086,3.7076756954193115,1.3787500858306885,0.2344262887861246
1320-122612-0009,2.0s,2,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1320-122612-0009_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1320-122612-0009_merged_inference.wav,IT WOULD HAVE BEEN MORE WONDERFUL HAD HE SPOKEN WITHOUT A BIDDING, It would have been more wonderful had he spoken without a bidding., He would have been more wonderful had he spoken without a bidding.,IT WOULD HAVE BEEN MORE WONDERFUL HAD HE SPOKEN WITHOUT A BIDDING,HE WOULD HAVE BEEN MORE WONDERFUL HAD HE SPOKEN WITHOUT A BIDDING,0.0,0.16666666666666666,0.16666666666666666,4.216811656951904,1.2629988193511963,0.713616825890535
