file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
121-127105-0011,1.0s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0011_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0011_merged_inference.wav,SHE WAS THE MOST AGREEABLE WOMAN I'VE EVER KNOWN IN HER POSITION SHE WOULD HAVE BEEN WORTHY OF ANY WHATEVER," ""'She was the most agreeable woman I've ever known in her position. ""'She would have been worthy of any whatever.'", She was the most agreeable woman I'd ever known in position. She would have been worthy of any whatever.,SHE WAS THE MOST AGREEABLE WOMAN IVE EVER KNOWN IN HER POSITION SHE WOULD HAVE BEEN WORTHY OF ANY WHATEVER,SHE WAS THE MOST AGREEABLE WOMAN ID EVER KNOWN IN POSITION SHE WOULD HAVE BEEN WORTHY OF ANY WHATEVER,0.0,0.3,0.3,3.155409097671509,1.1035534143447876,0.2266043421325008
121-127105-0012,1.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0012_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0012_merged_inference.wav,IT WASN'T SIMPLY THAT SHE SAID SO BUT THAT I KNEW SHE HADN'T I WAS SURE I COULD SEE," It wasn't simply that she said so, but that I knew she hadn't. I was sure. I could see."," But that I knew she had, I was sure, I could see.",IT WASNT SIMPLY THAT SHE SAID SO BUT THAT I KNEW SHE HADNT I WAS SURE I COULD SEE,BUT THAT I KNEW SHE HAD I WAS SURE I COULD SEE,0.0,1.0,1.0,2.7932186126708984,1.0708177089691162,0.0850449004741196
121-127105-0013,1.0s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0013_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0013_merged_inference.wav,YOU'LL EASILY JUDGE WHY WHEN YOU HEAR BECAUSE THE THING HAD BEEN SUCH A SCARE HE CONTINUED TO FIX ME, You'll easily judge why when you hear. Because the thing had been such a scare? He continued to fix me.," You'll easily join why we're here, cause we're fingerpinshiels. He continued to fix me.",YOULL EASILY JUDGE WHY WHEN YOU HEAR BECAUSE THE THING HAD BEEN SUCH A SCARE HE CONTINUED TO FIX ME,YOULL EASILY JOIN WHY WERE HERE CAUSE WERE FINGERPINSHIELS HE CONTINUED TO FIX ME,0.0,1.0,1.0,3.4177396297454834,1.1231743097305298,0.26824595769160436
121-127105-0019,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0019_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0019_merged_inference.wav,MISSUS GRIFFIN HOWEVER EXPRESSED THE NEED FOR A LITTLE MORE LIGHT," ""'Mrs. Griffin, however, expressed the need for a little more light.'"," However, expressed the need for a little more light.",MRS GRIFFIN HOWEVER EXPRESSED THE NEED FOR A LITTLE MORE LIGHT,HOWEVER EXPRESSED THE NEED FOR A LITTLE MORE LIGHT,0.36363636363636365,1.0,0.6363636363636364,3.2144362926483154,1.0416865348815918,0.07421256786597825
121-127105-0020,1.0s,15,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0020_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0020_merged_inference.wav,WHO WAS IT SHE WAS IN LOVE WITH THE STORY WILL TELL I TOOK UPON MYSELF TO REPLY OH I CAN'T WAIT FOR THE STORY THE STORY WON'T TELL SAID DOUGLAS NOT IN ANY LITERAL VULGAR WAY MORE'S THE PITY THEN, who was it she was in love with the story will tell i took upon myself to reply oh i can't wait for the story the story won't tell said douglas not in any literal vulgar way or's the pity then, corpus if she was in the e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e,WHO WAS IT SHE WAS IN LOVE WITH THE STORY WILL TELL I TOOK UPON MYSELF TO REPLY OH I CANT WAIT FOR THE STORY THE STORY WONT TELL SAID DOUGLAS NOT IN ANY LITERAL VULGAR WAY ORS THE PITY THEN,CORPUS IF SHE WAS IN THE E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E,0.04878048780487805,1.0,0.9512195121951219,2.7721152305603027,1.0739210844039917,0.13795085122331888
121-127105-0022,1.0s,6,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0022_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0022_merged_inference.wav,WELL IF I DON'T KNOW WHO SHE WAS IN LOVE WITH I KNOW WHO HE WAS," Well, if I don't know who she was in love with, I know who he was."," Well, if I don't know she was in love with, I know she was.",WELL IF I DONT KNOW WHO SHE WAS IN LOVE WITH I KNOW WHO HE WAS,WELL IF I DONT KNOW SHE WAS IN LOVE WITH I KNOW SHE WAS,0.0,0.5,0.5,3.7501983642578125,1.196493148803711,0.1795025357533697
121-127105-0023,1.0s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0023_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0023_merged_inference.wav,LET ME SAY HERE DISTINCTLY TO HAVE DONE WITH IT THAT THIS NARRATIVE FROM AN EXACT TRANSCRIPT OF MY OWN MADE MUCH LATER IS WHAT I SHALL PRESENTLY GIVE, let me say here distinctly to have done with it that this narrative from an exact transcript of my own made much later is what i shall presently give, that we soe here distinctly to have done with her that this narrative from an exact transcript of my own made much later is what i shall presently give,LET ME SAY HERE DISTINCTLY TO HAVE DONE WITH IT THAT THIS NARRATIVE FROM AN EXACT TRANSCRIPT OF MY OWN MADE MUCH LATER IS WHAT I SHALL PRESENTLY GIVE,THAT WE SOE HERE DISTINCTLY TO HAVE DONE WITH HER THAT THIS NARRATIVE FROM AN EXACT TRANSCRIPT OF MY OWN MADE MUCH LATER IS WHAT I SHALL PRESENTLY GIVE,0.0,0.3103448275862069,0.3103448275862069,3.213529109954834,1.2065391540527344,0.17338620224242157
121-127105-0024,1.0s,15,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0024_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0024_merged_inference.wav,POOR DOUGLAS BEFORE HIS DEATH WHEN IT WAS IN SIGHT COMMITTED TO ME THE MANUSCRIPT THAT REACHED HIM ON THE THIRD OF THESE DAYS AND THAT ON THE SAME SPOT WITH IMMENSE EFFECT HE BEGAN TO READ TO OUR HUSHED LITTLE CIRCLE ON THE NIGHT OF THE FOURTH, poor douglas before his death when it was in sight committed to me the manuscript that reached him on the third of these days and that on the same spot with immense effect he began to read to our hushed little circle on the night of the fourth, for dudlith before his death when it was sight committed to me the manges that reached him on the third of these days oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi oi,POOR DOUGLAS BEFORE HIS DEATH WHEN IT WAS IN SIGHT COMMITTED TO ME THE MANUSCRIPT THAT REACHED HIM ON THE THIRD OF THESE DAYS AND THAT ON THE SAME SPOT WITH IMMENSE EFFECT HE BEGAN TO READ TO OUR HUSHED LITTLE CIRCLE ON THE NIGHT OF THE FOURTH,FOR DUDLITH BEFORE HIS DEATH WHEN IT WAS SIGHT COMMITTED TO ME THE MANGES THAT REACHED HIM ON THE THIRD OF THESE DAYS OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI OI,0.0,1.0,1.0,2.7136788368225098,1.35991632938385,0.13697852549773815
121-127105-0025,1.0s,17,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0025_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0025_merged_inference.wav,THE DEPARTING LADIES WHO HAD SAID THEY WOULD STAY DIDN'T OF COURSE THANK HEAVEN STAY THEY DEPARTED IN CONSEQUENCE OF ARRANGEMENTS MADE IN A RAGE OF CURIOSITY AS THEY PROFESSED PRODUCED BY THE TOUCHES WITH WHICH HE HAD ALREADY WORKED US UP, the departing ladies who had said they would stay didn't of course thank heaven stay they departed in consequence of arrangements made in a rage of curiosity as they professed produced by the touches with which he had already worked us up, the departed ladies who would stay didnt of course thank heaven stay they departed in consonance of arrangements made in a rage of curiosity as they profaned by the touches which he had already,THE DEPARTING LADIES WHO HAD SAID THEY WOULD STAY DIDNT OF COURSE THANK HEAVEN STAY THEY DEPARTED IN CONSEQUENCE OF ARRANGEMENTS MADE IN A RAGE OF CURIOSITY AS THEY PROFESSED PRODUCED BY THE TOUCHES WITH WHICH HE HAD ALREADY WORKED US UP,THE DEPARTED LADIES WHO WOULD STAY DIDNT OF COURSE THANK HEAVEN STAY THEY DEPARTED IN CONSONANCE OF ARRANGEMENTS MADE IN A RAGE OF CURIOSITY AS THEY PROFANED BY THE TOUCHES WHICH HE HAD ALREADY,0.0,1.0,1.0,2.955418109893799,1.19880211353302,0.11185535167218325
121-127105-0026,1.0s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0026_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0026_merged_inference.wav,THE FIRST OF THESE TOUCHES CONVEYED THAT THE WRITTEN STATEMENT TOOK UP THE TALE AT A POINT AFTER IT HAD IN A MANNER BEGUN," The first of these touches conveyed that the written statement took up the tale at a point after it had, in a manner, begun."," The first of the touches convey that the written statement took the tale at a point after it had, in a manner, begun.",THE FIRST OF THESE TOUCHES CONVEYED THAT THE WRITTEN STATEMENT TOOK UP THE TALE AT A POINT AFTER IT HAD IN A MANNER BEGUN,THE FIRST OF THE TOUCHES CONVEY THAT THE WRITTEN STATEMENT TOOK THE TALE AT A POINT AFTER IT HAD IN A MANNER BEGUN,0.0,0.2916666666666667,0.2916666666666667,3.2825143337249756,1.1587157249450684,0.2206054966741899
121-127105-0027,1.0s,14,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0027_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0027_merged_inference.wav,HE HAD FOR HIS OWN TOWN RESIDENCE A BIG HOUSE FILLED WITH THE SPOILS OF TRAVEL AND THE TROPHIES OF THE CHASE BUT IT WAS TO HIS COUNTRY HOME AN OLD FAMILY PLACE IN ESSEX THAT HE WISHED HER IMMEDIATELY TO PROCEED, he had for his own town residence a big house filled with the spoils of travel and the trophies of the chase but it was to his country home an old family place in essex that he wished her immediately to proceed, he hoped for his e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e e,HE HAD FOR HIS OWN TOWN RESIDENCE A BIG HOUSE FILLED WITH THE SPOILS OF TRAVEL AND THE TROPHIES OF THE CHASE BUT IT WAS TO HIS COUNTRY HOME AN OLD FAMILY PLACE IN ESSEX THAT HE WISHED HER IMMEDIATELY TO PROCEED,HE HOPED FOR HIS E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E E,0.0,1.0,1.0,2.562162160873413,1.306254267692566,0.1496408330674908
121-127105-0028,1.0s,7,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0028_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0028_merged_inference.wav,THE AWKWARD THING WAS THAT THEY HAD PRACTICALLY NO OTHER RELATIONS AND THAT HIS OWN AFFAIRS TOOK UP ALL HIS TIME," The awkward thing was that they had practically no other relations, and that his own affairs took up all his time.", The awkward thing was that they had practically no other relations. And Vita's own affairs took up all his time.,THE AWKWARD THING WAS THAT THEY HAD PRACTICALLY NO OTHER RELATIONS AND THAT HIS OWN AFFAIRS TOOK UP ALL HIS TIME,THE AWKWARD THING WAS THAT THEY HAD PRACTICALLY NO OTHER RELATIONS AND VITAS OWN AFFAIRS TOOK UP ALL HIS TIME,0.0,0.2857142857142857,0.2857142857142857,3.195063591003418,1.183257818222046,0.17269480102452664
121-127105-0029,1.0s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0029_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0029_merged_inference.wav,THERE WERE PLENTY OF PEOPLE TO HELP BUT OF COURSE THE YOUNG LADY WHO SHOULD GO DOWN AS GOVERNESS WOULD BE IN SUPREME AUTHORITY," There were plenty of people to help, but of course the young lady, who should go down as governess, would be in supreme authority."," There were plenty of people to help, but of course the young lady who'd go down as covers would be in supreme authority.",THERE WERE PLENTY OF PEOPLE TO HELP BUT OF COURSE THE YOUNG LADY WHO SHOULD GO DOWN AS GOVERNESS WOULD BE IN SUPREME AUTHORITY,THERE WERE PLENTY OF PEOPLE TO HELP BUT OF COURSE THE YOUNG LADY WHOD GO DOWN AS COVERS WOULD BE IN SUPREME AUTHORITY,0.0,0.4166666666666667,0.4166666666666667,3.162842273712158,1.1226563453674316,0.22459212943513895
121-127105-0031,1.0s,11,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0031_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0031_merged_inference.wav,SHE WAS YOUNG UNTRIED NERVOUS IT WAS A VISION OF SERIOUS DUTIES AND LITTLE COMPANY OF REALLY GREAT LONELINESS," She was young, untried, nervous. It was a vision of serious duties and little company, of really great loneliness.", she was young and i ne'er s hit with vision of serious duties and little uncanny for free agreed to the only this,SHE WAS YOUNG UNTRIED NERVOUS IT WAS A VISION OF SERIOUS DUTIES AND LITTLE COMPANY OF REALLY GREAT LONELINESS,SHE WAS YOUNG AND I NEER S HIT WITH VISION OF SERIOUS DUTIES AND LITTLE UNCANNY FOR FREE AGREED TO THE ONLY THIS,0.0,1.0,1.0,2.8939175605773926,1.3315153121948242,0.20573948713280787
121-127105-0032,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0032_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0032_merged_inference.wav,YES BUT THAT'S JUST THE BEAUTY OF HER PASSION," Yes, but that's just the beauty of her passion."," ""'Yes, that's just the beauty of her passion.'",YES BUT THATS JUST THE BEAUTY OF HER PASSION,YES THATS JUST THE BEAUTY OF HER PASSION,0.0,0.4444444444444444,0.4444444444444444,3.737398862838745,1.0864880084991455,0.17298703287916714
121-127105-0034,1.0s,8,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0034_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0034_merged_inference.wav,IT SOUNDED DULL IT SOUNDED STRANGE AND ALL THE MORE SO BECAUSE OF HIS MAIN CONDITION WHICH WAS," It sounded dull, but sounded strange, and all the more so because of his main condition, which was—"," E-O found it strange. And all the more so because of his main condition, which was...",IT SOUNDED DULL BUT SOUNDED STRANGE AND ALL THE MORE SO BECAUSE OF HIS MAIN CONDITION WHICH WAS,EO FOUND IT STRANGE AND ALL THE MORE SO BECAUSE OF HIS MAIN CONDITION WHICH WAS,0.1111111111111111,1.0,0.8888888888888888,2.9164483547210693,1.3254215717315674,0.19216050828000786
121-127105-0035,1.0s,15,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0035_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0035_merged_inference.wav,SHE PROMISED TO DO THIS AND SHE MENTIONED TO ME THAT WHEN FOR A MOMENT DISBURDENED DELIGHTED HE HELD HER HAND THANKING HER FOR THE SACRIFICE SHE ALREADY FELT REWARDED, she promised to do this and she mentioned to me that when for a moment disburdened delighted he held her hand thanking her for the sacrifice she already felt rewarded, she promised to do this and she meant to me that when for a moment disburdened delighted held her hand by a king who flew a sack-house she already felt rewarded,SHE PROMISED TO DO THIS AND SHE MENTIONED TO ME THAT WHEN FOR A MOMENT DISBURDENED DELIGHTED HE HELD HER HAND THANKING HER FOR THE SACRIFICE SHE ALREADY FELT REWARDED,SHE PROMISED TO DO THIS AND SHE MEANT TO ME THAT WHEN FOR A MOMENT DISBURDENED DELIGHTED HELD HER HAND BY A KING WHO FLEW A SACKHOUSE SHE ALREADY FELT REWARDED,0.0,0.9,0.9,2.950000286102295,1.2427526712417603,0.13220136828962742
121-127105-0036,1.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/121-127105-0036_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/121-127105-0036_merged_inference.wav,BUT WAS THAT ALL HER REWARD ONE OF THE LADIES ASKED," ""'But was that all her reward?' one of the ladies asked."," But it was that all her revoke. One of the ladies asked,",BUT WAS THAT ALL HER REWARD ONE OF THE LADIES ASKED,BUT IT WAS THAT ALL HER REVOKE ONE OF THE LADIES ASKED,0.0,0.6363636363636364,0.6363636363636364,2.5422868728637695,1.0837948322296143,0.10729405097668109
1221-135766-0000,1.0s,13,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1221-135766-0000_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1221-135766-0000_merged_inference.wav,HOW STRANGE IT SEEMED TO THE SAD WOMAN AS SHE WATCHED THE GROWTH AND THE BEAUTY THAT BECAME EVERY DAY MORE BRILLIANT AND THE INTELLIGENCE THAT THREW ITS QUIVERING SUNSHINE OVER THE TINY FEATURES OF THIS CHILD, how strange it seemed to the sad woman as she watched the growth and the beauty that became every day more brilliant and the intelligence that threw its quivering sunshine over the tiny features of this child, how strange seemed to the sad woman she watched the growth and the beauty that came every day were brilliant of the intelligence that through its quitting sunshine lured the tiny features of this child,HOW STRANGE IT SEEMED TO THE SAD WOMAN AS SHE WATCHED THE GROWTH AND THE BEAUTY THAT BECAME EVERY DAY MORE BRILLIANT AND THE INTELLIGENCE THAT THREW ITS QUIVERING SUNSHINE OVER THE TINY FEATURES OF THIS CHILD,HOW STRANGE SEEMED TO THE SAD WOMAN SHE WATCHED THE GROWTH AND THE BEAUTY THAT CAME EVERY DAY WERE BRILLIANT OF THE INTELLIGENCE THAT THROUGH ITS QUITTING SUNSHINE LURED THE TINY FEATURES OF THIS CHILD,0.0,0.6486486486486487,0.6486486486486487,3.5064053535461426,1.2107449769973755,0.15243373457508427
1221-135766-0001,1.0s,17,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1221-135766-0001_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1221-135766-0001_merged_inference.wav,GOD AS A DIRECT CONSEQUENCE OF THE SIN WHICH MAN THUS PUNISHED HAD GIVEN HER A LOVELY CHILD WHOSE PLACE WAS ON THAT SAME DISHONOURED BOSOM TO CONNECT HER PARENT FOR EVER WITH THE RACE AND DESCENT OF MORTALS AND TO BE FINALLY A BLESSED SOUL IN HEAVEN, god as a direct consequence of the sin which man thus punished had given her a lovely child whose place was on that same dishonored bosom to connect her parent forever with the race and descent of mortals and to be finally a blessed soul in heaven, god as direct consequence and thus punish had given her a lovely child whose place was on that same dishonoured bosom to connect her spirit for ever with the race of hells and give her finally a blessed soul in heaven,GOD AS A DIRECT CONSEQUENCE OF THE SIN WHICH MAN THUS PUNISHED HAD GIVEN HER A LOVELY CHILD WHOSE PLACE WAS ON THAT SAME DISHONORED BOSOM TO CONNECT HER PARENT FOREVER WITH THE RACE AND DESCENT OF MORTALS AND TO BE FINALLY A BLESSED SOUL IN HEAVEN,GOD AS DIRECT CONSEQUENCE AND THUS PUNISH HAD GIVEN HER A LOVELY CHILD WHOSE PLACE WAS ON THAT SAME DISHONOURED BOSOM TO CONNECT HER SPIRIT FOR EVER WITH THE RACE OF HELLS AND GIVE HER FINALLY A BLESSED SOUL IN HEAVEN,0.041666666666666664,1.0,0.9583333333333334,2.7802839279174805,1.1675595045089722,0.15095062449490285
1221-135766-0002,1.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1221-135766-0002_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1221-135766-0002_merged_inference.wav,YET THESE THOUGHTS AFFECTED HESTER PRYNNE LESS WITH HOPE THAN APPREHENSION, Yet these thoughts affected Hester Prynne less with hope than apprehension., Yet these thoughts affected Hesprin less hope than apprehension.,YET THESE THOUGHTS AFFECTED HESTER PRYNNE LESS WITH HOPE THAN APPREHENSION,YET THESE THOUGHTS AFFECTED HESPRIN LESS HOPE THAN APPREHENSION,0.0,1.0,1.0,3.5786030292510986,1.188769817352295,0.10840725763067278
1221-135766-0003,1.0s,14,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/original/1221-135766-0003_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/merged/inference/1221-135766-0003_merged_inference.wav,THE CHILD HAD A NATIVE GRACE WHICH DOES NOT INVARIABLY CO EXIST WITH FAULTLESS BEAUTY ITS ATTIRE HOWEVER SIMPLE ALWAYS IMPRESSED THE BEHOLDER AS IF IT WERE THE VERY GARB THAT PRECISELY BECAME IT BEST, the child had a native grace which does not invariably co-exist with faultless beauty its attire however simple always impressed the beholder as if it were the very garb that precisely became it best, the child had a native crape which does not invariably coadust with bottle of beauty its attire however simple always impressed the beholder as if it were the very garb that precisely became it,THE CHILD HAD A NATIVE GRACE WHICH DOES NOT INVARIABLY COEXIST WITH FAULTLESS BEAUTY ITS ATTIRE HOWEVER SIMPLE ALWAYS IMPRESSED THE BEHOLDER AS IF IT WERE THE VERY GARB THAT PRECISELY BECAME IT BEST,THE CHILD HAD A NATIVE CRAPE WHICH DOES NOT INVARIABLY COADUST WITH BOTTLE OF BEAUTY ITS ATTIRE HOWEVER SIMPLE ALWAYS IMPRESSED THE BEHOLDER AS IF IT WERE THE VERY GARB THAT PRECISELY BECAME IT,0.02857142857142857,0.5142857142857142,0.48571428571428565,3.628986120223999,1.265992522239685,0.1566893725298334
