file_name,original_path,inference_path,ground_truth,original_transcript,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_30586420,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30586420.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30586420_inference.wav,中华民国训政时期约法,中华民国训政时期约法,中華民國訓政時期約法,0.0,0.5,0.5,3.207738876342773,1.9969367980957031,0.8980516420719766
common_voice_zh-TW_35101245,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35101245.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_35101245_inference.wav,照片会存入云端硬碟,照片会存入云端硬碟,照片会纯入云端硬碟,0.0,0.1111111111111111,0.1111111111111111,2.025851964950561,1.448320388793945,0.8095615701912408
common_voice_zh-TW_19227141,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19227141.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19227141_inference.wav,会让人置身事外,会让人置身事外,外大人置身事外,0.0,0.2857142857142857,0.2857142857142857,2.7962591648101807,2.6904139518737797,0.8458909416887402
common_voice_zh-TW_30962539,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30962539.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30962539_inference.wav,前镇之星自行车桥,前振之星自行车桥,前振之心自行遮球,0.125,0.5,0.375,2.2011313438415527,1.6663610935211182,0.8271770194614111
common_voice_zh-TW_26658309,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26658309.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_26658309_inference.wav,科学发展观,科学发展观,科学发展观,0.0,0.0,0.0,3.0632107257843018,2.097019910812378,0.8866497943048837
common_voice_zh-TW_22006760,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22006760.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22006760_inference.wav,中天大量报导韩国瑜后,中天大量报道韩国瑜后,中天大量报道韩国余后,0.1,0.2,0.1,2.122687578201294,1.4923622608184814,0.7832951864039361
common_voice_zh-TW_18851583,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18851583.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_18851583_inference.wav,总共能够容纳一百二十人,總共能容納120人,总共能容纳120人,0.6363636363636364,0.4545454545454545,-0.1818181818181818,2.9939749240875244,2.217629194259644,0.9188914144301618
common_voice_zh-TW_22460705,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460705.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22460705_inference.wav,积极参与区域事务,积极参与区域事务,积极参与区域事务,0.0,0.0,0.0,3.565598487854004,2.0444869995117188,0.8483377793429735
common_voice_zh-TW_22416996,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22416996.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22416996_inference.wav,转型正义调查报告书,轉型正義調查報告書,轉型正義調查報告書,0.5555555555555556,0.5555555555555556,0.0,3.706861972808838,2.192300796508789,0.8878036524165266
common_voice_zh-TW_21942074,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21942074.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_21942074_inference.wav,所以在水中前进,所以在水中前进,所以在水中前记,0.0,0.1428571428571428,0.1428571428571428,3.7140378952026367,1.9109036922454836,0.908322163136746
common_voice_zh-TW_30575783,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30575783.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30575783_inference.wav,高铁联外公路台南段,高铁连外公路台南段,高铁连外公路台南段,0.1111111111111111,0.1111111111111111,0.0,4.014610290527344,2.364254951477051,0.9176793470552606
common_voice_zh-TW_27841030,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27841030.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_27841030_inference.wav,非州的肯亚有赤道通过国境,非洲的肯尼亚有赤道通过国境,非洲肯亚有赤道通过国境,0.1666666666666666,0.1666666666666666,0.0,3.2764291763305664,1.910438179969788,0.9091609509942342
common_voice_zh-TW_22788770,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22788770.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22788770_inference.wav,床前明月光，低头吃便当,從前明月光低頭吃便當,安全您的房地投出便當,0.3,0.9,0.6000000000000001,2.953991174697876,1.762239933013916,0.8840679263326645
common_voice_zh-TW_22460711,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460711.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22460711_inference.wav,我们更会努力,我们更会努力。,我們更為努力,0.0,0.3333333333333333,0.3333333333333333,3.1740705966949463,2.030738115310669,0.8895911148126747
common_voice_zh-TW_33465007,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_33465007.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_33465007_inference.wav,能自处,男自处,来 试试,0.3333333333333333,1.0,0.6666666666666667,3.7693545818328857,1.6043320894241333,0.8916317074805871
common_voice_zh-TW_19866482,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19866482.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19866482_inference.wav,我想我们都是好人,我想我们都是好人,我想我们都是好人,0.0,0.0,0.0,3.632467031478882,1.986410140991211,0.8904535784272595
common_voice_zh-TW_35099765,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35099765.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_35099765_inference.wav,价值投资大师霍华马克斯,价值投资大师霍华马克思,價值投資大師霍華馬克思,0.0909090909090909,0.5454545454545454,0.4545454545454545,2.9963128566741943,1.4636311531066897,0.8681852007070565
common_voice_zh-TW_24831080,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24831080.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_24831080_inference.wav,从小街道写到大区域,从小街道写到大七亿,从小街道起到大区域,0.2222222222222222,0.1111111111111111,-0.1111111111111111,2.034339427947998,1.8608489036560056,0.6208150007152389
common_voice_zh-TW_18262747,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18262747.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_18262747_inference.wav,提早布局放眼未来,提早布局放眼未來,提早布局放眼未来,0.125,0.0,-0.125,3.524995803833008,1.8408849239349363,0.8579528496239223
common_voice_zh-TW_19313399,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19313399.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19313399_inference.wav,有些是描述黑死病之类的,有些是描述黑死病之類的,有些是描述黑死病之類的,0.0909090909090909,0.0909090909090909,0.0,2.088461875915528,1.5761538743972778,0.7905898139353685
common_voice_zh-TW_30160706,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30160706.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30160706_inference.wav,苗栗县头份市,苗栗縣頭份寺,料理和頭份是,0.5,0.8333333333333334,0.3333333333333333,2.883636474609375,1.7582294940948486,0.8797613263610061
common_voice_zh-TW_24478184,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24478184.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_24478184_inference.wav,好像也没法靠邮轮就是,好像也沒法靠郵輪就是,好像也没法靠游轮就是,0.3,0.1,-0.1999999999999999,2.724737405776977,1.677227020263672,0.8317172815123158
common_voice_zh-TW_18374700,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18374700.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_18374700_inference.wav,可以看出明显转变的痕迹,可以看出明显转变的痕迹,可以看出明显反电的痕迹,0.0,0.1818181818181818,0.1818181818181818,2.1236157417297363,1.860203742980957,0.655697027254768
common_voice_zh-TW_25356940,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25356940.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_25356940_inference.wav,请问发票可以存卡片吗？,请问发票可以存卡片吗?,請問沙票可以成卡片嗎?,0.0,0.5,0.5,3.485339403152466,1.7646684646606443,0.6202161336613
common_voice_zh-TW_18882793,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18882793.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_18882793_inference.wav,所花费的时间也降低到过去的十分之一,所花費的時間也降低到過去的十分之一,手花费的时间也降低到过去的十分之一,0.2352941176470588,0.0588235294117647,-0.1764705882352941,2.845639944076538,1.6979295015335083,0.845458218793049
common_voice_zh-TW_24719528,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24719528.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_24719528_inference.wav,还有其他案例可以分享吗？,还有其他案例可以分享吗?,还有其他案例可以分享吗?,0.0,0.0,0.0,2.8265936374664307,1.6266599893569946,0.8744082127464965
common_voice_zh-TW_19433609,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19433609.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19433609_inference.wav,你压力真的很大,你壓力真的很大,那壓力真的很大,0.1428571428571428,0.2857142857142857,0.1428571428571428,1.48791241645813,1.3355553150177002,0.5359061026554072
common_voice_zh-TW_30576959,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30576959.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30576959_inference.wav,不太安全,不太安全,不太安全,0.0,0.0,0.0,3.030000925064087,1.9747798442840576,0.8692658752547022
common_voice_zh-TW_24506432,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24506432.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_24506432_inference.wav,凶屁凶,凶屁凶,胸屁胸,0.0,0.6666666666666666,0.6666666666666666,3.61383318901062,1.9156787395477293,0.907033436726223
common_voice_zh-TW_22720637,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22720637.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22720637_inference.wav,尊严、团结、自信和公义,尊嚴、團結、自信和公義,尊嚴、團結、自信和國有義務,0.4444444444444444,0.7777777777777778,0.3333333333333333,3.2380893230438232,1.8891148567199707,0.8610133030952862
common_voice_zh-TW_26783756,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26783756.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_26783756_inference.wav,先要有民冶，民有和民享才能落实,先要有明智、明有和明想才能落實,谁要有名字、名友和名想才能落实?,0.4285714285714285,0.5,0.0714285714285714,2.9528040885925293,1.5851149559020996,0.7395174121669161
common_voice_zh-TW_19966223,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19966223.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19966223_inference.wav,因为频道不是开放式,因為平暴不是開放式,因為警報不是開放器,0.4444444444444444,0.5555555555555556,0.1111111111111111,2.4888100624084477,1.9998672008514404,0.9034031431197616
common_voice_zh-TW_26845481,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26845481.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_26845481_inference.wav,使得部分都会区的房价高不可攀,使得部分都会吃的房价高不可攀,使得部分不会去的房价都不可攀,0.0714285714285714,0.2142857142857142,0.1428571428571428,2.669548511505127,1.9926271438598635,0.8679427075682935
common_voice_zh-TW_22765239,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22765239.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22765239_inference.wav,政府有一些限制,政府有一些限制,政府留一些限制,0.0,0.1428571428571428,0.1428571428571428,2.991462469100952,1.56891131401062,0.5226649400447243
common_voice_zh-TW_30423060,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30423060.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30423060_inference.wav,工学北路,公學北陸,公学北路,0.75,0.25,-0.5,3.621308326721192,2.156318426132202,0.8542539504824183
common_voice_zh-TW_24477952,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477952.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_24477952_inference.wav,南厂指的是南非模式,南昌指的是南非模式。,南昌指的是南非模式,0.1111111111111111,0.1111111111111111,0.0,3.352466344833374,1.8055599927902224,0.8931008191258888
common_voice_zh-TW_27965590,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27965590.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_27965590_inference.wav,是那一个地区的特色？,是哪一个地区的特色?,是哪一個地區的特色?,0.1111111111111111,0.3333333333333333,0.2222222222222222,2.7238123416900635,2.1327567100524902,0.9210086833508736
common_voice_zh-TW_25964843,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25964843.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_25964843_inference.wav,六合摊商哀号,六合攤商哀嚎,六合攤商愛好,0.3333333333333333,0.5,0.1666666666666666,3.009950399398804,2.3430676460266118,0.9240981956523586
common_voice_zh-TW_30577330,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30577330.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30577330_inference.wav,可以保障市民的人身安全,可以保障市民的人身安全,可以保障市民的人身安全,0.0,0.0,0.0,3.7999536991119385,2.364835023880005,0.9193447292142892
common_voice_zh-TW_26946418,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26946418.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_26946418_inference.wav,就能稳稳的像万磁王一样,就能穩穩的像萬磁王一樣,就能穩穩的像萬磁王一樣,0.3636363636363636,0.3636363636363636,0.0,3.527369976043701,2.239793062210083,0.8951365090717454
common_voice_zh-TW_24793242,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24793242.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_24793242_inference.wav,支持国民党的人,支持国民党的人,支持国民党的人,0.0,0.0,0.0,3.22358775138855,1.6931560039520264,0.8668987453900713
common_voice_zh-TW_26658178,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26658178.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_26658178_inference.wav,建议照片要下个警语,建議照片要下個景域,建議照片要下得緊於,0.4444444444444444,0.4444444444444444,0.0,3.3038439750671387,1.7705565690994265,0.8930471284969786
common_voice_zh-TW_19323789,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19323789.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19323789_inference.wav,这么操作广告收入是提升的,这么操作广告收入是提升的,正的操作广告收入是提升的,0.0,0.1666666666666666,0.1666666666666666,2.050802230834961,1.7636911869049072,0.8096676826266311
common_voice_zh-TW_30583488,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30583488.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30583488_inference.wav,台湾铁路货运支线,台湾铁路货运支线,台湾铁路货运支线,0.0,0.0,0.0,3.048771858215332,1.4714078903198242,0.8549905889762617
common_voice_zh-TW_20008429,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20008429.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_20008429_inference.wav,爸爸捕鱼去，为什么还不回家,"爸爸不渝去,為什麼還不回家?",大大不允许为什么还不回家,0.4166666666666667,0.4166666666666667,0.0,2.372975349426269,1.660513401031494,0.8700490957906737
common_voice_zh-TW_22377129,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22377129.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22377129_inference.wav,期望至为殷切,期望自為一切,期望自為因求,0.5,0.6666666666666666,0.1666666666666666,2.268043279647827,2.029680013656616,0.6833764015027783
common_voice_zh-TW_19877948,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19877948.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19877948_inference.wav,为让小林村真正扎根,未讓小林村真正扎根,"为了小林村,争就加分",0.2222222222222222,0.5555555555555556,0.3333333333333333,2.8996353149414062,1.777139663696289,0.7195782750994526
common_voice_zh-TW_22323383,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22323383.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22323383_inference.wav,这三个月都要投入此工作,這三個月都要投入此工作,這三個月都要投入,0.1818181818181818,0.4545454545454545,0.2727272727272727,2.596160411834717,1.4342424869537354,0.5241417912386388
common_voice_zh-TW_35101255,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35101255.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_35101255_inference.wav,之前有一个口号用词,之前有一个口号用词,之前有一个口号用词,0.0,0.0,0.0,2.8507800102233887,1.3564932346343994,0.8099908367845374
common_voice_zh-TW_30460688,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30460688.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30460688_inference.wav,板桥一交流道,板橋1交流道,板槽一張樓道,0.3333333333333333,0.5,0.1666666666666666,2.4139862060546875,2.381908893585205,0.8957826947848746
common_voice_zh-TW_17458520,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17458520.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_17458520_inference.wav,那间工厂因营运不善要裁员,那間工廠因營運不善要裁員,那間工廠因營運不善要裁員,0.4166666666666667,0.4166666666666667,0.0,2.702357292175293,1.4463248252868652,0.8506153483143634
common_voice_zh-TW_21961000,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21961000.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_21961000_inference.wav,那我们下次再见啰，掰掰,那我们下次再见咯拜拜,那我们下次再见咯拜拜,0.3,0.3,0.0,2.9997751712799072,2.147113561630249,0.8843210693807007
common_voice_zh-TW_22773724,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22773724.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22773724_inference.wav,芋头西米露，更上一层楼,芋頭西米露更上一層樓,一頭新米露飛上一層樓,0.3,0.6,0.3,2.938160896301269,1.6069188117980957,0.6196176656666129
common_voice_zh-TW_25918527,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25918527.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_25918527_inference.wav,语音资料库的文字们,語音資料庫的文字門,語音資料獲得文字門,0.4444444444444444,0.5555555555555556,0.1111111111111111,3.3582706451416016,2.642216444015503,0.9202074482650632
common_voice_zh-TW_18262728,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18262728.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_18262728_inference.wav,很多事情,很多事情,很多事情,0.0,0.0,0.0,3.538939952850342,2.237110137939453,0.8995775472082672
common_voice_zh-TW_22417471,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22417471.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22417471_inference.wav,需要我们共同承担,需要我們共同承擔,需要我們共同承擔,0.25,0.25,0.0,3.4916586875915527,2.3045318126678467,0.890494840274984
common_voice_zh-TW_22771219,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22771219.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_22771219_inference.wav,若要人不知，除非挤墨汁,若要人不知除非己莫知,若要人不知 除非己莫知,0.3,0.3,0.0,3.753096103668213,2.230994939804077,0.9219772110032732
common_voice_zh-TW_31398834,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31398834.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_31398834_inference.wav,且物镜的焦距远短于目镜,且物镜的焦距远短于目镜,且物镜的焦距远短于目镜,0.0,0.0,0.0,3.213190078735352,1.965433120727539,0.914325296130326
common_voice_zh-TW_21329153,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21329153.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_21329153_inference.wav,自己理想的爱情,自己理想的爱情,自己冥想的爱情,0.0,0.1428571428571428,0.1428571428571428,3.4784984588623047,2.0949923992156982,0.8710620109400791
common_voice_zh-TW_19298888,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19298888.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19298888_inference.wav,行政院的目标之一,行政院的目標之一,行政院的目标之一,0.125,0.0,-0.125,2.608931541442871,1.8512492179870603,0.8462631762238586
common_voice_zh-TW_19239230,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19239230.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_19239230_inference.wav,如何一秒惹怒设计师,如何疫苗忍怒设计师,如何疫苗惹怒科技师,0.3333333333333333,0.4444444444444444,0.1111111111111111,2.230541229248047,2.035773038864136,0.8739077956028699
common_voice_zh-TW_31481504,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31481504.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_31481504_inference.wav,中和青年社会住宅,中和青年社会助长,中和青年社会助长,0.25,0.25,0.0,2.911961078643799,1.6726568937301636,0.8396649947518905
common_voice_zh-TW_30162128,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30162128.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_30162128_inference.wav,东西向快速公路东石嘉义线,东西上快速公路东石嘉义线,東西上快速公路東西加一線,0.0833333333333333,0.5833333333333334,0.5,3.0314717292785645,2.4116756916046143,0.8473833393019818
common_voice_zh-TW_27965762,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27965762.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_27965762_inference.wav,可将外漏之电流导地,可將萬路之天而打地,可见我若知天的大地,0.6666666666666666,0.7777777777777778,0.1111111111111111,2.345595359802246,2.031105756759644,0.9125736645404824
common_voice_zh-TW_27459932,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27459932.mp3,/homes/jiasin/NanoCodec/nemo_recons_wav_commonvoice_0.6kbps/common_voice_zh-TW_27459932_inference.wav,我巴不得乘火车的时间延长,我巴不得乘火車的時間延長,我幫顧的成果推了時間延長,0.3333333333333333,0.8333333333333334,0.5,2.973844528198242,1.6745824813842771,0.7971925175357387
