file_name,original_path,inference_path,ground_truth,original_transcript_raw,original_transcript,inference_transcript_raw,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi
1320-122612-0014,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0014.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122612-0014_inference.wav,THE EXAMINATION HOWEVER RESULTED IN NO DISCOVERY," The examination, however, resulted in no discovery.",THE EXAMINATION HOWEVER RESULTED IN NO DISCOVERY," The examination, however, resulted in no discovery.",THE EXAMINATION HOWEVER RESULTED IN NO DISCOVERY,0.0,0.0,0.0,4.091914176940918,1.5829715728759766,0.9076207326455306
1320-122612-0012,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0012.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122612-0012_inference.wav,EXTINGUISHED BRANDS WERE LYING AROUND A SPRING THE OFFALS OF A DEER WERE SCATTERED ABOUT THE PLACE AND THE TREES BORE EVIDENT MARKS OF HAVING BEEN BROWSED BY THE HORSES, extinguished brands were lying around a spring the offals of a deer were scattered about the place and the trees bore evident marks of having been browsed by the horses,EXTINGUISHED BRANDS WERE LYING AROUND A SPRING THE OFFALS OF A DEER WERE SCATTERED ABOUT THE PLACE AND THE TREES BORE EVIDENT MARKS OF HAVING BEEN BROWSED BY THE HORSES, extinguished brands were lying around a spring the offals of a deer were scattered about the place and the trees bore evident marks of having been browsed by the horses,EXTINGUISHED BRANDS WERE LYING AROUND A SPRING THE OFFALS OF A DEER WERE SCATTERED ABOUT THE PLACE AND THE TREES BORE EVIDENT MARKS OF HAVING BEEN BROWSED BY THE HORSES,0.0,0.0,0.0,4.15203332901001,1.4768059253692627,0.899455177826953
1320-122612-0016,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0016.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122612-0016_inference.wav,RUN BACK UNCAS AND BRING ME THE SIZE OF THE SINGER'S FOOT, run back uncas and bring me the size of the singer's foot,RUN BACK UNCAS AND BRING ME THE SIZE OF THE SINGERS FOOT," Run back, Uncas, and bring me the size of the singer's foot.",RUN BACK UNCAS AND BRING ME THE SIZE OF THE SINGERS FOOT,0.0,0.0,0.0,4.378846645355225,1.2356327772140503,0.9039993600398571
1320-122612-0008,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0008.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122612-0008_inference.wav,THE EYES OF THE WHOLE PARTY FOLLOWED THE UNEXPECTED MOVEMENT AND READ THEIR SUCCESS IN THE AIR OF TRIUMPH THAT THE YOUTH ASSUMED, The eyes of the whole party followed the unexpected movement and read their success in the air of triumph that the youth assumed.,THE EYES OF THE WHOLE PARTY FOLLOWED THE UNEXPECTED MOVEMENT AND READ THEIR SUCCESS IN THE AIR OF TRIUMPH THAT THE YOUTH ASSUMED, The eyes of the whole party followed the unexpected movement and read their success in the air of triumph that the youth assumed.,THE EYES OF THE WHOLE PARTY FOLLOWED THE UNEXPECTED MOVEMENT AND READ THEIR SUCCESS IN THE AIR OF TRIUMPH THAT THE YOUTH ASSUMED,0.0,0.0,0.0,4.4030303955078125,1.5630488395690918,0.9040825426965704
1320-122612-0005,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0005.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122612-0005_inference.wav,YET HERE ARE WE WITHIN A SHORT RANGE OF THE SCAROONS AND NOT A SIGN OF A TRAIL HAVE WE CROSSED," Yet here are we, within a short range of the Skaroons, and not a sign of a trail have we crossed.",YET HERE ARE WE WITHIN A SHORT RANGE OF THE SKAROONS AND NOT A SIGN OF A TRAIL HAVE WE CROSSED," Yet here are we within a short range of the Skaroons, and not a sign of a trail have we crossed.",YET HERE ARE WE WITHIN A SHORT RANGE OF THE SKAROONS AND NOT A SIGN OF A TRAIL HAVE WE CROSSED,0.0476190476190476,0.0476190476190476,0.0,4.373381614685059,1.3672926425933838,0.9005837912447134
1320-122612-0007,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122612/1320-122612-0007.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122612-0007_inference.wav,CHINGACHGOOK HAD CAUGHT THE LOOK AND MOTIONING WITH HIS HAND HE BADE HIM SPEAK," Chingachgook had caught the look, and motioning with his hand, he bade him speak.",CHINGACHGOOK HAD CAUGHT THE LOOK AND MOTIONING WITH HIS HAND HE BADE HIM SPEAK," Chingachgook had caught the look, and motioning with his hand he bade him speak.",CHINGACHGOOK HAD CAUGHT THE LOOK AND MOTIONING WITH HIS HAND HE BADE HIM SPEAK,0.0,0.0,0.0,4.310418128967285,1.2838221788406372,0.9071141215385888
1320-122617-0000,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0000.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0000_inference.wav,NOTWITHSTANDING THE HIGH RESOLUTION OF HAWKEYE HE FULLY COMPREHENDED ALL THE DIFFICULTIES AND DANGER HE WAS ABOUT TO INCUR," Notwithstanding the high resolution of Hawkeye, he fully comprehended all the difficulties and danger he was about to incur.",NOTWITHSTANDING THE HIGH RESOLUTION OF HAWKEYE HE FULLY COMPREHENDED ALL THE DIFFICULTIES AND DANGER HE WAS ABOUT TO INCUR," Notwithstanding the high resolution of Hawkeye, he fully comprehended all the difficulties and danger he was about to incur.",NOTWITHSTANDING THE HIGH RESOLUTION OF HAWKEYE HE FULLY COMPREHENDED ALL THE DIFFICULTIES AND DANGER HE WAS ABOUT TO INCUR,0.0,0.0,0.0,4.434845447540283,1.4233598709106443,0.8823073834543399
1320-122617-0027,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0027.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0027_inference.wav,AS SOON AS THESE DISPOSITIONS WERE MADE THE SCOUT TURNED TO DAVID AND GAVE HIM HIS PARTING INSTRUCTIONS," As soon as these dispositions were made, the scout turned to David and gave him his parting instructions.",AS SOON AS THESE DISPOSITIONS WERE MADE THE SCOUT TURNED TO DAVID AND GAVE HIM HIS PARTING INSTRUCTIONS," As soon as these dispositions were made, the scout turned to David and gave him his parting instructions.",AS SOON AS THESE DISPOSITIONS WERE MADE THE SCOUT TURNED TO DAVID AND GAVE HIM HIS PARTING INSTRUCTIONS,0.0,0.0,0.0,4.298964977264404,1.7239898443222046,0.9216806963042958
1320-122617-0035,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0035.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0035_inference.wav,THEN HEAVING A HEAVY SIGH PROBABLY AMONG THE LAST HE EVER DREW IN PINING FOR A CONDITION HE HAD SO LONG ABANDONED HE ADDED IT IS WHAT I WOULD WISH TO PRACTISE MYSELF AS ONE WITHOUT A CROSS OF BLOOD THOUGH IT IS NOT ALWAYS EASY TO DEAL WITH AN INDIAN AS YOU WOULD WITH A FELLOW CHRISTIAN, then heaving a heavy sigh probably among the last he ever drew in pining for a condition he had so long abandoned he added it is what i would wish to practise myself as one without a cross of blood though it is not always easy to deal with an indian as you would with a fellow christian,THEN HEAVING A HEAVY SIGH PROBABLY AMONG THE LAST HE EVER DREW IN PINING FOR A CONDITION HE HAD SO LONG ABANDONED HE ADDED IT IS WHAT I WOULD WISH TO PRACTISE MYSELF AS ONE WITHOUT A CROSS OF BLOOD THOUGH IT IS NOT ALWAYS EASY TO DEAL WITH AN INDIAN AS YOU WOULD WITH A FELLOW CHRISTIAN, then heaving a heavy sigh probably among the last he ever drew in pining for a condition he had so long abandoned he added it is what i would wish to practise myself as one without a cross of blood though it is not always easy to deal with an indian as you would with a fellow christian,THEN HEAVING A HEAVY SIGH PROBABLY AMONG THE LAST HE EVER DREW IN PINING FOR A CONDITION HE HAD SO LONG ABANDONED HE ADDED IT IS WHAT I WOULD WISH TO PRACTISE MYSELF AS ONE WITHOUT A CROSS OF BLOOD THOUGH IT IS NOT ALWAYS EASY TO DEAL WITH AN INDIAN AS YOU WOULD WITH A FELLOW CHRISTIAN,0.0,0.0,0.0,4.353335380554199,1.549257755279541,0.888568449793943
1320-122617-0036,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0036.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0036_inference.wav,GOD BLESS YOU FRIEND I DO BELIEVE YOUR SCENT IS NOT GREATLY WRONG WHEN THE MATTER IS DULY CONSIDERED AND KEEPING ETERNITY BEFORE THE EYES THOUGH MUCH DEPENDS ON THE NATURAL GIFTS AND THE FORCE OF TEMPTATION, god bless you friend i do believe your scent is not greatly wrong when the matter is duly considered and keeping eternity before the eyes though much depends on the natural gifts and the force of temptation,GOD BLESS YOU FRIEND I DO BELIEVE YOUR SCENT IS NOT GREATLY WRONG WHEN THE MATTER IS DULY CONSIDERED AND KEEPING ETERNITY BEFORE THE EYES THOUGH MUCH DEPENDS ON THE NATURAL GIFTS AND THE FORCE OF TEMPTATION, god bless you friend i do believe your sin is not greatly wrong when the matter is duly considered and keeping eternity before the eyes though much depends on the natural gifts and the force of temptation,GOD BLESS YOU FRIEND I DO BELIEVE YOUR SIN IS NOT GREATLY WRONG WHEN THE MATTER IS DULY CONSIDERED AND KEEPING ETERNITY BEFORE THE EYES THOUGH MUCH DEPENDS ON THE NATURAL GIFTS AND THE FORCE OF TEMPTATION,0.0,0.081081081081081,0.081081081081081,4.354989528656006,1.568183422088623,0.8809056494044714
1320-122617-0030,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0030.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0030_inference.wav,SO CHOOSE FOR YOURSELF TO MAKE A RUSH OR TARRY HERE, So choose for yourself to make a rush or tarry here.,SO CHOOSE FOR YOURSELF TO MAKE A RUSH OR TARRY HERE, So choose for yourself to make a rush or tarry here.,SO CHOOSE FOR YOURSELF TO MAKE A RUSH OR TARRY HERE,0.0,0.0,0.0,4.090182304382324,1.7751579284667969,0.912669325566351
1320-122617-0017,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0017.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0017_inference.wav,THEN AS IF SATISFIED OF THEIR SAFETY THE SCOUT LEFT HIS POSITION AND SLOWLY ENTERED THE PLACE," Then, as if satisfied of their safety, the scout left his position and slowly entered the place.",THEN AS IF SATISFIED OF THEIR SAFETY THE SCOUT LEFT HIS POSITION AND SLOWLY ENTERED THE PLACE," Then, as if satisfied of their safety, the scout left his position and slowly entered the place.",THEN AS IF SATISFIED OF THEIR SAFETY THE SCOUT LEFT HIS POSITION AND SLOWLY ENTERED THE PLACE,0.0,0.0,0.0,4.2953081130981445,1.697432518005371,0.9076472385157696
1320-122617-0005,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0005.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0005_inference.wav,THE BEAR SHOOK HIS SHAGGY SIDES AND THEN A WELL KNOWN VOICE REPLIED," The bear shook his shaggy sides, and then a well-known voice replied,",THE BEAR SHOOK HIS SHAGGY SIDES AND THEN A WELLKNOWN VOICE REPLIED," The bear shook his shaggy sides, and then a well-known voice replied,",THE BEAR SHOOK HIS SHAGGY SIDES AND THEN A WELLKNOWN VOICE REPLIED,0.0769230769230769,0.0769230769230769,0.0,4.371465682983398,1.7458069324493408,0.8781458012499741
1320-122617-0032,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0032.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0032_inference.wav,KEEP SILENT AS LONG AS MAY BE AND IT WOULD BE WISE WHEN YOU DO SPEAK TO BREAK OUT SUDDENLY IN ONE OF YOUR SHOUTINGS WHICH WILL SERVE TO REMIND THE INDIANS THAT YOU ARE NOT ALTOGETHER AS RESPONSIBLE AS MEN SHOULD BE, keep silent as long as may be and it would be wise when you do speak to break out suddenly in one of your shoutings which will serve to remind the indians that you are not altogether as responsible as men should be,KEEP SILENT AS LONG AS MAY BE AND IT WOULD BE WISE WHEN YOU DO SPEAK TO BREAK OUT SUDDENLY IN ONE OF YOUR SHOUTINGS WHICH WILL SERVE TO REMIND THE INDIANS THAT YOU ARE NOT ALTOGETHER AS RESPONSIBLE AS MEN SHOULD BE," Keep silent as long as may be, and it would be wise, when you do speak, to break out suddenly in one of your shoutings, which will serve to remind the Indians that you are not altogether as responsible as men should be.",KEEP SILENT AS LONG AS MAY BE AND IT WOULD BE WISE WHEN YOU DO SPEAK TO BREAK OUT SUDDENLY IN ONE OF YOUR SHOUTINGS WHICH WILL SERVE TO REMIND THE INDIANS THAT YOU ARE NOT ALTOGETHER AS RESPONSIBLE AS MEN SHOULD BE,0.0,0.0,0.0,4.425191879272461,1.453525424003601,0.8904388760797038
1320-122617-0020,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0020.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0020_inference.wav,THE SCOUT WHO HAD LEFT DAVID AT THE DOOR TO ASCERTAIN THEY WERE NOT OBSERVED THOUGHT IT PRUDENT TO PRESERVE HIS DISGUISE UNTIL ASSURED OF THEIR PRIVACY," The scout, who had left David at the door to ascertain they were not observed, thought it prudent to preserve his disguise until assured of their privacy.",THE SCOUT WHO HAD LEFT DAVID AT THE DOOR TO ASCERTAIN THEY WERE NOT OBSERVED THOUGHT IT PRUDENT TO PRESERVE HIS DISGUISE UNTIL ASSURED OF THEIR PRIVACY," The scout, who had left David at the door to ascertain they were not observed, thought it prudent to preserve his disguise until assured of their privacy.",THE SCOUT WHO HAD LEFT DAVID AT THE DOOR TO ASCERTAIN THEY WERE NOT OBSERVED THOUGHT IT PRUDENT TO PRESERVE HIS DISGUISE UNTIL ASSURED OF THEIR PRIVACY,0.0,0.0,0.0,4.388941764831543,1.663660764694214,0.9141091203045746
1320-122617-0009,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0009.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0009_inference.wav,I GREATLY MOURN THAT ONE SO WELL DISPOSED SHOULD DIE IN HIS IGNORANCE AND I HAVE SOUGHT A GOODLY HYMN CAN YOU LEAD ME TO HIM," I greatly mourn that one so well disposed should die in his ignorance, and I have sought a goodly hymn. Can you lead me to him?",I GREATLY MOURN THAT ONE SO WELL DISPOSED SHOULD DIE IN HIS IGNORANCE AND I HAVE SOUGHT A GOODLY HYMN CAN YOU LEAD ME TO HIM," I greatly mourn that one so well disposed should die in his ignorance, and I have sought a goodly hymn. Can you lead me to him?",I GREATLY MOURN THAT ONE SO WELL DISPOSED SHOULD DIE IN HIS IGNORANCE AND I HAVE SOUGHT A GOODLY HYMN CAN YOU LEAD ME TO HIM,0.0,0.0,0.0,4.041804313659668,1.3221439123153689,0.8869311839778853
1320-122617-0003,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0003.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0003_inference.wav,THERE WAS SOMETHING IN HIS AIR AND MANNER THAT BETRAYED TO THE SCOUT THE UTTER CONFUSION OF THE STATE OF HIS MIND, There was something in his air and manner that betrayed to the scout the utter confusion of the state of his mind.,THERE WAS SOMETHING IN HIS AIR AND MANNER THAT BETRAYED TO THE SCOUT THE UTTER CONFUSION OF THE STATE OF HIS MIND, There was something in his air and manner that betrayed to the scout the utter confusion of the state of his mind.,THERE WAS SOMETHING IN HIS AIR AND MANNER THAT BETRAYED TO THE SCOUT THE UTTER CONFUSION OF THE STATE OF HIS MIND,0.0,0.0,0.0,4.271480560302734,1.3145233392715454,0.884749423250097
1320-122617-0007,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0007.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0007_inference.wav,COME COME RETURNED HAWKEYE UNCASING HIS HONEST COUNTENANCE THE BETTER TO ASSURE THE WAVERING CONFIDENCE OF HIS COMPANION YOU MAY SEE A SKIN WHICH IF IT BE NOT AS WHITE AS ONE OF THE GENTLE ONES HAS NO TINGE OF RED TO IT THAT THE WINDS OF THE HEAVEN AND THE SUN HAVE NOT BESTOWED NOW LET US TO BUSINESS, come come returned hawkeye uncasing his honest countenance the better to assure the wavering confidence of his companion you may see a skin which if it be not as white as one of the gentle ones has no tinge of red to it that the winds of the heaven and the sun have not bestowed now let us to business,COME COME RETURNED HAWKEYE UNCASING HIS HONEST COUNTENANCE THE BETTER TO ASSURE THE WAVERING CONFIDENCE OF HIS COMPANION YOU MAY SEE A SKIN WHICH IF IT BE NOT AS WHITE AS ONE OF THE GENTLE ONES HAS NO TINGE OF RED TO IT THAT THE WINDS OF THE HEAVEN AND THE SUN HAVE NOT BESTOWED NOW LET US TO BUSINESS, come come returned hawkeye uncasing his honest countenance the better to assure the wavering confidence of his companion you may see a skin which if it be not as white as one of the gentle ones has no tinge of red to it that the winds of the heaven and the sun have not bestowed now let us to business,COME COME RETURNED HAWKEYE UNCASING HIS HONEST COUNTENANCE THE BETTER TO ASSURE THE WAVERING CONFIDENCE OF HIS COMPANION YOU MAY SEE A SKIN WHICH IF IT BE NOT AS WHITE AS ONE OF THE GENTLE ONES HAS NO TINGE OF RED TO IT THAT THE WINDS OF THE HEAVEN AND THE SUN HAVE NOT BESTOWED NOW LET US TO BUSINESS,0.0,0.0,0.0,4.394626617431641,1.5031951665878296,0.8956150117244488
1320-122617-0014,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0014.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0014_inference.wav,THEY DREW BACK A LITTLE FROM THE ENTRANCE AND MOTIONED TO THE SUPPOSED CONJURER TO ENTER," They drew back a little from the entrance, and motioned to the supposed conjurer to enter.",THEY DREW BACK A LITTLE FROM THE ENTRANCE AND MOTIONED TO THE SUPPOSED CONJURER TO ENTER," They drew back a little from the entrance, and motioned to the supposed conjurer to enter.",THEY DREW BACK A LITTLE FROM THE ENTRANCE AND MOTIONED TO THE SUPPOSED CONJURER TO ENTER,0.0,0.0,0.0,4.404818058013916,1.4694727659225464,0.8926566397159312
1320-122617-0024,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0024.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0024_inference.wav,BUT HAWKEYE WHO WAS TOO MUCH OCCUPIED WITH HIS OWN THOUGHTS TO NOTE THE MOVEMENT CONTINUED SPEAKING MORE TO HIMSELF THAN TO HIS COMPANION," but Hawkeye, who was too much occupied with his own thoughts to note the movement, continued speaking more to himself than to his companion.",BUT HAWKEYE WHO WAS TOO MUCH OCCUPIED WITH HIS OWN THOUGHTS TO NOTE THE MOVEMENT CONTINUED SPEAKING MORE TO HIMSELF THAN TO HIS COMPANION," But Hawkeye, who was too much occupied with his own thoughts to note the movement, continued speaking more to himself than to his companion.",BUT HAWKEYE WHO WAS TOO MUCH OCCUPIED WITH HIS OWN THOUGHTS TO NOTE THE MOVEMENT CONTINUED SPEAKING MORE TO HIMSELF THAN TO HIS COMPANION,0.0,0.0,0.0,4.328544616699219,1.6188277006149292,0.8928633534374912
1320-122617-0023,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0023.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0023_inference.wav,UNCAS WHO HAD ALREADY APPROACHED THE DOOR IN READINESS TO LEAD THE WAY NOW RECOILED AND PLACED HIMSELF ONCE MORE IN THE BOTTOM OF THE LODGE, uncas who had already approached the door in readiness to lead the way now recoiled and placed himself once more in the bottom of the lodge,UNCAS WHO HAD ALREADY APPROACHED THE DOOR IN READINESS TO LEAD THE WAY NOW RECOILED AND PLACED HIMSELF ONCE MORE IN THE BOTTOM OF THE LODGE, uncas who had already approached the door in readiness to lead the way now recoiled and placed himself once more in the bottom of the lodge,UNCAS WHO HAD ALREADY APPROACHED THE DOOR IN READINESS TO LEAD THE WAY NOW RECOILED AND PLACED HIMSELF ONCE MORE IN THE BOTTOM OF THE LODGE,0.0,0.0,0.0,4.396636009216309,1.707277536392212,0.8873888181217461
1320-122617-0040,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0040.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0040_inference.wav,HE HAD NO OCCASION TO DELAY FOR AT THE NEXT INSTANT A BURST OF CRIES FILLED THE OUTER AIR AND RAN ALONG THE WHOLE EXTENT OF THE VILLAGE," He had no occasion to delay, for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village.",HE HAD NO OCCASION TO DELAY FOR AT THE NEXT INSTANT A BURST OF CRIES FILLED THE OUTER AIR AND RAN ALONG THE WHOLE EXTENT OF THE VILLAGE," He had no occasion to delay, for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village.",HE HAD NO OCCASION TO DELAY FOR AT THE NEXT INSTANT A BURST OF CRIES FILLED THE OUTER AIR AND RAN ALONG THE WHOLE EXTENT OF THE VILLAGE,0.0,0.0,0.0,4.354679107666016,1.4543641805648804,0.8882189224836778
1320-122617-0011,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0011.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0011_inference.wav,THE LODGE IN WHICH UNCAS WAS CONFINED WAS IN THE VERY CENTER OF THE VILLAGE AND IN A SITUATION PERHAPS MORE DIFFICULT THAN ANY OTHER TO APPROACH OR LEAVE WITHOUT OBSERVATION, the lodge in which uncas was confined was in the very centre of the village and in a situation perhaps more difficult than any other to approach or leave without observation,THE LODGE IN WHICH UNCAS WAS CONFINED WAS IN THE VERY CENTRE OF THE VILLAGE AND IN A SITUATION PERHAPS MORE DIFFICULT THAN ANY OTHER TO APPROACH OR LEAVE WITHOUT OBSERVATION," The lodge in which Uncas was confined was in the very center of the village, and in a situation perhaps more difficult than any other to approach or leave without observation.",THE LODGE IN WHICH UNCAS WAS CONFINED WAS IN THE VERY CENTER OF THE VILLAGE AND IN A SITUATION PERHAPS MORE DIFFICULT THAN ANY OTHER TO APPROACH OR LEAVE WITHOUT OBSERVATION,0.064516129032258,0.0,-0.064516129032258,4.352174758911133,1.3828191757202148,0.8849042666303283
1320-122617-0018,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0018.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0018_inference.wav,IT WAS SILENT AND GLOOMY BEING TENANTED SOLELY BY THE CAPTIVE AND LIGHTED BY THE DYING EMBERS OF A FIRE WHICH HAD BEEN USED FOR THE PURPOSED OF COOKERY, it was silent and gloomy being tenanted solely by the captive and lighted by the dying embers of a fire which had been used for the purpose of cookery,IT WAS SILENT AND GLOOMY BEING TENANTED SOLELY BY THE CAPTIVE AND LIGHTED BY THE DYING EMBERS OF A FIRE WHICH HAD BEEN USED FOR THE PURPOSE OF COOKERY," It was silent and gloomy, being tenanted solely by the captive, and lighted by the dying embers of a fire which had been used for the purpose of cookery.",IT WAS SILENT AND GLOOMY BEING TENANTED SOLELY BY THE CAPTIVE AND LIGHTED BY THE DYING EMBERS OF A FIRE WHICH HAD BEEN USED FOR THE PURPOSE OF COOKERY,0.0344827586206896,0.0344827586206896,0.0,4.417376518249512,1.2947759628295898,0.8895983061679393
1320-122617-0031,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0031.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0031_inference.wav,BRAVELY AND GENEROUSLY HAS HE BATTLED IN MY BEHALF AND THIS AND MORE WILL I DARE IN HIS SERVICE," Bravely and generously has he battled in my behalf, and this and more will I dare in his service.",BRAVELY AND GENEROUSLY HAS HE BATTLED IN MY BEHALF AND THIS AND MORE WILL I DARE IN HIS SERVICE," Bravely and generously has he battled in my behalf, and this and more will I dare in his service.",BRAVELY AND GENEROUSLY HAS HE BATTLED IN MY BEHALF AND THIS AND MORE WILL I DARE IN HIS SERVICE,0.0,0.0,0.0,4.419944286346436,1.414354920387268,0.8964576524037082
1320-122617-0010,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0010.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0010_inference.wav,THE TASK WILL NOT BE DIFFICULT RETURNED DAVID HESITATING THOUGH I GREATLY FEAR YOUR PRESENCE WOULD RATHER INCREASE THAN MITIGATE HIS UNHAPPY FORTUNES," ""'The task will not be difficult,' returned David, hesitating, ""'though I greatly fear your presence would rather increase ""'than mitigate his unhappy fortunes.'",THE TASK WILL NOT BE DIFFICULT RETURNED DAVID HESITATING THOUGH I GREATLY FEAR YOUR PRESENCE WOULD RATHER INCREASE THAN MITIGATE HIS UNHAPPY FORTUNES," The task will not be difficult, returned David, hesitating, though I greatly fear your presence would rather increase than mitigate his unhappy fortunes.",THE TASK WILL NOT BE DIFFICULT RETURNED DAVID HESITATING THOUGH I GREATLY FEAR YOUR PRESENCE WOULD RATHER INCREASE THAN MITIGATE HIS UNHAPPY FORTUNES,0.0,0.0,0.0,4.500140190124512,1.4463094472885132,0.8937196196824807
1320-122617-0015,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0015.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0015_inference.wav,BUT THE BEAR INSTEAD OF OBEYING MAINTAINED THE SEAT IT HAD TAKEN AND GROWLED," But the bear, instead of obeying, maintained the seat it had taken and growled.",BUT THE BEAR INSTEAD OF OBEYING MAINTAINED THE SEAT IT HAD TAKEN AND GROWLED," But the bear, instead of obeying, maintained the seat it had taken, and growled.",BUT THE BEAR INSTEAD OF OBEYING MAINTAINED THE SEAT IT HAD TAKEN AND GROWLED,0.0,0.0,0.0,4.393035411834717,1.9202666282653809,0.9025976100765164
1320-122617-0021,/homes/jiasin/librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0021.flac,/homes/jiasin/focalcodec/recons_50Hz/all_outputs_inference/1320-122617-0021_inference.wav,WHAT SHALL WE DO WITH THE MINGOES AT THE DOOR THEY COUNT SIX AND THIS SINGER IS AS GOOD AS NOTHING," What shall we do with the mingos at the door? They count six, and this singer is as good as nothing.",WHAT SHALL WE DO WITH THE MINGOS AT THE DOOR THEY COUNT SIX AND THIS SINGER IS AS GOOD AS NOTHING," What shall we do with the mingos at the door? They count six, and this singer is as good as nothing.",WHAT SHALL WE DO WITH THE MINGOS AT THE DOOR THEY COUNT SIX AND THIS SINGER IS AS GOOD AS NOTHING,0.0476190476190476,0.0476190476190476,0.0,4.433826923370361,1.4630069732666016,0.8932310402582321
