file_name,original_path,inference_path,ground_truth,original_transcript_raw,original_transcript,inference_transcript_raw,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_22362272,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22362272.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22362272_inference.wav,比方说「资讯管理学系」的本体是管理,"比方说,资讯管理学系的本体是管理",比方说资讯管理学系的本体是管理,"比方说,咨询管理学系的本体是管理",比方说咨询管理学系的本体是管理,0.0,0.1333333333333333,0.1333333333333333,3.226978063583374,1.3109328746795654,0.6187471954831518
common_voice_zh-TW_27166244,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27166244.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27166244_inference.wav,搜不太到相关资料,搜不太到相關資料,搜不太到相關資料,說不太到相關資料,说不太到相关资料,0.25,0.125,-0.125,3.538180112838745,1.388145923614502,0.8303756943340916
common_voice_zh-TW_24719527,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24719527.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24719527_inference.wav,好像可以去重新定义,好像可以去重新定义,好像可以去重新定义,好像可以去重新定义,好像可以去重新定义,0.0,0.0,0.0,3.758166551589966,1.2814151048660278,0.7664593926808418
common_voice_zh-TW_31322734,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31322734.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31322734_inference.wav,前天餐厅还是正常运作中,前天餐厅还是正常运作中,前天餐厅还是正常运作中,闲天餐厅还是正常运作中,闲天餐厅还是正常运作中,0.0,0.0909090909090909,0.0909090909090909,3.3505687713623047,1.146345615386963,0.823164281522262
common_voice_zh-TW_21960431,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21960431.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_21960431_inference.wav,我早上睡过头了,我早上睡过头了。,我早上睡过头了,我早上睡过头了。,我早上睡过头了,0.0,0.0,0.0,3.9284396171569824,1.4994323253631592,0.8000442882342297
common_voice_zh-TW_21270521,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21270521.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_21270521_inference.wav,才能将问题一一破解,才能将问题一一布解,才能将问题一一布解,才能将问题一一布局,才能将问题一一布局,0.1111111111111111,0.2222222222222222,0.1111111111111111,3.483135938644409,1.1396033763885498,0.6561154467589054
common_voice_zh-TW_24478273,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24478273.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24478273_inference.wav,假议题应该有新闻热度,甲乙醍應該有新聞熱度,甲乙醍應該有新聞熱度,甲乙庭應該有新聞熱度,甲乙庭應該有新聞熱度,0.7,0.7,0.0,3.923800230026245,1.5111653804779053,0.8396871647890508
common_voice_zh-TW_30481664,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30481664.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30481664_inference.wav,其实很多是低成本的建置,其实很多是低成本的建制,其实很多是低成本的建制,其实很多是低成本的建制,其实很多是低成本的建制,0.0909090909090909,0.0909090909090909,0.0,3.2301721572875977,1.3212271928787231,0.7884912471261594
common_voice_zh-TW_24846785,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24846785.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24846785_inference.wav,有看到很多人,有看到很多人,有看到很多人,有看到很多人,有看到很多人,0.0,0.0,0.0,3.0367798805236816,1.2773306369781494,0.7935520776828572
common_voice_zh-TW_24697513,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24697513.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24697513_inference.wav,日本的榻榻米与芥末,日本的榻榻米与芥末,日本的榻榻米与芥末,日本的高見 與 季末,日本的高見與季末,0.0,0.5555555555555556,0.5555555555555556,2.844266414642334,1.2386112213134766,0.7781699016500343
common_voice_zh-TW_20860424,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20860424.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_20860424_inference.wav,并不是战斗力破表的神兽,并不是战斗力破表的神兽,并不是战斗力破表的神兽,并不是战斗力破表的神兽,并不是战斗力破表的神兽,0.0,0.0,0.0,2.166992664337158,1.21099591255188,0.7033156927876846
common_voice_zh-TW_30336527,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30336527.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30336527_inference.wav,等等会乱讲话测试,等等會亂講話測試,等等会乱讲话测试,等等亏乱点趴测试,等等亏乱点趴测试,0.0,0.375,0.375,2.6164681911468506,1.5635755062103271,0.8123500897494729
common_voice_zh-TW_18941418,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18941418.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_18941418_inference.wav,基地邻近古迹「紫藤庐」,基地鄰近古蹟子藤爐,基地鄰近古蹟子藤爐,基地零件裹及子騰螺,基地零件裹及子騰螺,0.4444444444444444,0.7777777777777778,0.3333333333333333,3.0095789432525635,1.2427256107330322,0.5904011307761138
common_voice_zh-TW_30575862,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30575862.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30575862_inference.wav,员林大排两侧高架道路,圆林大排两侧高架道路,圆林大排两侧高架道路,园林大排有两侧高架道路,园林大排有两侧高架道路,0.1,0.2,0.1,3.0485026836395264,1.2368083000183103,0.824002396042672
common_voice_zh-TW_19313424,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19313424.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19313424_inference.wav,圆周率是三点一四一五九二六,圓周率是3.1415926,圓周率是,元周率是3.1415926,元周率是,0.7692307692307693,0.7692307692307693,0.0,2.268932342529297,1.0600959062576294,0.515331754708728
common_voice_zh-TW_20289632,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20289632.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_20289632_inference.wav,有时连同店员也是,有时连同电源也是,有时连同电源也是,有时连同电影院也是,有时连同电影院也是,0.25,0.375,0.125,3.357510089874268,1.2924423217773438,0.7398980589652091
common_voice_zh-TW_27965505,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27965505.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27965505_inference.wav,这是描写耶一时代的社会风气？,社区描写 越移时代的社会风气,社区描写越移时代的社会风气,"社區苗籽,業餘時代的社會風氣",社区苗籽业余时代的社会风气,0.35714285714285715,0.5,0.14285714285714285,2.856165170669556,1.1471257209777832,0.8235217522562999
common_voice_zh-TW_27165871,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27165871.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27165871_inference.wav,居民和文化呈现过渡性和多样性,居民和文化呈现过渡性和多样性,居民和文化呈现过渡性和多样性,居民和文化呈现孤独性和多样性,居民和文化呈现孤独性和多样性,0.0,0.1428571428571428,0.1428571428571428,3.3341660499572754,1.3425532579421997,0.8323306636258275
common_voice_zh-TW_19324068,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19324068.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19324068_inference.wav,彼此一起花心力经营关系,彼此一起花心力经营关系,彼此一起花心力经营关系,彼此一起花心力经营关系,彼此一起花心力经营关系,0.0,0.0,0.0,3.5151402950286865,1.2043309211730957,0.7276031508939032
common_voice_zh-TW_24477759,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477759.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24477759_inference.wav,在台湾早被骂到臭头,在台灣早被罵到臭頭,在台湾早被骂到臭头,在台灣作弊馬到出頭,在台湾作弊马到出头,0.0,0.4444444444444444,0.4444444444444444,3.225374221801758,1.2648861408233645,0.7902777191726271
common_voice_zh-TW_19732202,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19732202.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19732202_inference.wav,又省掉一堆钱,要省掉一堆錢,要省掉一堆錢,又想掉一堆錢,又想掉一堆錢,0.3333333333333333,0.3333333333333333,0.0,4.184913635253906,1.1046117544174194,0.8017152040639723
common_voice_zh-TW_31313844,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31313844.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31313844_inference.wav,我们要让台湾经济脱胎换骨,我们要让台湾经济脱胎换骨,我们要让台湾经济脱胎换骨,我們要讓台灣經濟脫胎換骨,我们要让台湾经济脱胎换骨,0.0,0.0,0.0,3.3378710746765137,1.3159037828445437,0.8089916064503924
common_voice_zh-TW_30162738,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30162738.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30162738_inference.wav,把卖不到的库存游戏都拿来,把賣不到的庫存遊戲都拿來,把賣不到的庫存遊戲都拿來,把賣不到的庫存遊戲都拿來,把賣不到的庫存遊戲都拿來,0.4166666666666667,0.4166666666666667,0.0,2.265672206878662,1.1901026964187622,0.7314420271620133
common_voice_zh-TW_32426384,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32426384.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_32426384_inference.wav,世贸国家公园社区,世贸国家公园社区,世贸国家公园社区,世貿國家公園社區,世贸国家公园社区,0.0,0.0,0.0,4.040903568267822,1.3980252742767334,0.874853140765259
common_voice_zh-TW_30459912,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30459912.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30459912_inference.wav,台东线铁路隧道,排東線鐵路隧道,排东线铁路隧道,陪冬天去路水道,陪冬天去路水道,0.14285714285714285,0.7142857142857143,0.5714285714285714,3.323558807373047,1.2390003204345703,0.7734371992753266
common_voice_zh-TW_22288167,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22288167.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22288167_inference.wav,处分后已调离导师职务,处分后已调离导师职务,处分后已调离导师职务,处分后已调离导师职务,处分后已调离导师职务,0.0,0.0,0.0,3.722201824188232,1.2709691524505615,0.747387602860998
common_voice_zh-TW_24577828,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24577828.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_24577828_inference.wav,不要用军队攻打台湾,不要用軍隊攻打台灣,不要用军队攻打台湾,不要用軍隊攻打台灣,不要用军队攻打台湾,0.0,0.0,0.0,2.6067848205566406,1.2248977422714231,0.704536032497162
common_voice_zh-TW_22006054,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22006054.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22006054_inference.wav,牛奶咖啡的牛奶比较多,牛奶咖啡的牛奶比较多,牛奶咖啡的牛奶比较多,牛奶咖啡的牛奶比较多,牛奶咖啡的牛奶比较多,0.0,0.0,0.0,3.8794329166412354,1.2810137271881104,0.8032846101002858
common_voice_zh-TW_32500788,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32500788.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_32500788_inference.wav,捷运松江南京站,捷运松江南京站,捷运松江南京站,捷运松江南京站,捷运松江南京站,0.0,0.0,0.0,3.935228109359741,1.2952492237091064,0.8238441122256452
common_voice_zh-TW_27965594,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27965594.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27965594_inference.wav,水稻和杂粮作物的主要分界,雪大汗雜糧作物的主要分界,雪大汗雜糧作物的主要分界,雪道和展覽貨物的古雅分歇。,雪道和展覽貨物的古雅分歇,0.4166666666666667,0.6666666666666666,0.2499999999999999,2.4051177501678467,1.3178761005401611,0.825096223472178
common_voice_zh-TW_32426128,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32426128.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_32426128_inference.wav,一条渔船由河口向内陆缓慢行驶,一条渔船由河口向内陆缓慢行驶,一条渔船由河口向内陆缓慢行驶,一条渔船由河口向内陆缓慢行驶,一条渔船由河口向内陆缓慢行驶,0.0,0.0,0.0,3.104598045349121,1.237421989440918,0.8383142959027692
common_voice_zh-TW_22927758,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22927758.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22927758_inference.wav,这样意义好像满小的,这样意义好像蛮少的,这样意义好像蛮少的,這樣意義好像蠻少的,這樣意義好像蠻少的,0.2222222222222222,0.5555555555555556,0.3333333333333333,3.4072601795196533,1.2194101810455322,0.706117872835118
common_voice_zh-TW_20577791,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20577791.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_20577791_inference.wav,表示就真的有这么多人爱看这些消息,表示就真的有這麼多人愛看這些消息,表示就真的有这么多人爱看这些消息,表示就真的有這麼多人愛看這些消息,表示就真的有这么多人爱看这些消息,0.0,0.0,0.0,1.5027538537979126,1.1053082942962646,0.5494742029764724
common_voice_zh-TW_26715920,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26715920.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_26715920_inference.wav,试回答下列问题,是回答下列問題,是回答下列问题,是回答下列問題,是回答下列问题,0.14285714285714285,0.14285714285714285,0.0,2.0085015296936035,1.0937012434005735,0.6049761741177578
common_voice_zh-TW_30729558,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30729558.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30729558_inference.wav,野生动物重要栖息环境,野生动物重要栖息环境,野生动物重要栖息环境,野生动物中要栖息繁静,野生动物中要栖息繁静,0.0,0.3,0.3,2.5757734775543213,1.1023708581924438,0.7433345323879244
common_voice_zh-TW_18718283,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18718283.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_18718283_inference.wav,与其他的议事组安全组新闻组一样,與其他的醫事組、安全組、新聞組一樣,與其他的醫事組安全組新聞組一樣,与其他等一时阻拦选择行为就一样,与其他等一时阻拦选择行为就一样,0.4666666666666667,0.6666666666666666,0.1999999999999999,1.2854536771774292,1.1743370294570925,0.5877471263031357
common_voice_zh-TW_20860813,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20860813.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_20860813_inference.wav,或许因为套用国发会的模式,或许因为套用国发会的模式,或许因为套用国发会的模式,或许因为套用活发会议的模式,或许因为套用活发会议的模式,0.0,0.1666666666666666,0.1666666666666666,2.5767438411712646,1.277491569519043,0.7500415236613942
common_voice_zh-TW_21544176,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21544176.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_21544176_inference.wav,二楼以上租金水准,二楼以上租金水准,二楼以上租金水准,爱老以上租金水准,爱老以上租金水准,0.0,0.25,0.25,3.761962890625,1.381650686264038,0.786350387026932
common_voice_zh-TW_21943199,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21943199.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_21943199_inference.wav,比黄昏还要昏黄的东西,比黃昏還要昏黃的東西,比黃昏還要昏黃的東西,比黄昏还要昏黄的东西,比黄昏还要昏黄的东西,0.4,0.0,-0.4,3.542319059371948,1.2155396938323977,0.7833123436556982
common_voice_zh-TW_22720585,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22720585.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22720585_inference.wav,都要清楚认识,都要清楚認識,都要清楚認識,都要清楚認識,都要清楚認識,0.3333333333333333,0.3333333333333333,0.0,3.0015432834625244,1.139498591423035,0.6807364435817734
common_voice_zh-TW_22019565,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22019565.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22019565_inference.wav,老师傅们只是逐渐凋零,老师傅们只是逐渐凋零,老师傅们只是逐渐凋零,老师傅们只是逐渐凋零,老师傅们只是逐渐凋零,0.0,0.0,0.0,4.022351741790772,1.468169927597046,0.8378691991995719
common_voice_zh-TW_22460564,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460564.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22460564_inference.wav,提升生活照顾,提升生活照顾,提升生活照顾,提升生活照顾,提升生活照顾,0.0,0.0,0.0,4.271659851074219,1.2027941942214966,0.836525952812993
common_voice_zh-TW_31322523,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31322523.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_31322523_inference.wav,基隆市七堵区及暖暖区交界处,基隆市七堵区及暖暖区交界处,基隆市七堵区及暖暖区交界处,肌肉室氣肚區及男人區交界處,肌肉室气肚区及男人区交界处,0.0,0.5384615384615384,0.5384615384615384,3.4492881298065186,1.1129493713378906,0.8169784141943458
common_voice_zh-TW_27003733,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27003733.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_27003733_inference.wav,召开第一次大陆会议,召开第一次大陆会议,召开第一次大陆会议,召开第一次大陆会议,召开第一次大陆会议,0.0,0.0,0.0,3.277661800384521,1.2440176010131836,0.811967819557365
common_voice_zh-TW_30160523,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30160523.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30160523_inference.wav,发现我另一台主机可以,发现我另外一台主机可以,发现我另外一台主机可以,发现我另外一台主机可以,发现我另外一台主机可以,0.1,0.1,0.0,3.5269432067871094,1.2290382385253906,0.8128241698869844
common_voice_zh-TW_21946212,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21946212.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_21946212_inference.wav,为何台湾会有新闻媒体,为何台湾会有新闻媒体?,为何台湾会有新闻媒体,為何台灣會有新聞媒體?,为何台湾会有新闻媒体,0.0,0.0,0.0,3.36446499824524,1.4195507764816284,0.8017157925130118
common_voice_zh-TW_19227279,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19227279.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19227279_inference.wav,除了托育、托幼以外,除了脱浴脱肉以外,除了脱浴脱肉以外,除了脱衣脱肉以外,除了脱衣脱肉以外,0.5,0.5,0.0,2.503191471099853,1.096882939338684,0.7141910298462026
common_voice_zh-TW_32426102,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32426102.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_32426102_inference.wav,孔宅儿童游戏场,恐在儿童游戏场,恐在儿童游戏场,空在儿童游戏场,空在儿童游戏场,0.2857142857142857,0.2857142857142857,0.0,3.799939393997192,1.4686596393585205,0.8289606311224964
common_voice_zh-TW_25918496,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_25918496.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_25918496_inference.wav,在脸书买广告,在臉書買廣告,在臉書買廣告,在臉書買廣告,在臉書買廣告,0.6666666666666666,0.6666666666666666,0.0,3.468820810317993,1.298451542854309,0.7767730455912121
common_voice_zh-TW_19423496,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19423496.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_19423496_inference.wav,希望来的是能够作决定的人,希望來的是能夠做決定的人,希望來的是能夠做決定的人,希望來的是能夠做決定的人,希望來的是能夠做決定的人,0.3333333333333333,0.3333333333333333,0.0,3.1509156227111816,1.3248499631881714,0.7043965521957746
common_voice_zh-TW_26743111,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26743111.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_26743111_inference.wav,法律之前人人平等,法律之前人人平等,法律之前人人平等,法律之前人人平等,法律之前人人平等,0.0,0.0,0.0,2.5935025215148926,1.1653248071670532,0.7487884882439432
common_voice_zh-TW_22460745,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460745.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22460745_inference.wav,全球及区域,全球级区域,全球级区域,全球级区域,全球级区域,0.2,0.2,0.0,4.280913352966309,1.8459596633911133,0.8200405226812414
common_voice_zh-TW_22109155,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22109155.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_22109155_inference.wav,机器才能深度学习,机器才能深度学习,机器才能深度学习,机器才能深度学习,机器才能深度学习,0.0,0.0,0.0,3.599149227142334,1.4376457929611206,0.8182507895253975
common_voice_zh-TW_30336408,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30336408.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_30336408_inference.wav,安心的走在路上,安心地走在路上。,安心地走在路上,安心地走在路上,安心地走在路上,0.1428571428571428,0.1428571428571428,0.0,3.697866916656494,1.398498296737671,0.8386700227366815
common_voice_zh-TW_18998492,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18998492.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_18998492_inference.wav,如有结论亦请提出研究,"如有結論,亦請提出研究。",如有結論亦請提出研究,"如有結論,應請提出研究",如有結論應請提出研究,0.3,0.4,0.1,3.872218132019043,1.4013580083847046,0.8130969639832073
common_voice_zh-TW_21941455,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21941455.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_21941455_inference.wav,我妈妈说不可以在外面待太晚,我妈妈说不可以在外面待太晚哦,我妈妈说不可以在外面待太晚哦,我妈妈说不可以在外面待太晚哦,我妈妈说不可以在外面待太晚哦,0.0769230769230769,0.0769230769230769,0.0,3.715484857559204,1.1242457628250122,0.644205492139058
common_voice_zh-TW_26947917,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26947917.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_26947917_inference.wav,英国一直是海上强权,英国一直是海上强权,英国一直是海上强权,英國一直是海上參選,英国一直是海上参选,0.0,0.2222222222222222,0.2222222222222222,3.4690656661987305,1.3080289363861084,0.7644471620645291
common_voice_zh-TW_18797123,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18797123.mp3,/homes/jiasin/focalcodec/recons_25Hz/all_outputs_inference_common_voice/common_voice_zh-TW_18797123_inference.wav,让与会人员背书或举手,让与会人员背书或举手,让与会人员背书或举手,让与会员员背书或举手,让与会员员背书或举手,0.0,0.1,0.1,3.530070781707764,1.2763590812683103,0.7721462457453024
