file_name,file_path,duration,transcription,speaker_id,asr_result,wer,MOS_Quality,MOS_Naturalness,TER
VIVOSSPK36_106,./tiengviet/vivos_data/train/waves/VIVOSSPK36/VIVOSSPK36_106.wav,4.6875,CHỢ NHÓM HỌP TỪ CHIỀU ĐẾN TẬN ĐÊM VÀ KÉO DÀI TRÊN HAI TRỤC ĐƯỜNG CHÍNH VÀO XÃ,VIVOSSPK36, Chợ nhóm họp từ chiều đến tận đêm và kéo dài trên hai trục đường chính vào xã.,1.0,4.620391845703125,3.553307294845581,0.0
VIVOSSPK20_057,./tiengviet/vivos_data/train/waves/VIVOSSPK20/VIVOSSPK20_057.wav,2.71875,THÌ SẼ LÀM ĐƯỢC RẤT NHIỀU CHO VIỆT NAM,VIVOSSPK20, thì sẽ làm được rất nhiều cho Việt Nam.,1.0,4.613979339599609,3.5588138103485107,0.0
VIVOSSPK22_049,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_049.wav,4.625,GIƠ LÊN CHO HẢI SÀNH KIỂM TRA BÉO GẦY RỒI XÁCH VỀ PHÍA SAU NHÀ,VIVOSSPK22, Giờ lên cho Hải Sần kiểm tra béo gầy rồi sách về phía sau nhà.,1.0,4.222180843353272,3.897223472595215,0.0
VIVOSSPK12_R184,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_R184.wav,2.6875,NHƯNG CƠ HỘI ĐÃ ĐẾN VỚI CƯỜNG,VIVOSSPK12, Nhưng cơ hội đã đến với Cường.,1.0,4.421262264251709,3.722616672515869,0.0
VIVOSSPK29_010,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_010.wav,7.5625,NHƯNG NÓ LÀ ĐỨA CON TINH THẦN CỦA BẠN VÀ CHẮC CHẮN BẠN SẼ ĐƯỢC THỎA MÃN NIỀM VUI SÁNG TẠO,VIVOSSPK29, Nhưng nó là đứa con tinh thần của bạn và chắc chắn bạn sẽ được thỏa mãn niềm vui sáng tạo.,1.0,4.592001438140869,3.573440790176392,0.0
VIVOSSPK20_253,./tiengviet/vivos_data/train/waves/VIVOSSPK20/VIVOSSPK20_253.wav,2.53125,CON ĐƯỜNG DÀI LẮM KHÔNG CÓ ANH EM ĐI LÀM SAO,VIVOSSPK20, Con đường dài lắm không có anh em đi làm sao?,1.0,4.526907920837402,3.6288676261901855,0.0
VIVOSSPK29_135,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_135.wav,9.65625,CÓ MỘT DÃY NHÀ TẠM VÁCH BẰNG VÁN ÉP DỰNG LÊN BÊN TRÁI NHÀ KHO ĐỂ CHỨA NHỮNG LOẠI HÀNG TRUNG QUỐC KHÔNG CHỊU ĐƯỢC NẮNG MƯA,VIVOSSPK29, Có một giải nhà tạm vách bằng ván ép dựng lên bên trái nhà kho để chứa những loại hàng Trung Quốc không chịu được nắng mưa.,1.0,4.661649227142334,3.590731382369995,0.037037037037037
VIVOSSPK12_R154,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_R154.wav,3.875,NGHE NHƯ ĐANG Ở GIỮA ĐỒNG LÚA QUÊ MÌNH,VIVOSSPK12, Nghe như đang ở giữa đồng lú quê mình.,1.0,4.32152271270752,3.804901838302612,0.0
VIVOSSPK29_077,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_077.wav,5.1875,BỮA CƠM VỚI DƯA CẢI XÀO CÙNG CHÉN NƯỚC MẮM AI CŨNG ĂN NGON LÀNH,VIVOSSPK29, Bữa cơm với dưa cải xào cùng chén nước mắm ai cũng ăn ngon lành,1.0,4.50557804107666,3.64195728302002,0.0
VIVOSSPK20_118,./tiengviet/vivos_data/train/waves/VIVOSSPK20/VIVOSSPK20_118.wav,3.125,ĐÂY LÀ DANH DỰ LỚN THỨ BA SAU HUÂN CHƯƠNG BẮC ĐẨU BỘI TINH,VIVOSSPK20, Đây là danh dự lớn thứ ba sau huân chương bắt đổ bội tinh.,1.0,4.820512771606445,3.3673763275146484,0.0
VIVOSSPK22_279,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_279.wav,3.59375,ANH ĐI CÔNG TÁC CẦN THƠ TUẦN SAU MỚI VỀ,VIVOSSPK22, Anh đi công tác Cần Thơ tuần sau mới về.,1.0,4.064199447631836,4.023035049438477,0.0
VIVOSSPK29_180,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_180.wav,5.5625,HÀM LƯỢNG NƯỚC CHUNG CỦA MỘT MÀN SƯƠNG HAY ĐÁM MÂY TẠO SƯƠNG MÙ LÀ KHÁ THẤP,VIVOSSPK29, Hàm lượng nước chung của mọc màng xương hay đám mây tạo xương mù là khá thấp.,1.0,4.629411220550537,3.5305213928222656,0.0
VIVOSSPK20_290,./tiengviet/vivos_data/train/waves/VIVOSSPK20/VIVOSSPK20_290.wav,1.59375,CUỘC TÌNH ĐẸP NHƯ MƠ,VIVOSSPK20, Cuộc tình đẹp như mơ,1.0,4.390641689300537,3.737425804138184,0.0
VIVOSSPK36_048,./tiengviet/vivos_data/train/waves/VIVOSSPK36/VIVOSSPK36_048.wav,4.90625,MỘT TÌNH CẢM BỀN VỮNG PHẢI ĐƯỢC DỰNG XÂY DỰA TRÊN SỰ ĐỒNG TÂM CỦA CẢ HAI NGƯỜI,VIVOSSPK36, Một tình cảm bình vẫn phải được xây dựng dựa trên sự đồng tâm của cả hai người.,1.0,4.884573936462402,3.551287651062012,0.1111111111111111
VIVOSSPK12_R092,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_R092.wav,2.21875,BỘ XÂY DỰNG ĐÃ CHỈ ĐẠO,VIVOSSPK12, Bộ xây dựng đã chỉ đạo,1.0,4.285690784454346,3.827991724014282,0.0
VIVOSSPK29_026,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_026.wav,6.0,PHÒNG CHỐNG THAM NHŨNG KHÔNG ĐƯỢC CHỦ QUAN CẦN LÀM LIÊN TỤC ĐỒNG BỘ VÀ CÓ CÁC GIẢI PHÁP,VIVOSSPK29, Phòng chống tham nhũng không được chủ quan cần làm liên tục đồng bộ và có các giải pháp.,1.0,4.802326202392578,3.378480672836304,0.0
VIVOSSPK17_064,./tiengviet/vivos_data/train/waves/VIVOSSPK17/VIVOSSPK17_064.wav,2.625,GIÁ VÀNG THẾ GIỚI VẪN TRƯỢT,VIVOSSPK17, Giá vàng thế giới vẫn chưa?,1.0,4.381344318389893,3.744083881378174,0.0
VIVOSSPK36_146,./tiengviet/vivos_data/train/waves/VIVOSSPK36/VIVOSSPK36_146.wav,5.96875,LÀM SAO NHỮNG MÓN QUÀ THƯỞNG SẼ GIÚP TRẺ Ý THỨC ĐƯỢC GIÁ TRỊ TINH THẦN VÀ NHẬN RA NIỀM VUI ĐƯỢC CHIA SẺ VỚI NGƯỜI THÂN,VIVOSSPK36, Làm sao những món quà thưởng sẽ giúp trẻ ý thức được giá trị tinh thần và nhận ra niềm vui được chia sẻ với người thân,1.0,4.75510311126709,3.416379928588867,0.0
VIVOSSPK20_062,./tiengviet/vivos_data/train/waves/VIVOSSPK20/VIVOSSPK20_062.wav,2.53125,EM GẶNG HỎI THÌ BẠN ẤY THÚ NHẬN ĐỂ LÀM,VIVOSSPK20, Em gặn hỏi thì bạn ấy thú nhận để làm.,1.0,4.548527717590332,3.5952513217926025,0.0
VIVOSSPK08_R053,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R053.wav,2.40625,ĐAU KHỔ TIỄN ĐƯA NGƯỜI HỌC TRÒ,VIVOSSPK08, Đau khổ tiện đưa người học trò.,1.0,4.242608070373535,3.861070871353149,0.0
VIVOSSPK22_144,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_144.wav,3.40625,TÔI MANG LỜI THẦY VÀO NGHỀ MỚI CỦA MÌNH,VIVOSSPK22, Tôi mang lời thầy vào nghề mới của mình.,1.0,4.413771629333496,3.7122740745544434,0.0
VIVOSSPK29_086,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_086.wav,8.75,BẦU TRỜI CHỪNG NHƯ CAO HƠN TRONG CÁI LẠNH ĐẬM DẦN CỦA MÙA ĐÔNG CAO NGUYÊN,VIVOSSPK29, Bầu trời chừng như cao hơn trong cái lạnh đậm dần của mùa đông cao nguyên,1.0,4.39679479598999,3.7266998291015625,0.0
VIVOSSPK22_299,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_299.wav,3.1875,HẾT TUẦN NÀY TAO VỀ RƯỚC NÓ ĐI,VIVOSSPK22, Hết tuần này tao về rước nó đi.,1.0,4.036050319671631,4.040102958679199,0.0
VIVOSSPK17_292,./tiengviet/vivos_data/train/waves/VIVOSSPK17/VIVOSSPK17_292.wav,3.125,NGỒI NÓI CHUYỆN CHƠI CHÚT TAO THẤY BUỒN QUÁ,VIVOSSPK17," Ngồi nói chuyện chơi chút, tao thấy buồn quá.",1.0,4.636660099029541,3.5174479484558105,0.0
VIVOSSPK15_018,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_018.wav,4.5,SỞ DĨ CHỊ CẢM THẤY SỨC KHỎE GIẢM SÚT,VIVOSSPK15, Sở dĩ chị cảm thấy sức khỏe giảm súc,1.0,4.074265956878662,4.005607128143311,0.0
VIVOSSPK29_006,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_006.wav,7.9375,MẸ TÔI LÚC ĐÓ CŨNG RẤT ĐAU YẾU NÊN TÔI NGHĨ CÓ THỂ CHĂM SÓC MẸ TÔI DỄ DÀNG HƠN TẠI KHÁCH SẠN,VIVOSSPK29, Mẹ tôi lúc đó cũng rất đau yếu nên tôi nghĩ có thể chăm sóc mẹ tôi dễ dàng hơn tại khách sạn.,1.0,4.43626880645752,3.689082384109497,0.0
VIVOSSPK29_168,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_168.wav,7.6875,ĐƯỢC QUÁ ĐI CHỨ SÚP LƠ ĐÁNH HAI TAY VÀO NHAU ĐẦY PHẤN KHÍCH TỚ SẼ COI ĐÂY LÀ MỘT LỜI HỨA NHÉ,VIVOSSPK29, Được quá đi chứ Subler đánh hai tay vào nhau đầy phấn khích Tớ sẽ coi đây là một lời hứa nhé,1.0,4.749521255493164,3.511242628097534,0.0434782608695652
VIVOSSPK29_091,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_091.wav,7.3125,TỪ LÂU NGƯỜI TA ĐÃ XÁC NHẬN MỘT SỐ VẤN ĐỀ SỨC KHỎE LIÊN QUAN HỘI CHỨNG NHÀ CAO TẦNG,VIVOSSPK29, Từ lâu người ta đã xác nhận một số vấn đề sức khỏe liên quan hội chứng nhà cao tầng.,1.0,4.761219024658203,3.405775785446167,0.0
VIVOSSPK22_260,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_260.wav,3.0625,THÀNH THẬT CHIA BUỒN,VIVOSSPK22, Thành thạch chê buồn,1.0,4.208410263061523,3.8844902515411377,0.0
VIVOSSPK18_032,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_032.wav,3.0,CHIẾC GIÀY CAO GÓT SƠ SẨY TRÊN NỀN TRƠN TUỘT,VIVOSSPK18, Chiếc xày cao gót sơ sảy trên nền trơn tuột.,1.0,4.591434001922607,3.769775867462158,0.1
VIVOSSPK22_138,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_138.wav,3.5,NGƯỜI ĐI MÁT RƯỢI MỘT CƠN MƯA MÙA,VIVOSSPK22, Người đi mát rượi một cơn mưa mùa,1.0,4.229455947875977,3.8647754192352295,0.0
VIVOSSPK29_029,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_029.wav,8.125,KHI NHẬN THẤY THẦN GIÓ ĐÃ DẦN LẶNG IM TIẾNG HÚ CHÀNG VỘI LÊN TIẾNG BÀY TỎ LÒNG BIẾT ƠN CHÂN THÀNH CỦA MÌNH,VIVOSSPK29," Khi nhận thấy thần gió đã dần lặng im, tiếng hú, chàng vội lên tiếng bài tỏ lòng biết ơn chân thành của mình.",1.0,4.697388648986816,3.456941843032837,0.0
VIVOSSPK18_143,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_143.wav,2.6875,THÌ CẢ RUỘNG LẠI BỊ RẦY LỬA TẤN CÔNG,VIVOSSPK18, Thì cả ruộng lại bị rầy lửa tấn công,1.0,4.676043510437012,3.475347757339477,0.0
VIVOSSPK12_T032,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_T032.wav,3.40625,CÂY ĐA NGOÀI VƯỜN VẪN RA TRÁI ĐỀU ĐỀU,VIVOSSPK12, Cây đa ngoài vườn vẫn ra trái đều đều.,1.0,4.336950302124023,3.770013093948364,0.0
VIVOSSPK15_156,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_156.wav,4.25,KHÔNG BÊU DIẾU NGƯỜI KHÁC CŨNG KHÔNG NGỒI LÊ ĐÔI MÁCH,VIVOSSPK15," Không biêu diếu người khác, cũng không ngòi lê đôi mắt.",1.0,4.366861820220947,3.74173903465271,0.0
VIVOSSPK15_028,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_028.wav,2.8125,LÊN TỚI LỚP THU TIỀN HỌC PHÍ,VIVOSSPK15, Lên tới lớp thu tiền học phí.,1.0,4.208001136779785,3.879281044006348,0.0
VIVOSSPK22_197,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_197.wav,4.9375,GIỜ ĐÂY BẠN ĐÃ TRƯỞNG THÀNH VÀ TỰ MÌNH QUYẾT ĐỊNH MỌI VIỆC,VIVOSSPK22, Giờ đây bạn đã trưởng thành và tự mình quyết định mọi việc,1.0,4.182565212249756,3.9005422592163086,0.0
VIVOSSPK29_113,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_113.wav,9.0625,LẦN ĐIỀU CHỈNH NÀY QUẬN SẼ ĐIỀU CHỈNH MỘT SỐ KHU CÂY XANH VEN KÊNH NƯỚC ĐEN THÀNH KHU DÂN CƯ CÓ CHỈNH TRANG,VIVOSSPK29, Lần điều chỉnh này quận sẽ điều chỉnh một số khu cây xanh ven kênh nước đen thành khu dân cư có chỉnh trang.,1.0,4.748754978179932,3.408327341079712,0.0
VIVOSSPK15_097,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_097.wav,3.03125,MÙI LỜM LỢM CỦA SÚC VẬT CHẾT,VIVOSSPK15, Mùi lờm lỡm của súc vật chết.,1.0,4.294497489929199,4.1154069900512695,0.1428571428571428
VIVOSSPK18_138,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_138.wav,1.78125,NGỒI NGHĨ LẠI,VIVOSSPK18, Ngồi nghĩ lại,1.0,4.318263530731201,3.780756950378418,0.0
VIVOSSPK08_R156,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R156.wav,2.34375,CÒN ĐƯA CẢ QUY ĐỊNH,VIVOSSPK08, còn đưa cả quy định.,1.0,4.16978931427002,3.909423112869263,0.0
VIVOSSPK15_055,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_055.wav,3.0,TÔI LÀ MỘT CON NGƯỜI TRÒN TRỊA,VIVOSSPK15, Tôi là một con người tròn trịa,1.0,4.085305690765381,3.9821934700012207,0.0
VIVOSSPK29_050,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_050.wav,7.5,THANH NIÊN ĐÀN ÔNG GỌI NHAU ĐI ĐỐN CÂY CHỞ LÁ ĐẮP NỀN CẤT LÊN NHỮNG CĂN NHÀ MỚI,VIVOSSPK29," Thanh niên đàn ông gọi nhau đi đốm cây, chở lá, đắp nền Cất lên những căn nhà mớ",1.0,4.52964448928833,3.595855236053467,0.0
VIVOSSPK15_215,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_215.wav,3.1875,BA MƯƠI SÁU BA MƯƠI BẢY,VIVOSSPK15," Ba mươi sáu, ba mươi bảy.",1.0,4.151404857635498,3.924290895462036,0.0
VIVOSSPK12_T045,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_T045.wav,3.21875,BIÊN BẢN CUỘC HỌP ĐÃ ĐƯỢC GHI LẠI,VIVOSSPK12, Biên bản cuộc họp đã được ghi lại,1.0,4.263041496276856,3.826482057571411,0.0
VIVOSSPK18_189,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_189.wav,1.9375,DƯ LUẬN NHÔN NHAO,VIVOSSPK18, Dư luận nhôn nhau,1.0,4.236032485961914,3.849676370620728,0.0
VIVOSSPK20_072,./tiengviet/vivos_data/train/waves/VIVOSSPK20/VIVOSSPK20_072.wav,3.4375,ĐÔI BÀN TAY EM KHÔNG ĐƯỢC MỀM MẠI VÀ NÕN NÀ,VIVOSSPK20, Đôi bàn tay em không được mềm mại và nõn nà,1.0,4.467376708984375,3.6479454040527344,0.0
VIVOSSPK22_124,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_124.wav,2.5625,TRONG KHI CẢ NGÀY NAY,VIVOSSPK22, Trong khi cả ngày nay,1.0,4.154149055480957,3.919607639312744,0.0
VIVOSSPK36_049,./tiengviet/vivos_data/train/waves/VIVOSSPK36/VIVOSSPK36_049.wav,4.9375,NẾU NHÀ PHÂN PHỐI CÁC SẢN PHẨM NÀY KHÔNG GỬI MẪU KIỂM TRA THÌ CƠ QUAN CHỨC NĂNG CÓ KIỂM KHÔNG,VIVOSSPK36, Nếu nhà phân phối các sản phẩm này không gửi mẫu kiểm tra thì cơ quan chức năng có kiểm không?,1.0,4.635932922363281,3.5007619857788086,0.0
VIVOSSPK29_111,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_111.wav,10.25,MAY MẮN LẮM HỌ MỚI THOÁT CHẾT BOM NỔ NGAY TRÊN BẾP LÒ LỚN NƠI HỌ ĐANG NẤU BỮA ĂN SÁNG SONG NGHĨA QUÂN LẠI BỊ PHÂN TÁN LẦN NỮA,VIVOSSPK29," May mắn lắm họ mới thoát chết, bơm nổ ngay trên bếp lò lớn nơi họ đang nấu bữa ăn sáng, xong Nghĩa quân lại bị phân tán lần nữa.",1.0,4.516210079193115,3.603261947631836,0.0
VIVOSSPK15_042,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_042.wav,4.9375,MỘT VÀI LỰC LƯỢNG TRUNG DUNG ĐỀU MUỐN CHỌN GIẢI PHÁP NÀY,VIVOSSPK15, Một vài lực lượng Trung Dung đều muốn chọn giải pháp này.,1.0,4.284067630767822,3.804184436798096,0.0
VIVOSSPK20_060,./tiengviet/vivos_data/train/waves/VIVOSSPK20/VIVOSSPK20_060.wav,2.6875,VẪN CHỈ XUẤT KHẨU SANG CHÂU ÂU VÀ CHÂU Á,VIVOSSPK20, vẫn chỉ xuất khẩu sang châu Âu và châu Á.,1.0,4.784124374389648,3.3691153526306152,0.0
VIVOSSPK18_026,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_026.wav,2.5625,THỰC TẾ HIẾM CÓ VỤ BỂ HỤI NÀO,VIVOSSPK18, Thực tế hiếm có vụ bể hội nào,1.0,4.447935104370117,3.660789012908936,0.0
VIVOSSPK36_036,./tiengviet/vivos_data/train/waves/VIVOSSPK36/VIVOSSPK36_036.wav,6.21875,QUYẾT ĐỊNH THAY ĐỔI HÀNH VI KHÔNG CHỈ XUẤT PHÁT TỪ NHẬN THỨC MÀ QUAN TRỌNG HƠN LÀ THÁI ĐỘ CẢM XÚC CỦA CÁ NHÂN,VIVOSSPK36, Quyết định thay đổi hành vi không chỉ xuất phát từ nhận thức mà quan trọng hơn là thái độ cảm xúc của cá nhân.,1.0,4.744741439819336,3.4010465145111084,0.0
VIVOSSPK20_125,./tiengviet/vivos_data/train/waves/VIVOSSPK20/VIVOSSPK20_125.wav,3.875,MẸ GỌI NHIỀU HƠN CẢ CÁI NGÀY CON CÒN LÀ MỘT CÔ BÉ,VIVOSSPK20, Mẹ gọi nhiều hơn cả cái ngày con còn là một cô bé,1.0,4.45673942565918,3.651211500167847,0.0
VIVOSSPK29_143,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_143.wav,8.8125,CHỨC NĂNG CỦA LIÊN MINH NÀY LÀ TƯ VẤN PHÁP LUẬT CÙNG LÊN TIẾNG KÊU GỌI SỰ GIÚP SỨC CỦA XÃ HỘI CHỐNG KẺ THỨ BA,VIVOSSPK29, Chức năng của liên minh này là tư vấn pháp luật cùng lên tiếng kêu gọi sự giúp sức của xã hội chống kẻ thứ ba.,1.0,4.792715072631836,3.357182264328003,0.0
VIVOSSPK12_R013,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_R013.wav,4.125,BUỘC THÁO DỠ PHẦN VI PHẠM NGAY NHƯ QUẬN BÌNH THẠNH,VIVOSSPK12, buộc tháo dỡ phần vi phạm ngay như quận Bình Thạnh.,1.0,4.195367336273193,3.8715157508850098,0.0
VIVOSSPK08_R104,./tiengviet/vivos_data/train/waves/VIVOSSPK08/VIVOSSPK08_R104.wav,2.3125,ĐẰNG SAU VỚI ĐẦY ĐỦ CÁC LOẠI,VIVOSSPK08, Đằng sau với đầy đủ các loại,1.0,4.17326545715332,3.889004945755005,0.0
VIVOSSPK15_222,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_222.wav,2.6875,NĂM MƯƠI NĂM MƯƠI MỐT,VIVOSSPK15," Năm mươi, năm mươi mốt.",1.0,4.228087425231934,3.8408243656158447,0.0
VIVOSSPK15_197,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_197.wav,3.3125,TÔI KHÔNG NỠ LÀM CÔ BÉ THẤT VỌNG,VIVOSSPK15, Tôi không nở làm cô bé thất vọng.,1.0,4.296344757080078,4.055322647094727,0.125
VIVOSSPK29_059,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_059.wav,6.625,HÀNG NGHÌN NGÀY CÔNG CỦA THANH NIÊN PHỤ NỮ CỤ GIÀ TỰ NGUYỆN CÙNG MÌNH MỞ ĐƯỜNG,VIVOSSPK29," Hàng nghìn ngày công của thanh niên phụ nữ, cụ già tự nguyện cùng mình mở đường.",1.0,4.422159671783447,3.671697854995728,0.0
VIVOSSPK18_012,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_012.wav,1.6875,THỒN GẠO VÀO BAO,VIVOSSPK18, Thồn gạo vào bao,1.0,4.744658470153809,3.3913774490356445,0.0
VIVOSSPK12_T031,./tiengviet/vivos_data/train/waves/VIVOSSPK12/VIVOSSPK12_T031.wav,3.1875,TRỘM VIẾNG THĂM LẤY HẾT ĐỒ ĐẠC TRONG NHÀ,VIVOSSPK12, Trộm viến thăm lấy hết đồ đạc trong nhà,1.0,4.288031578063965,3.786807775497437,0.0
VIVOSSPK09_R058,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_R058.wav,3.15625,PHI CÔNG NÀY ĐÃ CHO CẤT CÁNH,VIVOSSPK09, Phi công này đã cho cất cánh.,1.0,4.317695140838623,3.760406017303467,0.0
VIVOSSPK18_034,./tiengviet/vivos_data/train/waves/VIVOSSPK18/VIVOSSPK18_034.wav,2.875,ĐEM CHIẾU ĐẾN TRẢI KHẮP SÂN CHỜ XEM PHIM,VIVOSSPK18, đem chiếu đến trải khắp sân chờ xem phim.,1.0,4.535445213317871,3.571110725402832,0.0
VIVOSSPK29_195,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_195.wav,10.0,CÓ THỂ ĐĂNG KÝ HIẾN MÔ QUA ĐIỆN THOẠI VÀ NGÂN HÀNG MÔ SẼ GỬI HỒ SƠ ĐĂNG KÝ ĐẾN ĐỊA CHỈ NGƯỜI TÌNH NGUYỆN,VIVOSSPK29, Có thể đăng ký hiến mô qua điện thoại và ngân hàng mô sẽ gửi hồ sơ đăng ký đến địa chỉ người tình nguyện.,1.0,4.646575927734375,3.4734461307525635,0.0
VIVOSSPK29_117,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_117.wav,6.0,RẤT NHIỀU BẠN TRẺ VỪA ĂN VỘI BỮA ĂN CHIỀU VỪA NGỒI CHỜ ĐỢI GIỜ KHAI MẠC,VIVOSSPK29, Rất nhiều bạn trẻ vừa ăn vội bữa ăn chiều vừa ngồi chờ đợi giờ khai mạc.,1.0,4.799449920654297,3.3403470516204834,0.0
VIVOSSPK29_002,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_002.wav,5.4375,VỢ CHỒNG Ở TRONG NAM SINH CON GÁI BÁO TIN MỪNG VỀ QUÊ CHO ÔNG BÀ NỘI,VIVOSSPK29, Vợ chồng ở trong nam xin con gái báo tin mừng về quê cho ông bà nội.,1.0,4.618232727050781,3.4971725940704346,0.0
VIVOSSPK22_015,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_015.wav,5.21875,CÁC BẠN TRƯỜNG CHUYÊN BẠCH LIÊU GỌI HƯNG LÀ CON GÁI CÁ HỒ HÓC LỞ,VIVOSSPK22, Các bàn trường chuyên Bạch Liêu gọi Hưng là con gái cá hồ hóc lỡ,1.0,4.538589477539063,3.858587741851807,0.1333333333333333
VIVOSSPK09_R195,./tiengviet/vivos_data/train/waves/VIVOSSPK09/VIVOSSPK09_R195.wav,3.9375,BẰNG CÁCH KHOE KHOANG VỀ NHỮNG GÌ HỌ CÓ HAY HỌ LÀ AI,VIVOSSPK09, bằng cách khoe khoan về những gì họ có hay họ là ai.,1.0,4.373120307922363,3.7098755836486816,0.0
VIVOSSPK22_115,./tiengviet/vivos_data/train/waves/VIVOSSPK22/VIVOSSPK22_115.wav,3.5625,CON TRAI THỦ THỪA TÌM ĐẾN CON GÁI TẦM VU,VIVOSSPK22, Con trai thủ thừa tìm đến con gái tầm vu.,1.0,4.580709934234619,3.529230117797852,0.0
VIVOSSPK15_194,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_194.wav,2.5,CON ĐƯỜNG CHẠY GIỮA LÀNG,VIVOSSPK15, Con đường chạy giữa làng,1.0,4.248864650726318,3.817538499832153,0.0
VIVOSSPK29_199,./tiengviet/vivos_data/train/waves/VIVOSSPK29/VIVOSSPK29_199.wav,7.3125,BÀI BÁO ĐÓ GÂY HUYÊN NÁO ĐẾN NỖI NÓ ĐƯỢC NHẮC ĐẾN TRONG CUỘC HỌP BÁO HÔM SAU Ở NHÀ TRẮNG,VIVOSSPK29, Bài báo đó gây huyên náo đến nỗi nó được nhắc đến trong cuộc họp báo hôm sau ở Nhà Trắng.,1.0,4.738766670227051,3.3906712532043457,0.0
VIVOSSPK15_100,./tiengviet/vivos_data/train/waves/VIVOSSPK15/VIVOSSPK15_100.wav,4.375,NẮM GIỮ NHỮNG ĐIỀU NỀN TẢNG LÀ CÁI GÌ ĐÓ,VIVOSSPK15, Nắm giữ những điều nền tảng là cái gì đó.,1.0,4.2274909019470215,3.833662271499634,0.0
