file_name,original_path,inference_path,ground_truth,original_transcript,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_22417097,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22417097.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_22417097_inference.wav,台湾的处境很困难,台灣的處境很困難,台湾的处境很困难,0.375,0.0,-0.375,3.3604111671447754,3.776479482650757,0.9621353150938832
common_voice_zh-TW_32426255,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32426255.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_32426255_inference.wav,台中国家歌剧院,台中國家歌劇院,台中国家歌剧院,0.2857142857142857,0.0,-0.2857142857142857,3.3812334537506104,3.283996343612671,0.9756906257840142
common_voice_zh-TW_24839252,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24839252.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_24839252_inference.wav,我们是对讲机乐团,我们是对响机乐团,我们是对象机乐团,0.125,0.125,0.0,2.804009199142456,2.299534797668457,0.9334190653109542
common_voice_zh-TW_19336417,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19336417.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_19336417_inference.wav,在网路发明前,在網路發明前,在网路发明前,0.3333333333333333,0.0,-0.3333333333333333,2.94498872756958,3.5345444679260254,0.9535885556656745
common_voice_zh-TW_35111506,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35111506.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_35111506_inference.wav,教你新鲜有趣的话术精进技巧,教你新鲜有趣的画术精进技巧,教你新鲜有趣的画术精进技巧,0.07692307692307693,0.07692307692307693,0.0,2.464932918548584,2.846637010574341,0.9387235791676461
common_voice_zh-TW_30459982,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30459982.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_30459982_inference.wav,台北市万华区和平西路三段,台北市萬華區和平溪路三段,台北市萬華區和平溪路三段,0.3333333333333333,0.3333333333333333,0.0,2.1154356002807617,2.853950262069702,0.9151168877792633
common_voice_zh-TW_17626464,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_17626464.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_17626464_inference.wav,我们一起享用,我们一起享用,我们一起享用,0.0,0.0,0.0,3.220543384552002,3.640078067779541,0.962546284736345
common_voice_zh-TW_31481484,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31481484.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_31481484_inference.wav,荣新加昌路口南侧,荣兴家仓路口南侧,荣兴家窗路口南侧,0.375,0.375,0.0,1.923333764076233,2.547250986099243,0.935064296659227
common_voice_zh-TW_24477976,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477976.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_24477976_inference.wav,最近减少去香港吧！,最近减少去香港吧,最近减少去香港吧,0.0,0.0,0.0,2.709651470184326,3.0273168087005615,0.9672849576537755
common_voice_zh-TW_22766636,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22766636.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_22766636_inference.wav,塞翁之意不在马,塞翁之翼不在嗎,賽恩之力不在馬,0.2857142857142857,0.5714285714285714,0.2857142857142857,2.1627283096313477,1.9720114469528198,0.563201343036453
common_voice_zh-TW_18778443,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18778443.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_18778443_inference.wav,不再是谎话连篇的社会,不再是谎话连篇的社会,不再是謊話連篇的社會,0.0,0.4,0.4,2.7363386154174805,3.2505407333374023,0.9496557386713524
common_voice_zh-TW_19424374,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19424374.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_19424374_inference.wav,遇到英文就尽量打成中文,遇到英文就盡量打成中文,遇到英文就盡量打成中文,0.09090909090909091,0.09090909090909091,0.0,3.1733815670013428,3.6541588306427,0.9643310494826285
common_voice_zh-TW_28066549,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_28066549.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_28066549_inference.wav,这是历史事实,这是历史事实,这是历史事实,0.0,0.0,0.0,1.9707475900650024,2.5689988136291504,0.9118162842078817
common_voice_zh-TW_33187887,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_33187887.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_33187887_inference.wav,飞天巨桃历险记,飞天巨头历险记,飞天巨头历险计,0.14285714285714285,0.2857142857142857,0.14285714285714285,2.4966318607330322,3.017629384994507,0.9587544667002684
common_voice_zh-TW_32426163,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32426163.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_32426163_inference.wav,都能进入公开语料库,都能进入公开语料库,都能进入公开饮料库,0.0,0.1111111111111111,0.1111111111111111,3.5324716567993164,3.4040369987487793,0.9757257023544058
common_voice_zh-TW_31113790,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31113790.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_31113790_inference.wav,调动全国资源进行布局,調動全國資源進行佈局,调动全国资源进行布局,0.6,0.0,-0.6,2.1217212677001953,3.1595144271850586,0.9534529434924521
common_voice_zh-TW_21329182,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21329182.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_21329182_inference.wav,太妃糖蛋塔还满好吃的,太妃糖蛋塔還蠻好吃的,太妃糖蛋塔還蠻好吃的,0.2,0.2,0.0,3.0950188636779785,3.279796600341797,0.943309734337414
common_voice_zh-TW_26785164,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26785164.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_26785164_inference.wav,他所拍摄的纪录片,他所拍摄的纪录片,他所拍摄的纪录片,0.0,0.0,0.0,3.031862497329712,2.8106849193573,0.8830730224043225
common_voice_zh-TW_24477499,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477499.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_24477499_inference.wav,到底那篇文章作者是谁？,到底那篇文章作者是谁?,到底那篇文章作者是谁,0.0,0.0,0.0,2.487121105194092,3.328747272491455,0.949807190940386
common_voice_zh-TW_18262656,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18262656.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_18262656_inference.wav,令人无法逃脱,令人无法逃脱,令人无法逃脱,0.0,0.0,0.0,3.2002248764038086,3.207216739654541,0.9311968546566118
common_voice_zh-TW_26775894,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26775894.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_26775894_inference.wav,上了车总要拣个靠窗的好位置坐,上了車種要撿個靠窗的好位置做,上個車窗要撿個靠窗的好位置住,0.35714285714285715,0.42857142857142855,0.0714285714285714,2.603219509124756,2.056861639022827,0.9331934261099805
common_voice_zh-TW_24477479,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477479.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_24477479_inference.wav,西厂指的是西德模式,西藏指的是西德摩世,西藏指的是西德摩世,0.3333333333333333,0.3333333333333333,0.0,2.680945873260498,3.023564577102661,0.9319097313051492
common_voice_zh-TW_35109835,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35109835.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_35109835_inference.wav,五大类思考力,五大类思考力,五大类思考力,0.0,0.0,0.0,2.124197006225586,2.975163698196411,0.9514158839085339
common_voice_zh-TW_22118723,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22118723.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_22118723_inference.wav,就转传给真的假的吧,就转传给真的假的吧,就转传给真的假的吧,0.0,0.0,0.0,1.3147882223129272,2.168872356414795,0.9024692039984356
common_voice_zh-TW_26943470,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26943470.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_26943470_inference.wav,鼓励大家自己架,鼓励大家自己嫁,鼓励大家自己加,0.14285714285714285,0.14285714285714285,0.0,2.8561439514160156,3.3193626403808594,0.9665775689679669
common_voice_zh-TW_19393415,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19393415.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_19393415_inference.wav,做法是夹杂在中文句子中,作法是夾雜在中文句子中,做法是夾雜在中文句子中,0.2727272727272727,0.18181818181818182,-0.09090909090909088,3.458108901977539,3.3961753845214844,0.9156322421709473
common_voice_zh-TW_31769257,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31769257.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_31769257_inference.wav,捷运新店区公所站,捷运新店区公所在,捷运新店区公所在,0.125,0.125,0.0,2.3059275150299072,2.7514851093292236,0.946251438802184
common_voice_zh-TW_22120722,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22120722.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_22120722_inference.wav,给你满满的大平台,给你满满的大平台,给你满满的大品牌,0.0,0.25,0.25,3.101276159286499,3.673720598220825,0.9744337317328424
common_voice_zh-TW_18262662,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18262662.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_18262662_inference.wav,我这里没有多余的床,我这里没有多余的床,我这里没有多余的床,0.0,0.0,0.0,3.111469030380249,3.525485038757324,0.9443885434039138
common_voice_zh-TW_22460714,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460714.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_22460714_inference.wav,去捍卫民主自由的生活方式,去捍衛民主自由的生活方式,去捍卫民主自由的生活方式,0.08333333333333333,0.0,-0.08333333333333333,3.8746132850646973,3.370795249938965,0.9667421639588807
common_voice_zh-TW_21544103,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21544103.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_21544103_inference.wav,还出现亡者显灵之术,还出现王者显灵之术,还出现王者显灵之术,0.1111111111111111,0.1111111111111111,0.0,3.345771551132202,3.3725974559783936,0.935042839577228
common_voice_zh-TW_22771153,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22771153.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_22771153_inference.wav,整个讨论的成果丶议题,整个讨论的成果一提,整个讨论的成果一体,0.3,0.3,0.0,3.0578126907348633,3.2567479610443115,0.9461344299167287
common_voice_zh-TW_31595728,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31595728.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_31595728_inference.wav,新北市客家文化园区,新北市客家文化園區,新北市客家文化园区,0.2222222222222222,0.0,-0.2222222222222222,1.7536767721176147,1.873063325881958,0.944393815956916
common_voice_zh-TW_31483228,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31483228.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_31483228_inference.wav,台大旧体育馆西侧,台大舊體育館西側,台大旧体育馆西侧,0.5,0.0,-0.5,2.033336639404297,3.5945842266082764,0.7811086255484435
common_voice_zh-TW_32497703,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32497703.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_32497703_inference.wav,南洋观光美食街,南洋观光美食街,南洋观光美食街,0.0,0.0,0.0,3.7755320072174072,3.0566928386688232,0.9596322241929006
common_voice_zh-TW_37953044,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_37953044.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_37953044_inference.wav,理解你的内在冰山,理解你的内在冰山,李潔明的內在冰山,0.0,0.5,0.5,2.8478996753692627,3.6512858867645264,0.9761377037993744
common_voice_zh-TW_31399425,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31399425.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_31399425_inference.wav,政治归政治，苓膏龟苓膏,"政治归政治,林高归林高。","政治归政治,林高归林高。",0.5,0.5,0.0,3.2349298000335693,3.353018283843994,0.9653179270917762
common_voice_zh-TW_24478013,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24478013.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_24478013_inference.wav,高层在西方,高層在西方,高层在西方,0.2,0.0,-0.2,2.506871461868286,3.1408326625823975,0.968202854299557
common_voice_zh-TW_30160606,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30160606.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_30160606_inference.wav,第二条南北向的高速公路,第二條南北向的高速公路,第二条南北上的高速公路,0.09090909090909091,0.09090909090909091,0.0,3.40273380279541,3.5991594791412354,0.968272920292013
common_voice_zh-TW_28066571,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_28066571.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_28066571_inference.wav,能量在使用中相互转换,能量在使用中互相转换,能量在使用中互相转换,0.2,0.2,0.0,1.5120164155960083,3.274907112121582,0.9542267676560497
common_voice_zh-TW_26865718,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26865718.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_26865718_inference.wav,下列叙述何者符合此一意义？,夏天叙述和者符合此一意义,下列叙述何者无何此意意义,0.25,0.25,0.0,2.4076032638549805,3.2999629974365234,0.8936048930028975
common_voice_zh-TW_24524950,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24524950.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_24524950_inference.wav,这个好像可以来做,這個好像可以來做,這個好像可以來做,0.375,0.375,0.0,3.0333635807037354,3.186220169067383,0.9595134028718917
common_voice_zh-TW_32166447,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_32166447.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_32166447_inference.wav,台大思亮馆东南侧,台大飼料館東南側,台大飼料館東南側,0.625,0.625,0.0,2.6192593574523926,3.4739432334899902,0.9539549858043286
common_voice_zh-TW_22460749,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22460749.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_22460749_inference.wav,促成内部和解,促成内部和解,促成内部和解,0.0,0.0,0.0,3.6555747985839844,3.293975830078125,0.9716058068684424
common_voice_zh-TW_19315042,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19315042.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_19315042_inference.wav,撒奇莱雅语、噶玛兰语,撒奇萊雅格瓦萊,撒起来呀 格话来,0.6666666666666666,0.8888888888888888,0.2222222222222222,2.0807206630706787,2.7280328273773193,0.8343078305148558
common_voice_zh-TW_27529179,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27529179.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_27529179_inference.wav,有了全民健保之后,有了全民健保之後,有了全民健保之後,0.125,0.125,0.0,2.3256149291992188,2.5039165019989014,0.9498329661303146
common_voice_zh-TW_19320337,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19320337.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_19320337_inference.wav,需要回避多数同学上厕所的时间,需要迴避多數同學上廁所的時間,需要回避多数同学上厕所的时间,0.42857142857142855,0.0,-0.42857142857142855,1.6300747394561768,2.727280855178833,0.9182222933939094
common_voice_zh-TW_18784448,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18784448.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_18784448_inference.wav,果然和我的预测一样,果然和我的预测一样,果然和我的预测一样,0.0,0.0,0.0,3.3431854248046875,3.6456007957458496,0.9726645232268281
common_voice_zh-TW_27325298,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27325298.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_27325298_inference.wav,量值是钢球的五倍,量值是钢球的5倍,量值是钢球的5倍,0.125,0.125,0.0,2.713069200515747,3.7783544063568115,0.9520822286764445
common_voice_zh-TW_22362272,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22362272.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_22362272_inference.wav,比方说「资讯管理学系」的本体是管理,"比方说,资讯管理学系的本体是管理",比方说资讯管理学系的本体是管理,0.0,0.0,0.0,2.564060688018799,2.5897786617279053,0.7347586670895077
common_voice_zh-TW_27166244,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27166244.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_27166244_inference.wav,搜不太到相关资料,搜不太到相關資料,收不太到相關資料,0.25,0.375,0.125,3.5155234336853027,3.668950080871582,0.9731067666403921
common_voice_zh-TW_24719527,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24719527.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_24719527_inference.wav,好像可以去重新定义,好像可以去重新定义,好像可以去重新定义,0.0,0.0,0.0,2.613976001739502,3.0441620349884033,0.9226422285389052
common_voice_zh-TW_31322734,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31322734.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_31322734_inference.wav,前天餐厅还是正常运作中,前天餐厅还是正常运作中,前天餐厅还是正常运作中,0.0,0.0,0.0,3.08311128616333,3.431394338607788,0.9706679196220784
common_voice_zh-TW_21960431,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21960431.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_21960431_inference.wav,我早上睡过头了,我早上睡过头了。,我早上睡过头了。,0.0,0.0,0.0,3.0891361236572266,3.405449628829956,0.9576340898546978
common_voice_zh-TW_21270521,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21270521.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_21270521_inference.wav,才能将问题一一破解,才能将问题一一布解,才能将问题一一复解,0.1111111111111111,0.1111111111111111,0.0,2.513124465942383,3.660940170288086,0.9019871677455554
common_voice_zh-TW_24478273,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24478273.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_24478273_inference.wav,假议题应该有新闻热度,甲乙醍應該有新聞熱度,贾怡婷应该有新闻热度,0.7,0.3,-0.39999999999999997,2.836430072784424,3.6765148639678955,0.9703669280030702
common_voice_zh-TW_30481664,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30481664.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_30481664_inference.wav,其实很多是低成本的建置,其实很多是低成本的建制,其实很多是低成本的建制,0.09090909090909091,0.09090909090909091,0.0,2.7928552627563477,2.7932121753692627,0.9179065119707694
common_voice_zh-TW_24846785,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24846785.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_24846785_inference.wav,有看到很多人,有看到很多人,有看到很多人,0.0,0.0,0.0,2.662222146987915,2.446211576461792,0.9250301364531771
common_voice_zh-TW_24697513,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24697513.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_24697513_inference.wav,日本的榻榻米与芥末,日本的榻榻米与芥末,日本的高麗米与芥末,0.0,0.2222222222222222,0.2222222222222222,2.3132145404815674,2.172025203704834,0.9413621689669246
common_voice_zh-TW_20860424,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20860424.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_20860424_inference.wav,并不是战斗力破表的神兽,并不是战斗力破表的神兽,并不是战斗力破表的神兽,0.0,0.0,0.0,1.5280636548995972,3.294926881790161,0.9338684482441747
common_voice_zh-TW_30336527,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30336527.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_30336527_inference.wav,等等会乱讲话测试,等等會亂講話測試,等等會亂講話測試,0.75,0.75,0.0,2.2674427032470703,3.2852132320404053,0.9721796094339613
common_voice_zh-TW_18941418,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_18941418.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_18941418_inference.wav,基地邻近古迹「紫藤庐」,基地鄰近古蹟子藤爐,基地临近古基子藤炉,0.4444444444444444,0.4444444444444444,0.0,2.819716215133667,2.878495931625366,0.805792388772237
common_voice_zh-TW_30575862,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_30575862.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_30575862_inference.wav,员林大排两侧高架道路,圆林大排两侧高架道路,园林大排两侧高架道路,0.1,0.1,0.0,2.415956735610962,3.4432666301727295,0.9650012686073769
common_voice_zh-TW_19313424,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19313424.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_19313424_inference.wav,圆周率是三点一四一五九二六,圓周率是3.1415926,圓周率是3.1415926,0.7692307692307693,0.7692307692307693,0.0,1.3561415672302246,2.407830238342285,0.9025645895047895
common_voice_zh-TW_20289632,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_20289632.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_20289632_inference.wav,有时连同店员也是,有时连同电源也是,有时连同店员也是,0.25,0.0,-0.25,2.3083157539367676,3.981579065322876,0.9412110180088905
common_voice_zh-TW_27965505,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27965505.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_27965505_inference.wav,这是描写耶一时代的社会风气？,社区描写 越移时代的社会风气,社区描写业余时大的社会风气,0.3076923076923077,0.38461538461538464,0.07692307692307693,2.312861919403076,3.4381370544433594,0.9686488104376143
common_voice_zh-TW_27165871,/homes/jiasin/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27165871.mp3,/homes/jiasin/MimiCodec/mimi_recons_wav_commonvoice/common_voice_zh-TW_27165871_inference.wav,居民和文化呈现过渡性和多样性,居民和文化呈现过渡性和多样性,居民和文化呈现过渡性和多样性,0.0,0.0,0.0,3.552990436553955,3.807933807373047,0.9716791726198167
